Token;Label;Quaero;Correction
je;;;
me;;;
suis;;;
souvenu;;;
que;;;
votre;;;
écurie;;;
était;;;
toujours;;;
bien;;;
montée;;;
.;;;
"
";;;
—;;;
Jeanne;PER;;
0;;;
va;;;
tirer;;;
du;;;
vin;;;
0;;;
et;;;
du;;;
meilleur;;;
!;;;
Monsieur;PER;;
l';;;
officier;;;
0;;;
vous;;;
allez;;;
boire;;;
un;;;
coup;;;
.;;;
"
";;;
—;;;
Merci;;;
0;;;
mon;;;
brave;;;
homme;;;
0;;;
je;;;
suis;;;
très;;;
-0;;;
pressé;;;
.;;;
Faites;;;
donc;;;
sortir;;;
vos;;;
chevaux;;;
de;;;
l';;;
écurie;;;
0;;;
s';;;
il;;;
vous;;;
plaît;;;
.;;;
»;;;
"
";;;
Jeanne;PER;;
appela;;;
son;;;
mari;;;
0;;;
qui;;;
amena;;;
les;;;
quatre;;;
juments;;;
devant;;;
la;;;
porte;;;
.;;;
"
";;;
«;;;
Voilà;;;
de;;;
belles;;;
bêtes;;;
0;;;
dit;;;
le;;;
capitaine;;;
0;;;
je;;;
n';;;
en;;;
ai;;;
pas;;;
vu;;;
de;;;
semblables;;;
dans;;;
tout;;;
le;;;
pays;;;
.;;;
»;;;
"
";;;
Et;;;
il;;;
se;;;
mit;;;
à;;;
les;;;
examiner;;;
0;;;
à;;;
les;;;
faire;;;
trotter;;;
0;;;
galoper;;;
";";;;
il;;;
rentra;;;
pour;;;
en;;;
faire;;;
compliment;;;
à;;;
maître;;;
Tixier;PER;;
et;;;
lui;;;
demanda;;;
combien;;;
il;;;
voulait;;;
les;;;
vendre;;;
.;;;
"
";;;
«;;;
Ma;;;
foi;;;
0;;;
monsieur;;;
l';;;
officier;;;
0;;;
je;;;
ne;;;
me;;;
soucie;;;
pas;;;
de;;;
m';;;
en;;;
défaire;;;
";";;;
ce;;;
sont;;;
de;;;
braves;;;
bêtes;;;
sans;;;
défauts;;;
0;;;
et;;;
je;;;
ne;;;
les;;;
remplacerai;;;
jamais;;;
";";;;
et;;;
puis;;;
0;;;
sans;;;
vous;;;
offenser;;;
0;;;
ce;;;
serait;;;
trop;;;
cher;;;
pour;;;
vous;;;
:;;;
on;;;
ne;;;
donne;;;
pas;;;
des;;;
chevaux;;;
de;;;
ce;;;
prix;;;
-là;;;
aux;;;
soldats;;;
.;;;
"
";;;
—;;;
Vous;;;
voulez;;;
donc;;;
les;;;
vendre;;;
bien;;;
cher;;;
?;;;
"
";;;
—;;;
On;;;
m';;;
a;;;
offert;;;
douze;;;
cents;;;
francs;;;
de;;;
la;;;
grise;;;
et;;;
trois;;;
mille;;;
francs;;;
des;;;
trois;;;
autres;;;
ensemble;;;
.;;;
"
";;;
—;;;
C';;;
était;;;
bien;;;
payé;;;
";";;;
mais;;;
ce;;;
n';;;
est;;;
pas;;;
seulement;;;
pour;;;
mes;;;
hommes;;;
que;;;
j';;;
achète;;;
des;;;
chevaux;;;
";";;;
je;;;
suis;;;
quelquefois;;;
chargé;;;
par;;;
mes;;;
camarades;;;
de;;;
leur;;;
trouver;;;
quelque;;;
belle;;;
bête;;;
0;;;
et;;;
justement;;;
mon;;;
colonel;;;
m';;;
a;;;
demandé;;;
un;;;
beau;;;
cheval;;;
de;;;
bataille;;;
";";;;
ainsi;;;
0;;;
nous;;;
ferons;;;
affaire;;;
ensemble;;;
0;;;
si;;;
vous;;;
le;;;
voulez;;;
.;;;
"
";;;
—;;;
Je;;;
vous;;;
dis;;;
0;;;
monsieur;;;
le;;;
capitaine;;;
0;;;
que;;;
je;;;
n';;;
ai;;;
pas;;;
envie;;;
de;;;
vendre;;;
mes;;;
juments;;;
.;;;
"
";;;
—;;;
Pourquoi;;;
donc;;;
0;;;
mon;;;
ami;;;
?;;;
Avec;;;
la;;;
moitié;;;
du;;;
prix;;;
que;;;
je;;;
vous;;;
en;;;
donnerai;;;
0;;;
vous;;;
aurez;;;
deux;;;
poulains;;;
de;;;
trente;;;
mois;;;
qui;;;
feront;;;
parfaitement;;;
votre;;;
service;;;
et;;;
qui;;;
deviendront;;;
à;;;
leur;;;
tour;;;
de;;;
beaux;;;
chevaux;;;
entre;;;
les;;;
mains;;;
de;;;
votre;;;
homme;;;
0;;;
qui;;;
s';;;
entend;;;
si;;;
bien;;;
à;;;
les;;;
soigner;;;
.;;;
"
";;;
—;;;
Monsieur;PER;;
l';;;
officier;;;
0;;;
il;;;
faut;;;
dîner;;;
avec;;;
nous;;;
!;;;
nous;;;
traiterons;;;
cette;;;
affaire;;;
-là;;;
le;;;
verre;;;
à;;;
la;;;
main;;;
.;;;
Ce;;;
n';;;
est;;;
que;;;
le;;;
dîner;;;
d';;;
un;;;
paysan;;;
0;;;
mais;;;
le;;;
cœur;;;
y;;;
est;;;
.;;;
"
";;;
—;;;
Pas;;;
pour;;;
aujourd'hui;;;
0;;;
mon;;;
ami;;;
";";;;
j';;;
ai;;;
un;;;
rendez-vous;;;
à;;;
la;;;
ville;;;
avec;;;
le;;;
maquignon;;;
";";;;
mais;;;
je;;;
viendrai;;;
après-demain;;;
0;;;
et;;;
0;;;
si;;;
vous;;;
voulez;;;
que;;;
nous;;;
fassions;;;
marché;;;
0;;;
je;;;
me;;;
prie;;;
à;;;
dîner;;;
sans;;;
cérémonie;;;
.;;;
"
";;;
—;;;
C';;;
est;;;
dit;;;
0;;;
monsieur;;;
l';;;
officier;;;
";";;;
et;;;
toi;;;
0;;;
Étienne;MISC;;
0;;;
tu;;;
n';;;
y;;;
manqueras;;;
pas;;;
:;;;
"
";;;
il;;;
faut;;;
renouveler;;;
connaissance;;;
.;;;
"
";;;
—;;;
Merci;PER;;
0;;;
père;;;
Tixier;PER;;
";";;;
je;;;
viendrai;;;
0;;;
soyez;;;
-en;;;
sûr;;;
0;;;
»;;;
dit;;;
-il;;;
en;;;
regardant;;;
Joséphine;PER;;
.;;;
"
";;;
Maître;PER;;
Tixier;PER;;
veut;;;
qu';;;
on;;;
donne;;;
un;;;
bon;;;
dîner;;;
à;;;
l';;;
officier;;;
.;;;
"
";;;
«;;;
Allons;PER;;
0;;;
Jeanne;PER;;
0;;;
et;;;
toi;;;
0;;;
Joséphine;PER;;
0;;;
il;;;
faut;;;
se;;;
distinguer;;;
0;;;
mes;;;
enfants;;;
";";;;
nous;;;
allons;;;
bien;;;
régaler;;;
l';;;
officier;;;
0;;;
afin;;;
qu';;;
il;;;
se;;;
souvienne;;;
des;;;
dîners;;;
du;;;
Berry;LOC;;
quand;;;
il;;;
sera;;;
retourné;;;
à;;;
son;;;
corps;;;
.;;;
»;;;
"
";;;
Le;;;
surlendemain;;;
0;;;
les;;;
deux;;;
militaires;;;
arrivèrent;;;
à;;;
midi;;;
.;;;
Le;;;
dîner;;;
était;;;
prêt;;;
.;;;
Maître;PER;;
Tixier;PER;;
0;;;
assis;;;
dans;;;
son;;;
fauteuil;;;
de;;;
paille;;;
0;;;
avait;;;
la;;;
jambe;;;
étendue;;;
sur;;;
une;;;
petite;;;
chaise;;;
et;;;
appuyée;;;
sur;;;
un;;;
oreiller;;;
";";;;
on;;;
donna;;;
le;;;
fauteuil;;;
de;;;
la;;;
maîtresse;;;
à;;;
l';;;
officier;;;
0;;;
qui;;;
dit;;;
en;;;
se;;;
mettant;;;
à;;;
table;;;
:;;;
"
";;;
«;;;
Eh;;;
bien;;;
?;;;
maître;;;
Tixier;PER;;
0;;;
avez;;;
-vous;;;
fait;;;
vos;;;
réflexions;;;
?;;;
"
";;;
—;;;
Monsieur;PER;;
le;;;
capitaine;;;
0;;;
mangeons;;;
d';;;
abord;;;
en;;;
repos;;;
0;;;
puis;;;
on;;;
parlera;;;
d';;;
affaires;;;
.;;;
Simon;PER;;
0;;;
va;;;
-0;;;
t';;;
en;;;
au;;;
cellier;;;
0;;;
mon;;;
garçon;;;
";";;;
tu;;;
chercheras;;;
derrière;;;
la;;;
cuve;;;
0;;;
dans;;;
le;;;
coin;;;
à;;;
gauche;;;
0;;;
il;;;
y;;;
a;;;
quelques;;;
bouteilles;;;
de;;;
vin;;;
vieux;;;
que;;;
je;;;
gardais;;;
pour;;;
une;;;
bonne;;;
occasion;;;
";";;;
tu;;;
vas;;;
les;;;
apporter;;;
sans;;;
les;;;
remuer;;;
et;;;
Jeanne;PER;;
les;;;
dépotera;;;
.;;;
"
";;;
—;;;
Mais;;;
pourquoi;;;
ces;;;
deux;;;
jolies;;;
filles;;;
ne;;;
se;;;
mettent;;;
-0;;;
elles;;;
pas;;;
à;;;
table;;;
avec;;;
nous;;;
?;;;
dit;;;
le;;;
capitaine;;;
en;;;
mangeant;;;
la;;;
soupe;;;
.;;;
"
";;;
—;;;
Monsieur;PER;;
0;;;
dans;;;
notre;;;
pays;;;
0;;;
les;;;
femmes;;;
ne;;;
se;;;
mettent;;;
jamais;;;
à;;;
table;;;
avec;;;
les;;;
hommes;;;
0;;;
et;;;
le;;;
maître;;;
mange;;;
toujours;;;
tout;;;
seul;;;
";";;;
je;;;
trouve;;;
la;;;
coutume;;;
bonne;;;
et;;;
je;;;
la;;;
conserve;;;
.;;;
"
";;;
—;;;
Vous;;;
avez;;;
là;;;
une;;;
belle;;;
famille;;;
0;;;
ma;;;
foi;;;
!;;;
je;;;
vous;;;
en;;;
fais;;;
mon;;;
compliment;;;
.;;;
"
";;;
—;;;
Tout;;;
n';;;
est;;;
pas;;;
là;;;
0;;;
monsieur;;;
:;;;
j';;;
ai;;;
une;;;
fille;;;
mariée;;;
dans;;;
le;;;
voisinage;;;
";";;;
mais;;;
cette;;;
grande;;;
brune;;;
n';;;
est;;;
pas;;;
à;;;
moi;;;
:;;;
c';;;
est;;;
notre;;;
servante;;;
0;;;
la;;;
femme;;;
du;;;
laboureur;;;
qui;;;
soigne;;;
les;;;
juments;;;
";";;;
ce;;;
qui;;;
n';;;
empêche;;;
pas;;;
que;;;
je;;;
l';;;
aime;;;
autant;;;
que;;;
mes;;;
propres;;;
enfants;;;
.;;;
Elle;;;
a;;;
dressé;;;
mes;;;
filles;;;
mieux;;;
que;;;
si;;;
je;;;
les;;;
avais;;;
mises;;;
dans;;;
les;;;
pensions;;;
";";;;
et;;;
0;;;
si;;;
je;;;
n';;;
avais;;;
pas;;;
ma;;;
pauvre;;;
femme;;;
infirme;;;
0;;;
là;;;
0;;;
dans;;;
son;;;
lit;;;
0;;;
j';;;
aurais;;;
le;;;
cœur;;;
léger;;;
et;;;
l';;;
esprit;;;
tranquille;;;
avec;;;
Jeanne;PER;;
et;;;
son;;;
mari;;;
pour;;;
soigner;;;
ma;;;
maison;;;
.;;;
»;;;
"
";;;
Étienne;PER;;
Durand;PER;;
demande;;;
Joséphine;PER;;
à;;;
son;;;
père;;;
.;;;
"
";;;
«;;;
Maître;PER;;
Tixier;PER;;
0;;;
dit;;;
l';;;
officier;;;
0;;;
vous;;;
devez;;;
remercier;;;
Dieu;MISC;;
de;;;
vous;;;
avoir;;;
donné;;;
d';;;
aussi;;;
bons;;;
domestiques;;;
0;;;
car;;;
on;;;
n';;;
en;;;
rencontre;;;
pas;;;
souvent;;;
de;;;
semblables;;;
.;;;
Savez;;;
-vous;;;
qu';;;
on;;;
fait;;;
très;;;
-0;;;
bonne;;;
chère;;;
chez;;;
vous;;;
?;;;
je;;;
n';;;
ai;;;
jamais;;;
rien;;;
mangé;;;
de;;;
meilleur;;;
que;;;
cette;;;
étuvée;;;
et;;;
cette;;;
fricassée;;;
noire;;;
.;;;
"
";;;
—;;;
Oh;MISC;;
!;MISC;;
c';;;
est;;;
que;;;
la;;;
petite;;;
Jeanne;PER;;
est;;;
une;;;
fine;;;
cuisinière;;;
.;;;
»;;;
"
";;;
Quand;;;
on;;;
servit;;;
une;;;
belle;;;
dinde;;;
rôtie;;;
à;;;
point;;;
0;;;
l';;;
officier;;;
s';;;
écria;;;
:;;;
"
";;;
«;;;
Comment;;;
!;;;
ce;;;
n';;;
est;;;
donc;;;
pas;;;
fini;;;
?;;;
"
";;;
—;;;
Et;;;
ce;;;
pâté;;;
0;;;
et;;;
les;;;
écrevisses;;;
0;;;
et;;;
la;;;
galette;;;
0;;;
et;;;
puis;;;
les;;;
friandises;;;
!;;;
"
";;;
C';;;
est;;;
que;;;
Jeanne;PER;;
veut;;;
que;;;
rien;;;
n';;;
y;;;
manque;;;
.;;;
"
";;;
—;;;
C';;;
est;;;
vraiment;;;
beaucoup;;;
trop;;;
!;;;
Que;;;
faites;;;
-vous;;;
donc;;;
0;;;
maître;;;
Tixier;PER;;
0;;;
quand;;;
vous;;;
mariez;;;
vos;;;
filles;;;
0;;;
si;;;
vous;;;
donnez;;;
un;;;
repas;;;
comme;;;
celui-ci;;;
à;;;
deux;;;
personnes;;;
?;;;
"
";;;
—;;;
Je;;;
n';;;
en;;;
fais;;;
pas;;;
davantage;;;
0;;;
monsieur;;;
l';;;
officier;;;
";";;;
seulement;;;
0;;;
au;;;
lieu;;;
d';;;
un;;;
pâté;;;
il;;;
y;;;
en;;;
a;;;
quarante;;;
";";;;
au;;;
lieu;;;
d';;;
une;;;
dinde;;;
j';;;
en;;;
mets;;;
quinze;;;
0;;;
et;;;
ainsi;;;
de;;;
tout;;;
";";;;
puis;;;
l';;;
on;;;
défonce;;;
deux;;;
pièces;;;
de;;;
vin;;;
pour;;;
qu';;;
il;;;
soit;;;
plus;;;
tôt;;;
tiré;;;
.;;;
"
";;;
—;;;
Hé;MISC;;
!;MISC;;
hé;;;
!;;;
comme;;;
vous;;;
y;;;
allez;;;
dans;;;
votre;;;
pays;;;
!;;;
Et;;;
quand;;;
marierez;;;
-vous;;;
cette;;;
jolie;;;
blonde;;;
qui;;;
me;;;
donne;;;
une;;;
assiette;;;
?;;;
"
";;;
—;;;
Si;;;
maître;;;
Tixier;PER;;
veut;;;
m';;;
écouter;;;
0;;;
dit;;;
Étienne;PER;;
Durand;PER;;
0;;;
le;;;
maréchal;;;
des;;;
logis;;;
chef;;;
0;;;
et;;;
que;;;
Joséphine;PER;;
n';;;
ait;;;
pas;;;
oublié;;;
son;;;
ancien;;;
ami;;;
Tiennaud;ORG;;
0;;;
qui;;;
s';;;
amusait;;;
à;;;
la;;;
faire;;;
sauter;;;
quand;;;
elle;;;
était;;;
petite;;;
0;;;
ça;;;
ne;;;
tardera;;;
pas;;;
.;;;
Si;;;
tu;;;
veux;;;
m';;;
attendre;;;
0;;;
Joséphine;PER;;
0;;;
tu;;;
ne;;;
t';;;
en;;;
repentiras;LOC;;
pas;;;
";";;;
tu;;;
seras;;;
bien;;;
heureuse;;;
avec;;;
moi;;;
.;;;
"
";;;
—;;;
Ça;MISC;;
n';;;
est;;;
pas;;;
de;;;
refus;;;
0;;;
Étienne;MISC;;
0;;;
dit;;;
le;;;
père;;;
Tixier;PER;;
:;;;
vous;;;
êtes;;;
de;;;
braves;;;
gens;;;
et;;;
ça;;;
me;;;
va;;;
";";;;
mais;;;
il;;;
me;;;
faut;;;
un;;;
gendre;;;
qui;;;
demeure;;;
avec;;;
moi;;;
0;;;
je;;;
t';;;
en;;;
avertis;;;
.;;;
"
";;;
—;;;
Justement;;;
0;;;
il;;;
y;;;
a;;;
trop;;;
de;;;
monde;;;
chez;;;
nous;;;
pour;;;
que;;;
j';;;
y;;;
trouve;;;
place;;;
.;;;
"
";;;
Voyons;;;
0;;;
Joséphine;PER;;
0;;;
est;;;
-ce;;;
que;;;
je;;;
te;;;
fais;;;
peur;;;
0;;;
que;;;
tu;;;
détournes;;;
la;;;
tête;;;
?;;;
»;;;
"
";;;
Joséphine;PER;;
rougit;;;
et;;;
ne;;;
répondit;;;
rien;;;
";";;;
mais;;;
Jeanne;PER;;
dit;;;
:;;;
"
";;;
«;;;
Étienne;MISC;;
0;;;
revenez;;;
après;;;
avoir;;;
fini;;;
votre;;;
temps;;;
de;;;
service;;;
0;;;
et;;;
ne;;;
vous;;;
occupez;;;
pas;;;
du;;;
reste;;;
.;;;
»;;;
"
";;;
L';;;
officier;;;
demande;;;
à;;;
maître;;;
Tixier;PER;;
s';;;
il;;;
est;;;
heureux;;;
.;;;
"
";;;
«;;;
Vous;;;
m';;;
avez;;;
l';;;
air;;;
d';;;
être;;;
fort;;;
heureux;;;
0;;;
maître;;;
Tixier;PER;;
0;;;
dit;;;
le;;;
capitaine;;;
";";;;
je;;;
connais;;;
bien;;;
des;;;
gens;;;
plus;;;
riches;;;
que;;;
vous;;;
et;;;
qui;;;
n';;;
ont;;;
pas;;;
le;;;
bon;;;
esprit;;;
de;;;
savoir;;;
se;;;
contenter;;;
de;;;
leur;;;
sort;;;
.;;;
"
";;;
—;;;
Ma;;;
foi;;;
0;;;
monsieur;;;
l';;;
officier;;;
0;;;
quand;;;
tout;;;
mon;;;
monde;;;
se;;;
porte;;;
bien;;;
et;;;
est;;;
à;;;
l';;;
ouvrage;;;
0;;;
que;;;
les;;;
blés;;;
sont;;;
bien;;;
venants;;;
et;;;
les;;;
bergeries;;;
en;;;
bon;;;
état;;;
0;;;
je;;;
ne;;;
vois;;;
pas;;;
trop;;;
ce;;;
qui;;;
pourrait;;;
me;;;
manquer;;;
.;;;
"
";;;
—;;;
Mais;;;
la;;;
grêle;;;
0;;;
les;;;
maladies;;;
?;;;
"
";;;
—;;;
Que;;;
voulez;;;
-vous;;;
0;;;
monsieur;;;
!;;;
Dieu;;;
a;;;
bien;;;
fait;;;
ce;;;
qu';;;
il;;;
a;;;
fait;;;
";";;;
nous;;;
savons;;;
ça;;;
mieux;;;
que;;;
les;;;
autres;;;
0;;;
nous;;;
qui;;;
travaillons;;;
à;;;
la;;;
terre;;;
et;;;
qui;;;
soignons;;;
le;;;
bétail;;;
.;;;
La;;;
grêle;;;
et;;;
les;;;
autres;;;
fléaux;;;
sont;;;
des;;;
épreuves;;;
que;;;
Dieu;MISC;;
nous;;;
envoie;;;
0;;;
et;;;
il;;;
ne;;;
faut;;;
pas;;;
en;;;
murmurer;;;
.;;;
Les;;;
maladies;;;
nous;;;
avertissent;;;
que;;;
notre;;;
corps;;;
ne;;;
peut;;;
pas;;;
toujours;;;
durer;;;
0;;;
ou;;;
bien;;;
que;;;
nous;;;
le;;;
gouvernons;;;
mal;;;
.;;;
"
";;;
—;;;
Ne;;;
trouvez;;;
-vous;;;
donc;;;
pas;;;
qu';;;
il;;;
aurait;;;
mieux;;;
valu;;;
mourir;;;
sans;;;
souffrir;;;
?;;;
"
";;;
—;;;
Oh;MISC;;
!;MISC;;
que;;;
non;;;
";";;;
le;;;
mal;;;
que;;;
l';;;
on;;;
endure;;;
fait;;;
penser;;;
à;;;
Dieu;MISC;;
0;;;
qu';;;
on;;;
n';;;
est;;;
déjà;;;
que;;;
trop;;;
porté;;;
à;;;
oublier;;;
.;;;
Si;;;
le;;;
corps;;;
ne;;;
ressentait;;;
aucun;;;
mal;;;
0;;;
on;;;
ne;;;
saurait;;;
pas;;;
quand;;;
on;;;
abuse;;;
de;;;
ses;;;
forces;;;
.;;;
Et;;;
si;;;
0;;;
quand;;;
on;;;
se;;;
heurte;;;
quelque;;;
part;;;
0;;;
la;;;
douleur;;;
ne;;;
nous;;;
avertissait;;;
pas;;;
du;;;
danger;;;
0;;;
on;;;
se;;;
briserait;;;
comme;;;
verre;;;
sans;;;
s';;;
en;;;
douter;;;
.;;;
"
";;;
—;;;
Savez;;;
-vous;;;
bien;;;
0;;;
maître;;;
Tixier;PER;;
0;;;
que;;;
vous;;;
parlez;;;
là;;;
comme;;;
un;;;
livre;;;
.;;;
"
";;;
—;;;
Je;;;
ne;;;
sais;;;
pourtant;;;
pas;;;
lire;;;
0;;;
malheureusement;;;
pour;;;
moi;;;
!;;;
mais;;;
je;;;
fais;;;
attention;;;
à;;;
tout;;;
ce;;;
que;;;
j';;;
entends;;;
0;;;
et;;;
je;;;
parle;;;
souvent;;;
avec;;;
notre;;;
curé;;;
0;;;
qui;;;
est;;;
un;;;
savant;;;
homme;;;
";";;;
puis;;;
je;;;
rumine;;;
tout;;;
ça;;;
la;;;
nuit;;;
0;;;
car;;;
à;;;
mon;;;
âge;;;
on;;;
ne;;;
dort;;;
plus;;;
guère;;;
0;;;
et;;;
j';;;
ai;;;
reconnu;;;
que;;;
Dieu;MISC;;
a;;;
fait;;;
tout;;;
pour;;;
le;;;
mieux;;;
dans;;;
ce;;;
monde;;;
.;;;
"
";;;
—;;;
Moi;MISC;;
0;MISC;;
je;MISC;;
ne;MISC;;
suis;MISC;;
pas;MISC;;
tout;MISC;;
à;MISC;;
fait;MISC;;
de;MISC;;
cet;MISC;;
avis;MISC;;
-là;;;
";";;;
je;;;
me;;;
demande;;;
pourquoi;;;
nous;;;
ne;;;
sommes;;;
pas;;;
nés;;;
avec;;;
une;;;
bonne;;;
toison;;;
sur;;;
le;;;
dos;;;
pour;;;
nous;;;
préserver;;;
du;;;
froid;;;
qui;;;
nous;;;
fait;;;
tant;;;
souffrir;;;
";";;;
et;;;
aussi;;;
pourquoi;;;
nous;;;
n';;;
avons;;;
pas;;;
d';;;
armes;;;
naturelles;;;
0;;;
comme;;;
les;;;
bœufs;;;
0;;;
par;;;
exemple;;;
0;;;
pour;;;
nous;;;
défendre;;;
contre;;;
nos;;;
ennemis;;;
.;;;
Il;;;
me;;;
semble;;;
que;;;
Dieu;MISC;;
ne;;;
nous;;;
a;;;
pas;;;
favorisés;;;
.;;;
"
";;;
—;;;
Et;;;
cette;;;
tête;;;
0;;;
et;;;
cet;;;
esprit;;;
qui;;;
n';;;
est;;;
jamais;;;
en;;;
repos;;;
0;;;
répondit;;;
Tixier;PER;;
0;;;
les;;;
comptez;;;
-vous;;;
donc;;;
pour;;;
rien;;;
!;;;
Tenez;;;
0;;;
il;;;
y;;;
a;;;
des;;;
gens;;;
qui;;;
se;;;
mettent;;;
de;;;
drôles;;;
idées;;;
dans;;;
la;;;
tête;;;
";";;;
ils;;;
feraient;;;
bien;;;
mieux;;;
de;;;
remercier;;;
le;;;
bon;;;
Dieu;;;
qui;;;
les;;;
a;;;
créés;;;
que;;;
de;;;
critiquer;;;
son;;;
ouvrage;;;
.;;;
Moi;;;
0;;;
je;;;
n';;;
en;;;
cherche;;;
pas;;;
si;;;
long;;;
pour;;;
le;;;
bénir;;;
:;;;
il;;;
me;;;
suffit;;;
de;;;
regarder;;;
les;;;
animaux;;;
qui;;;
sont;;;
autour;;;
de;;;
moi;;;
pour;;;
comprendre;;;
que;;;
je;;;
suis;;;
mieux;;;
partagé;;;
qu';;;
eux;;;
.;;;
Voyons;;;
0;;;
mon;;;
capitaine;;;
0;;;
avez;;;
-vous;;;
jamais;;;
vu;;;
des;;;
chevaux;;;
(;;;
et;;;
pourtant;;;
cet;;;
animal;;;
n';;;
est;;;
pas;;;
bête;;;
);;;
semer;;;
de;;;
l';;;
avoine;;;
0;;;
la;;;
récolter;;;
et;;;
la;;;
mettre;;;
à;;;
l';;;
abri;;;
pour;;;
l';;;
hiver;;;
?;;;
Ont;;;
-ils;;;
jamais;;;
eu;;;
l';;;
idée;;;
d';;;
atteler;;;
les;;;
hommes;;;
à;;;
la;;;
charrue;;;
et;;;
de;;;
les;;;
faire;;;
travailler;;;
pour;;;
eux;;;
?;;;
Et;;;
0;;;
ces;;;
bœufs;;;
qui;;;
vous;;;
semblent;;;
si;;;
bien;;;
armés;;;
0;;;
un;;;
enfant;;;
les;;;
conduit;;;
avec;;;
une;;;
baguette;;;
0;;;
et;;;
je;;;
crois;;;
bien;;;
que;;;
vous;;;
ne;;;
changeriez;;;
pas;;;
votre;;;
grand;;;
sabre;;;
contre;;;
leurs;;;
cornes;;;
.;;;
"
";;;
—;;;
Mais;;;
il;;;
me;;;
semble;;;
que;;;
vous;;;
travaillez;;;
pour;;;
vos;;;
chevaux;;;
pendant;;;
une;;;
bonne;;;
partie;;;
de;;;
l';;;
année;;;
?;;;
"
";;;
—;;;
Écoutez;MISC;;
donc;MISC;;
!;MISC;;
c';;;
est;;;
trop;;;
juste;;;
.;;;
Je;;;
les;;;
prive;;;
de;;;
leur;;;
liberté;;;
à;;;
mon;;;
profit;;;
";";;;
il;;;
faut;;;
bien;;;
qu';;;
ils;;;
aient;;;
chez;;;
moi;;;
leur;;;
nourriture;;;
0;;;
puisqu';;;
ils;;;
ne;;;
peuvent;;;
pas;;;
aller;;;
la;;;
chercher;;;
à;;;
leur;;;
fantaisie;;;
";";;;
et;;;
mieux;;;
je;;;
les;;;
nourris;;;
0;;;
plus;;;
ils;;;
travaillent;;;
:;;;
c';;;
est;;;
donc;;;
dans;;;
mon;;;
intérêt;;;
que;;;
je;;;
tâche;;;
de;;;
récolter;;;
beaucoup;;;
de;;;
trèfle;;;
et;;;
d';;;
avoine;;;
.;;;
Mais;;;
0;;;
pour;;;
en;;;
revenir;;;
à;;;
ce;;;
que;;;
nous;;;
disions;;;
tout;;;
à;;;
l';;;
heure;;;
0;;;
qu';;;
importe;;;
que;;;
l';;;
homme;;;
n';;;
ait;;;
ni;;;
plumes;;;
ni;;;
toison;;;
0;;;
s';;;
il;;;
a;;;
l';;;
esprit;;;
de;;;
filer;;;
le;;;
chanvre;;;
et;;;
la;;;
laine;;;
?;;;
Qu';;;
importe;;;
qu';;;
il;;;
naisse;;;
sans;;;
armes;;;
0;;;
s';;;
il;;;
sait;;;
s';;;
en;;;
faire;;;
avec;;;
tout;;;
?;;;
Tenez;PER;;
0;;;
monsieur;;;
l';;;
officier;;;
0;;;
c';;;
est;;;
être;;;
ingrat;;;
et;;;
offenser;;;
Dieu;MISC;;
que;;;
de;;;
penser;;;
qu';;;
il;;;
nous;;;
a;;;
moins;;;
bien;;;
traités;;;
que;;;
les;;;
animaux;;;
privés;;;
de;;;
raison;;;
0;;;
nous;;;
qui;;;
le;;;
connaissons;;;
et;;;
savons;;;
le;;;
prier;;;
.;;;
»;;;
"
";;;
L';;;
officier;;;
s';;;
étonne;;;
d';;;
entendre;;;
parler;;;
maître;;;
Tixier;PER;;
de;;;
cette;;;
façon;;;
-là;;;
.;;;
"
";;;
«;;;
Mais;;;
où;;;
avez;;;
-vous;;;
pris;;;
tout;;;
ce;;;
que;;;
vous;;;
venez;;;
de;;;
me;;;
dire;;;
0;;;
maître;;;
Tixier;PER;;
0;;;
puisque;;;
vous;;;
ne;;;
savez;;;
pas;;;
lire;;;
?;;;
"
";;;
—;;;
Je;;;
vous;;;
l';;;
ai;;;
dit;;;
0;;;
mon;;;
capitaine;;;
";";;;
je;;;
fais;;;
attention;;;
à;;;
tout;;;
ce;;;
que;;;
j';;;
entends;;;
0;;;
et;;;
la;;;
nuit;;;
je;;;
le;;;
repasse;;;
dans;;;
ma;;;
tête;;;
.;;;
»;;;
"
";;;
Puis;;;
il;;;
ôta;;;
son;;;
chapeau;;;
0;;;
et;;;
0;;;
regardant;;;
le;;;
ciel;;;
0;;;
il;;;
continua;;;
:;;;
"
";;;
«;;;
Je;;;
lève;;;
souvent;;;
les;;;
yeux;;;
pour;;;
penser;;;
à;;;
celui;;;
qui;;;
est;;;
là;;;
-0;;;
haut;;;
0;;;
et;;;
je;;;
les;;;
abaisse;;;
sur;;;
la;;;
terre;;;
pour;;;
le;;;
bénir;;;
.;;;
Quand;;;
je;;;
vois;;;
le;;;
ciel;;;
avec;;;
son;;;
beau;;;
soleil;;;
et;;;
ses;;;
étoiles;;;
0;;;
je;;;
dis;;;
que;;;
celui;;;
qui;;;
a;;;
fait;;;
tout;;;
ça;;;
s';;;
y;;;
entend;;;
mieux;;;
que;;;
nous;;;
0;;;
et;;;
qu';;;
il;;;
n';;;
y;;;
a;;;
rien;;;
à;;;
redire;;;
à;;;
son;;;
ouvrage;;;
.;;;
Le;;;
soleil;;;
réchauffe;;;
les;;;
méchants;;;
comme;;;
les;;;
bons;;;
";";;;
la;;;
pluie;;;
fait;;;
pousser;;;
le;;;
blé;;;
