Token;Label_Maj;Quaero_Maj
Tu;;
acheteras;;
gca;;
et;;
can;;
";";;
et;;
il;;
achetait;;
ca;;
et;;
ca;;
tres;;
bien;;
;;
"
";;
toujours;;
en;;
pleurant;;
;;
par;;
exemple;;
.;;
"
";;
Pauvre;;
Jacquesl;PER;
il;;
n';;
etait;;
pas;;
heureux;;
;;
lui;;
non;;
plus;;
.;;
M.;PER;
Eyssette;PER;
;;
"
";;
de;;
le;;
voir;;
eternellement;;
la;;
larme;;
h;;
l';;
eil;;
;;
avait;;
fini;;
par;;
le;;
prendre;;
en;;
"
";;
grippe;;
et;;
l';;
abreuvait;;
de;;
taloches;;
...;;
On;;
entendait;;
tout;;
le;;
jour;;
:;;
a;;
acques;PER;
"
";;
tu;;
es;;
un;;
butorl;;
acques;;
tu;;
es;;
un;;
anelo;;
Le;;
fait;;
est;;
que;;
;;
lorsque;;
son;;
"
";;
pere;;
etait;;
la;;
;;
le;;
malheureux;;
acques;PER;
perdait;;
tous;;
ses;;
moyens;;
.;;
Les;;
efforts;;
"
";;
qu';;
il;;
faisait;;
pour;;
retenir;;
ses;;
larmes;;
le;;
rendaient;;
laid;;
.;;
M.;PER;
Eyssette;PER;
lui;;
"
";;
portait;;
malheur;;
.;;
Ecoutez;;
la;;
scene;;
de;;
la;;
cruche;;
:;;
"
";;
Un;;
soir;;
;;
au;;
moment;;
de;;
se;;
mettre;;
a;;
table;;
;;
on;;
s';;
apercoit;;
qu';;
il;;
n';;
y;;
a;;
"
";;
plus;;
une;;
goutte;;
d';;
eau;;
dans;;
la;;
maison;;
.;;
"
";;
-0;;
Si;;
vous;;
voulez;;
;;
j';;
irai;;
en;;
chercher;;
;;
dit;;
ce;;
bon;;
enfant;;
de;;
Jacques;PER;
.;;
"
";;
Et;;
le;;
voila;;
qui;;
prend;;
la;;
cruche;;
;;
une;;
grosse;;
cruche;;
de;;
gres;;
.;;
"
";;
M.;PER;
Eyssette;PER;
hausse;;
les;;
epaules;;
:;;
"
";;
--;;
Si;;
c';;
est;;
Jacques;PER;
qui;;
y;;
va;;
;;
dit;;
-il;;
;;
la;;
cruche;;
est;;
cassee;;
;;
c';;
est;;
sr;;
.;;
"
";;
--;;
Tu;;
entends;;
;;
acques;PER;
;;
-0;;
c';;
est;;
Mme;PER;
Eyssette;PER;
qui;;
parle;;
avec;;
"
";;
sa;;
voix;;
tranquille;;
;;
-0;;
tu;;
entends;;
;;
ne;;
la;;
casse;;
pas;;
;;
fais;;
bien;;
attention;;
.;;
"
";;
M.;PER;
Eyssette;PER;
reprend;;
:;;
"
";;
-0;;
Ohl;;
tu;;
as;;
beau;;
lui;;
dire;;
de;;
ne;;
pas;;
la;;
casser;;
;;
il;;
la;;
cassera;;
tout;;
de;;
"
";;
meme;;
.;;
"
";;
Ici;;
;;
la;;
voix;;
eploree;;
de;;
Jacques;PER;
:;;
"
";;
-0;;
Mais;;
enfin;;
;;
pourquoi;;
voulez;;
-vous;;
que;;
je;;
la;;
casse?LES;;
BABAROTTES;;
"
";;
-0;;
Je;;
ne;;
vcux;;
pas;;
que;;
tu;;
la;;
casses;;
;;
je;;
te;;
dis;;
que;;
tu;;
la;;
casseras;;
;;
"
";;
repond;;
M.;PER;
Eyssette;PER;
;;
et;;
d';;
un;;
ton;;
qui;;
n';;
admet;;
pas;;
de;;
replique;;
.;;
"
";;
acques;PER;
ne;;
replique;;
pas;;
";";;
il;;
prend;;
la;;
cruche;;
d';;
une;;
main;;
fievreuse;;
"
";;
et;;
sort;;
brusquement;;
avec;;
l';;
air;;
de;;
dire;;
:;;
"
";;
-0;;
Ahl;;
je;;
la;;
casserai;;
Eh;;
bien;;
;;
nous;;
allons;;
voir;;
.;;
"
";;
Cinq;;
minutes;;
;;
dix;;
minutes;;
se;;
passent;;
";";;
Jacques;PER;
ne;;
revient;;
pas;;
.;;
"
";;
Mme;PER;
Eyssette;PER;
commence;;
a;;
se;;
tourmenter;;
.;;
"
";;
--;;
Pourvu;;
qu';;
il;;
ne;;
lui;;
soit;;
rien;;
arrivel;;
"
";;
--;;
Parbleul;;
que;;
veux;;
-0;;
tu;;
qu';;
il;;
lui;;
soit;;
arrive;;
?;;
dit;;
M.;PER;
Eyssette;PER;
d';;
un;;
"
";;
ton;;
bourru;;
.;;
Il;;
a;;
casse;;
la;;
cruche;;
et;;
n';;
ose;;
plus;;
rentrer;;
.;;
"
";;
Mais;;
tout;;
en;;
disant;;
cela;;
;;
-0;;
avec;;
son;;
air;;
bourru;;
;;
c';;
etait;;
le;;
meilleur;;
"
";;
homme;;
du;;
monde;;
;;
-0;;
il;;
se;;
leve;;
et;;
va;;
ouvrir;;
la;;
porte;;
pour;;
voir;;
un;;
peu;;
"
";;
ce;;
que;;
acques;;
etait;;
devenu;;
.;;
Il;;
n';;
a;;
pas;;
loin;;
a;;
aller;;
";";;
acques;;
est;;
debout;;
"
";;
sur;;
le;;
palier;;
;;
devant;;
la;;
porte;;
;;
les;;
mains;;
vides;;
;;
silencieux;;
;;
petrifie;;
.;;
En;;
"
";;
voyant;;
M.;PER;
Eyssette;PER;
;;
il;;
palit;;
;;
et;;
d';;
une;;
voix;;
navrante;;
et;;
faible;;
;;
ohl;;
si;;
"
";;
faible;;
:;;
e;;
l';;
ai;;
casseen;;
;;
dit;;
-il;;
...;;
Il;;
1'avait;;
casseel;;
...;;
"
";;
Dans;;
les;;
archives;;
de;;
la;;
maison;;
Eyssette;;
;;
nous;;
appelons;;
cela;;
la;;
"
";;
scene;;
de;;
la;;
cruche;;
.;;
"
";;
Il;;
y;;
avait;;
environ;;
deux;;
mois;;
que;;
nous;;
etions;;
a;;
Lyon;LOC;loc.adm.town
;;
lorsque;;
"
";;
nos;;
parents;;
songerent;;
a;;
nos;;
etudes;;
.;;
Mon;;
pere;;
aurait;;
bien;;
voulu;;
nous;;
"
";;
mettre;;
au;;
college;;
;;
mais;;
c';;
etait;;
trop;;
cher;;
.;;
 ;;
Si;;
nous;;
les;;
envoyions;;
"
";;
dans;;
une;;
manecanterie;;
dit;;
Me;PER;
Eyssette;PER;
";";;
il;;
parait;;
que;;
les;;
enfants;;
y;;
"
";;
sont;;
bien;;
;;
n;;
Cette;;
idee;;
sourit;;
a;;
mon;;
pere;;
;;
et;;
comme;;
Saint-Nizier;LOC;loc.fac
etait;;
"
";;
l';;
eglise;;
la;;
plus;;
proche;;
;;
on;;
nous;;
envoya;;
a;;
la;;
manecanterie;;
de;;
Saint-;;
"
";;
Nizier;;
.;;
"
";;
C';;
etait;;
tres;;
amusant;;
;;
la;;
manecanteriel;;
Au;;
lieu;;
de;;
nous;;
bourrer;;
la;;
"
";;
tete;;
de;;
grec;;
et;;
de;;
latin;;
comme;;
dans;;
les;;
autres;;
institutions;;
;;
on;;
nous;;
"
";;
apprenait;;
a;;
servir;;
la;;
messe;;
du;;
grand;;
et;;
du;;
petit;;
cOte;;
;;
 ;;
chanter;;
les;;
"
";;
antiennes;;
;;
a;;
faire;;
des;;
genuflexions;;
;;
a;;
encenser;;
elegamment;;
;;
ce;;
qui;;
est;;
"
";;
tres;;
difficile;;
.;;
Il;;
y;;
avait;;
bien;;
par;;
-0;;
ci;;
;;
par;;
-0;;
la;;
;;
quelques;;
heures;;
dans;;
le;;
"
";;
jour;;
consacrees;;
aux;;
declinaisons;;
et;;
a;;
l1'Epitome;;
;;
mais;;
ceci;;
n';;
etait;;
"
";;
qu';;
accessoire;;
.;;
Avant;;
tout;;
;;
nous;;
etions;;
lh;;
pour;;
le;;
service;;
de;;
l';;
eglise;;
.;;
"
";;
Au;;
moins;;
une;;
fois;;
par;;
semaine;;
;;
l';PER;
abbe;PER;
Micou;PER;
nous;;
disait;;
entre;;
deux;;
"
";;
prises;;
et;;
d';;
un;;
air;;
solennel;;
:;;
 ;;
Demain;;
;;
messieurs;;
;;
pas;;
de;;
classe;;
du;;
matinl;;
"
";;
Nous;;
sommes;;
d';;
enterrement;;
.;;
"
";;
Nous;;
etions;;
d';;
enterrement;;
.;;
Quel;;
bonheurl;;
Puis;;
c';;
etaient;;
des;;
"
";;
baptemes;;
;;
des;;
mariages;;
;;
une;;
visite;;
de;;
Monseigneur;PER;
;;
le;;
viatique;;
qu';;
on;;
"
";;
portait;;
a;;
un;;
malade;;
.;;
Ohl;;
le;;
viatiquel;;
comme;;
on;;
etait;;
fier;;
quand;;
onLE;PER;
PETIT;PER;
CHOSE;PER;
"
";;
pouvait;;
l';;
accompagner;;
l;;
...;;
Sous;;
un;;
petit;;
dais;;
de;;
velours;;
rouge;;
;;
marchait;;
"
";;
le;;
pretre;;
;;
portant;;
l';;
hostie;;
et;;
les;;
saintes;;
huiles;;
.;;
Deux;;
enfants;;
de;;
cheur;;
"
";;
soutenaient;;
le;;
dais;;
;;
deux;;
autres;;
l';;
escortaient;;
avec;;
de;;
gros;;
falots;;
dores;;
.;;
"
";;
Un;;
cinquieme;;
marchait;;
devant;;
;;
en;;
agitant;;
une;;
crecelle;;
.;;
D';;
ordinaire;;
;;
"
";;
c';;
etaient;;
mes;;
fonctions;;
...;;
Sur;;
le;;
passage;;
du;;
viatique;;
;;
les;;
hommes;;
se;;
"
";;
decouvraient;;
;;
les;;
femmes;;
se;;
signaient;;
.;;
Quand;;
on;;
passait;;
devant;;
un;;
"
";;
poste;;
;;
la;;
sentinelle;;
criait;;
:;;
 ;;
