Token;Label_Maj;Quaero_Maj
m6decins;;
l';;
ont;;
d6fendu;;
;;
paros;;
"
";;
qu';;
ils;;
disent;;
que;;
j';;
ai;;
les;;
poumons;;
attaques;;
.;;
Je;;
"
";;
tousse;;
beaueoup;;
et;;
je;;
suis;;
ineapable;;
de;;
travailler;;
;;
"
";;
si;;
leanne;PER;
ne;;
va;;
pas;;
demandaer;;
du;;
pain;;
pour;;
moi;;
;;
"
";;
il;;
faudra;;
dono;;
mourir;;
de;;
fiiml;;
Mais;;
soyes;;
tran-;;
"
";;
quille;;
;;
monsieur;PER;
le;PER;
eure;PER;
;;
je;;
placerai;;
ma;;
petite;;
"
";;
Ieanne;PER;
eha;;
d';;
honnetes;;
gens;;
aussit6;;
t;;
que;;
je;;
lePRMIIRE;;
ARTIR;;
.;;
"
";;
aeurrai;;
;;
ga;;
m;;
peine;;
hien;;
trp;;
de;;
mendiarh;;
man;;
"
";;
goe;;
;;
puur;;
vouloir;;
que;;
ma;;
filla;;
en;;
fhssa;;
autant;;
.;;
"
";;
--;;
ous;;
avo;;
riun;;
;;
a;;
brave;;
femme;;
;;
Nous;;
"
";;
varrons;;
duns;;
quelque;;
tomps;;
ca;;
qu';;
on;;
pourra;;
fira;;
"
";;
our;;
vous;;
:;;
en;;
attndunt;;
;;
vous;;
vindre;;
tous;;
les;;
"
";;
dimanohas;;
ici;;
shareher;;
vingt-cinq;;
cntimes;;
.;;
"
";;
-0;;
Grand;;
meroei;;
;;
monsieur;PER;
le;PER;
eure;PER;
:;;
aoes;;
vingt-;;
"
";;
einq;;
oentimes;;
-0;;
li;;
;;
avaeo;;
les;;
intquante;;
que;;
mo;;
donna;;
"
";;
Mme;PER;
Dumont;PER;
;;
soerviront;;
h;;
nous;;
uchetdr;;
quelquo;;
"
";;
hosa;;
pvur;;
uous;;
habiller;;
;;
onr;;
j';;
ai;;
honts;;
de;;
nos;;
"
";;
guenilles;;
.;;
s;;
"
";;
a;PER;
mre;PER;
Nannette;PER;
falt;;
Ia;;
lsssiee;;
.;;
"
";;
Deux;;
jours;;
apres;;
;;
la;PER;
mbre;PER;
Nannetto;PER;
dit;;
qu';;
elle;;
"
";;
allait;;
fairo;;
la;;
lessive;;
.;;
Catherine;PER;
lui;;
proposa;;
de;;
.;;
"
";;
l';;
entasser;;
pendant;;
qu';;
elle;;
menerait;;
ses;;
betes;;
aux;;
"
";;
chumps;;
.;;
La;PER;
petite;PER;
leanne;PER;
alla;;
toute;;
seule;;
aux;;
por-;;
"
";;
tes;;
:;;
elle;;
eut;;
bien;;
de;;
la;;
peine;;
 ;;
sy;;
dcider;;
;;
mais;;
"
";;
quand;;
sa;;
mere;;
lui;;
eut;;
fait;;
comprendre;;
que;;
;;
sielle;;
"
";;
ne;;
laecompagnait;;
pas;;
;;
c';;
etait;;
pour;;
rendre;;
service;;
"
 ";;
la;PER;
mre;PER;
Nannette;PER;
;;
la;;
petite;;
partit;;
sans;;
rien;;
dire;;
.;;
"
";;
Elle;;
rentra;;
le;;
soir;;
bien;;
joyeuse;;
;;
paree;;
quelle;;
rap-;;
"
";;
portait;;
eaueoup;;
de;;
pain;;
et;;
une;;
paire;;
de;;
sabots;;
"
";;
presque;;
neufs;;
quune;;
femme;;
lui;;
avait;;
donnee;;
;;
elle;;
[;;
"
";;
les;;
avait;;
mis;;
tout;;
de;;
suite;;
 ;;
ses;;
pieds;;
;;
car;;
les;;
];;
"
";;
siens;;
6taient;;
tout;;
percees;;
.;;
"
";;
n;;
passant;;
auprs;;
de;;
l';;
abreuvoir;;
;;
elle;;
s'6taitanr-;;
];;
"
";;
retee;;
pour;;
reguarder;;
un;;
homme;;
qui;;
lavait;;
des;;
ra-;;
];;
"
";;
dis;;
et;;
en;;
faisuiit;;
de;;
petits;;
paquets;;
.;;
Il;;
li;;
ait;;
dit;;
:];;
"
";;
;;
.;;
eei;;
.;;
e;;
t;;
ls;;
eeede;;
eiRNAM;;
DR;;
JBANN;PER;
.;;
"
";;
Ieanne;PER;
haiassa;;
la;;
tte;;
et;;
na;;
dit;;
rian;;
;;
oar;;
elle;;
"
";;
n';;
tait;;
pas;;
hardia;;
.;;
"
";;
a;;
Allons;;
;;
lui;;
dit;;
1'homme;;
;;
tnds;;
ton;;
tblier;;
.;;
n;;
"
";;
Et;;
il;;
lui;;
an;;
jeta;;
une;;
bonne;;
poign6o;;
.;;
IA;PER;
potit;PER;
"
";;
Junne;PER;
le;;
romareia;;
at;;
fut;;
bio;;
eontenta;;
.;;
IL;PER;
mra;PER;
"
";PER;
Nannatte;PER;
lui;;
donna;;
du;;
sel;;
pouir;;
manger;;
ses;;
radis;;
;;
"
";;
et;;
lle;;
flt;;
un;;
bon;;
souper;;
;;
ainsi;;
qu;;
su;;
mre;;
;;
"
";;
Cntherine;PER;
dit;;
h;;
la;PER;
mbre;PER;
Nanaetts;PER;
:;;
"
";;
a;;
Jo;;
ohauffori;;
votre;;
lessive;;
demain;;
et;;
je;;
vous;;
"
";;
aidarai;;
h;;
ln;;
laver;;
aprha;;
-0;;
damain;;
.;;
On;;
n;;
heaucoup;;
"
";;
donn6;;
h;;
Jeanne;PER;
:;;
olle;;
ira;;
 ;;
l';;
herbe;;
et;;
conduira;;
les;;
"
";;
oisons;;
uux;;
ohamps;;
;;
cla;;
vous;;
fera;;
gagner;;
du;;
"
";;
temps;;
;;
et;;
vous;;
pourrez;;
tuvailler;;
un;;
peu;;
.;;
n;;
"
";;
a;PER;
etite;PER;
eanne;PER;
 ;;
oche;;
Mme;PER;
amont;PER;
.;;
"
";;
Le;;
vendredi;;
;;
Jeanne;PER;
;;
en;;
s'6veillant;;
;;
dit;;
i;;
sa;;
"
";;
mere;;
:;;
"
 ";;
Cest;;
aujourd'hui;;
que;;
nous;;
devons;;
aller;;
ehez;LOC;loc.adm
"
";;
la;;
dame;;
cherher;;
les;;
cinquante;;
centimes;;
;;
nous;;
"
";;
irons;;
;;
nest;;
-ce;;
pas;;
;;
maman;;
d;;
"
";;
-0;;
Na;;
fille;;
;;
tu;;
iras;;
toute;;
seule;;
;;
oar;;
il;;
faut;;
que;;
"
";;
;;
aide;;
Ila;PER;
mere;PER;
Nannette;PER;
 ;;
laver;;
son;;
linge;;
.;;
ITu;PER;
vas;;
"
";;
meme;;
y;;
aller;;
ce;;
matin;;
;;
afin;;
do;;
mener;;
les;;
oisons;;
"
";;
et;;
la;;
chevre;;
aux;;
champs;;
quand;;
tu;;
seras;;
reve-;;
"
";;
0;;
.;;
"
";;
-0;;
Maman;;
;;
jamais;;
je;;
n';;
oserai;;
entrer;;
toute;;
seule;;
"
";;
dans;;
ocette;;
belle;;
maison;;
.;;
"
";;
-0;;
Pourquoi;;
done;;
;;
ma;;
Ieannef;PER;
Catte;;
dame;;
est;;
"
";;
si;;
bhonn;;
;;
qe;;
t;;
ne;;
dois;;
pas;;
oraindra;;
dluipnrler;;
.;;
"
";;
z:-;;
"
";;
rAi;;
.;;
ITrouveras;;
-0;;
tu;;
bien;;
la;;
maison?PLMIIRHR;;
ARI;;
.;;
"
";;
-0;;
Ohl;;
oui;;
:;;
a;;
suivrai;;
la;;
ruissen;;
js;;
u;;
"
";;
moulin;;
;;
et;;
jy;;
arrivari;;
tout;;
droit;;
;;
"
";;
En;;
parhnt;;
;;
leain;PER;
pritun;;
bton;;
pour;;
se;;
dfndra;;
"
";;
ountra;;
les;;
hians;;
e';;
olle;;
pourrait;;
rencontrr;;
;;
Ellaan;;
"
";;
riva;;
daevant;;
lugrilhindu;;
jardin;;
;;
et;;
vit;;
sous;;
un;;
heraau;;
"
";;
de;;
chbvrfauille;;
i;;
;;
at;;
Mlma;PER;
Dumant;PER;
qui;;
diaunaiont;;
"
";;
uvea;;
leurs;;
anfants;;
.;;
Cu;;
fut;;
lanur;;
;;
la;;
netite;;
damoiselle;;
"
";;
aux;;
haeveux;;
hlonds;;
;;
qui;;
vit;;
lannna;PER;
la;;
premibera;;
:;;
"
";;
a;;
Miuaman;PER;
;;
voici;;
la;;
jolio;;
pstito;;
fllle;;
qu;;
;;
a;;
rup;;
"
";;
port6;;
lo;;
brucelot;;
.;;
n;;
"
";;
Et;;
ollo;;
se;;
lova;;
pour;;
aller;;
lui;;
ouvrir;;
la;;
grille;;
;;
"
";;
mais;;
son;;
frbre;;
hAugusto;;
;;
qui;;
avait;;
d6jh;;
treizsans;;
;;
"
";;
courut;;
plus;;
vite;;
qu';;
elle;;
et;;
fit;;
entrer;;
leunno;;
.;;
"
";;
a;;
lu;;
viens;;
chereher;;
les;;
cinquunte;;
centimesln;;
"
";;
dit;;
Isaure;PER;
;;
qui;;
n';;
etait;;
pas;;
plus;;
grande;;
que;;
leanne;PER;
.;;
"
";;
Puis;;
;;
uvee;;
la;;
permission;;
de;;
sa;;
mre;;
;;
elle;;
prit;;
"
";;
un;;
gros;;
morceiu;;
d';;
une;;
tarte;;
aux;;
prunes;;
qui;;
6tait;;
"
";;
sur;;
la;;
table;;
;;
et;;
lo;;
lui;;
mit;;
dans;;
la;;
main;;
:;;
"
";;
a;;
Mange;;
;;
petite;;
;;
c';;
est;;
bien;;
bon;;
.;;
"
";;
Jeanne;PER;
prit;;
la;;
tarte;;
;;
mais;;
elle;;
n';;
y;;
toueha;;
pas;;
.;;
"
";;
a;;
Tu;;
n';;
as;;
done;;
pas;;
faim;;
f;;
"
";;
-0;;
Si;;
fait;;
;;
mademoiselle;;
;;
je;;
n';;
ai;;
pas;;
encore;;
d6-;;
"
";;
jeun6;;
"
";;
-0;;
Tu;;
n';;
aimes;;
peut;;
-0;;
etre;;
pas;;
la;;
tarte;;
"
";;
-0;;
Je;;
ne;;
sais;;
pas;;
;;
je;;
n';;
en;;
ai;;
jamais;;
mange;;
"
";;
mais;;
elle;;
sent;;
bien;;
bonl;;
je;;
crois;;
que;;
cest;;
eneore;;
"
";;
meilleur;;
que;;
la;;
galette;;
.;;
"
";;
--;;
Eh;;
bien;;
;;
pourquoi;;
n';;
en;;
manges;;
-0;;
tu;;
pas;;
n;;
"
";;
eanne;;
ne;;
repondit;;
rian;;
.;;
"
";;
.;;
 ;;
Mme;PER;
Dimont;PER;
demanda;;
aussi;;
h;;
eane;PER;
pour-;;
"
";;
ei;;
alle;;
ne;;
touehait;;
pes;;
a;;
sa;;
portion;;
de;;
tart;;
.;;
"
";;
Rlle;;
lui;;
r6pondit;;
en;;
baissant;;
la;;
tete;;
:;;
NFANR;;
D;;
JANNE;PER;
.;;
"
";;
.a;;
C';;
aest;;
que;;
ja;;
voudrais;;
lomportor;;
pour;;
lo;;
g-;;
"
";;
ter;;
da;;
maman;PER;
et;;
da;;
la;;
mbra;PER;
Nannettoe;PER;
