Token;Label_Maj;Quaero_Maj
;;
calcinaïit;;
ses;;
belles;;
mains;;
"
";;
blanches;;
que;;
j';;
aimais;;
tant;;
à;;
embrasser;;
;;
quant;;
aux;;
provisions;;
;;
c’;;
est;;
"
";;
Jacques;PER;
qui;;
les;;
faisait;;
.;;
On;;
lui;;
mettait;;
un;;
grand;;
panier;;
sous;;
le;;
bras;;
;;
en;;
"
";;
lui;;
disant;;
:;;
«;;
Tu;;
achèteras;;
ça;;
et;;
ça;;
»;;
;;
et;;
il;;
achetait;;
ça;;
et;;
ça;;
très;;
bien;;
;;
"
";;
toujours;;
en;;
pleurant;;
;;
par;;
exemple;;
.;;
"

";;
Pauvre;;
Jacques;PER;
!;;
il;;
n’;;
était;;
pas;;
heureux;;
;;
lui;;
non;;
plus;;
.;;
M.;PER;
Eyssette;PER;
;;
"
";;
de;;
le;;
voir;;
éternellement;;
la;;
larme;;
à;;
l';;
œil;;
;;
avait;;
fini;;
par;;
le;;
prendre;;
en;;
"
";;
grippe;;
et;;
l’;;
abreuvait;;
de;;
taloches;;
..;;
On;;
entendait;;
tout;;
le;;
jour;;
:;;
«;;
Jacques;PER;
"
";;
tu;;
es;;
un;;
butor;;
!;;
Jacques;PER;
tu;;
es;;
un;;
âne;;
!;;
»;;
Le;;
fait;;
est;;
que;;
;;
lorsque;;
son;;
"
";;
père;;
était;;
là;;
;;
le;;
malheureux;;
Jacques;PER;
perdait;;
tous;;
ses;;
moyens;;
.;;
Les;;
efforts;;
"
";;
qu’;;
il;;
faisait;;
pour;;
retenir;;
ses;;
larmes;;
le;;
rendaient;;
laid;;
.;;
M.;PER;
Eyssette;PER;
lui;;
"
";;
portait;;
malheur;;
.;;
Écoutez;;
la;;
scène;;
de;;
la;;
cruche;;
:;;
"

";;
Un;;
soir;;
;;
au;;
moment;;
de;;
se;;
mettre;;
à;;
table;;
;;
on;;
s';;
aperçoit;;
qu’;;
il;;
n’;;
y;;
a;;
"
";;
plus;;
une;;
goutte;;
d’;;
eau;;
dans;;
la;;
maison;;
.;;
"

";;
—;;
Si;;
vous;;
voulez;;
;;
j';;
irai;;
en;;
chercher;;
;;
dit;;
ce;;
bon;;
enfant;;
de;;
Jacques;PER;
.;;
"

";;
Et;;
le;;
voilà;;
qui;;
prend;;
la;;
cruche;;
;;
une;;
grosse;;
cruche;;
de;;
grès;;
.;;
"

";;
M.;PER;
Eyssette;PER;
hausse;;
les;;
épaules;;
:;;
"

";;
—;;
Si;;
c’;;
est;;
Jacques;PER;
qui;;
y;;
va;;
;;
dit;;
-il;;
;;
la;;
cruche;;
est;;
cassée;;
;;
c’;;
est;;
sûr;;
.;;
"

";;
—;;
Tu;;
entends;;
;;
Jacques;PER;
;;
—;;
c’;;
est;;
Mme;PER;
Eyssette;PER;
qui;;
parle;;
avec;;
"
";;
sa;;
voix;;
tranquille;;
;;
—;;
tu;;
entends;;
;;
ne;;
la;;
casse;;
pas;;
;;
fais;;
bien;;
attention;;
.;;
"

";;
M.;PER;
Eyssette;PER;
reprend;;
:;;
"

";;
—;;
Oh;;
!;;
tu;;
as;;
beau;;
lui;;
dire;;
de;;
ne;;
pas;;
la;;
casser;;
;;
il;;
la;;
cassera;;
tout;;
de;;
"
";;
même;;
.;;
"

";;
Ici;;
;;
la;;
voix;;
éplorée;;
de;;
Jacques;PER;
:;;
"

";;
—;;
Mais;;
enfin;;
;;
pourquoi;;
voulez;;
-vous;;
que;;
je;;
la;;
casse;;
?;;
"

 

 

";;
mn;;
Ar;;
"

";;
TS;;
ET;;
TU;;
ER;;
DEEE;;
"

 

";;
LES;;
BABAROTTES;;
15;;
"

";;
Pers;;
seen;;
.;;
"

 

";;
PL;;
LL;;
TT;;
Sd;;
"

";;
—;;
Je;;
ne;;
veux;;
pas;;
que;;
tu;;
la;;
casses;;
;;
je;;
te;;
dis;;
que;;
tu;;
la;;
casseras;;
;;
"
";;
répond;;
M.;PER;
Eyssette;PER;
;;
et;;
d’;;
un;;
ton;;
qui;;
n’;;
admet;;
pas;;
de;;
réplique;;
.;;
"

";;
Jacques;PER;
ne;;
réplique;;
pas;;
;;
il;;
prend;;
la;;
cruche;;
d’;;
une;;
main;;
fiévreuse;;
"
";;
et;;
sort;;
brusquement;;
avec;;
l’;;
air;;
de;;
dire;;
:;;
"

";;
—;;
Ah;;
!;;
je;;
la;;
casserai;;
?;;
Eh;;
bien;;
;;
nous;;
allons;;
voir;;
.;;
"

";;
Cinq;;
minutes;;
;;
dix;;
minutes;;
se;;
passent;;
;;
Jacques;PER;
ne;;
revient;;
pas;;
.;;
"
";;
Mne;PER;
Eyssette;PER;
commence;;
à;;
se;;
tourmenter;;
.;;
"

";;
—;;
Pourvu;;
qu’;;
il;;
ne;;
lui;;
soit;;
rien;;
arrivé;;
!;;
"

";;
—;;
Parbleu;;
!;;
que;;
veux;;
-0;;
tu;;
qu’;;
il;;
lui;;
soit;;
arrivé;;
?;;
dit;;
M.;PER;
Eyssette;PER;
d’;;
un;;
"
";;
ton;;
bourru;;
.;;
Il;;
a;;
cassé;;
la;;
cruche;;
et;;
n’;;
ose;;
plus;;
rentrer;;
.;;
"

";;
Mais;;
tout;;
en;;
disant;;
cela;;
;;
—;;
avec;;
son;;
air;;
bourru;;
;;
c';;
était;;
le;;
meilleur;;
"
";;
homme;;
du;;
monde;;
;;
—;;
il;;
se;;
lève;;
et;;
va;;
ouvrir;;
la;;
porte;;
pour;;
voir;;
un;;
peu;;
"
";;
ce;;
que;;
Jacques;PER;
était;;
devenu;;
.;;
Il;;
n’;;
a;;
pas;;
loin;;
à;;
aller;;
;;
Jacques;PER;
est;;
debout;;
"
";;
sur;;
le;;
palier;;
;;
devant;;
la;;
porte;;
;;
les;;
mains;;
vides;;
;;
silencieux;;
;;
pétrifié;;
.;;
En;;
"
";;
voyant;;
M.;PER;
Eyssette;PER;
;;
il;;
pâlit;;
;;
et;;
d’;;
une;;
voix;;
navrante;;
et;;
faible;;
;;
oh;;
!;;
si;;
"
";;
faible;;
:;;
«;;
Je;;
l’;;
ai;;
cassée;;
»;;
;;
dit;;
-il;;
...;;
Il;;
l’;;
avait;;
cassée;;
!;;
"

";;
Dans;;
les;;
archives;;
de;;
la;;
maison;;
Eyssette;;
;;
nous;;
appelons;;
cela;;
«;;
la;;
"
";;
scène;;
de;;
la;;
cruche;;
»;;
.;;
"

";;
Il;;
y;;
avait;;
environ;;
deux;;
mois;;
que;;
nous;;
étions;;
à;;
Lyon;LOC;loc.adm.town
;;
lorsque;;
"
";;
nos;;
parents;;
songèrent;;
à;;
nos;;
études;;
.;;
Mon;;
père;;
aurait;;
bien;;
voulu;;
nous;;
"
";;
mettre;;
au;;
collège;;
;;
mais;;
c';;
était;;
trop;;
cher;;
.;;
«;;
Si;;
nous;;
les;;
envoyions;;
"
";;
dans;;
une;;
manécanterie;;
?;;
dit;;
Mme;PER;
Eyssette;PER;
;;
il;;
paraît;;
que;;
les;;
enfants;;
y;;
"
";;
sont;;
bien;;
.;;
»;;
Cette;;
idée;;
sourit;;
à;;
mon;;
père;;
;;
et;;
comme;;
Saint-Nizier;LOC;loc.fac
était;;
"
";;
l’;;
église;;
la;;
plus;;
proche;;
;;
on;;
nous;;
envoya;;
à;;
la;;
manécanterie;;
de;;
Saint-;;
"
";;
Nizier;;
.;;
"

";;
C';;
était;;
très;;
amusant;;
;;
la;;
manécanterie;;
!;;
Au;;
lieu;;
de;;
nous;;
bourrer;;
la;;
"
";;
tête;;
de;;
grec;;
et;;
de;;
latin;;
comme;;
dans;;
les;;
autres;;
institutions;;
;;
on;;
nous;;
"
";;
apprenait;;
à;;
servir;;
la;;
messe;;
du;;
grand;;
et;;
du;;
petit;;
côté;;
;;
à;;
chanter;;
les;;
"
";;
antiennes;;
;;
à;;
faire;;
des;;
génuflexions;;
;;
à;;
encenser;;
élégamment;;
;;
ce;;
qui;;
est;;
"
";;
très;;
difficile;;
.;;
Il;;
y;;
avait;;
bien;;
par;;
-0;;
ci;;
;;
par;;
-là;;
;;
quelques;;
heures;;
dans;;
le;;
"
";;
jour;;
consacrées;;
aux;;
déclinaisons;;
et;;
à;;
l’;;
Epitome;MISC;
;;
mais;;
ceci;;
n’;;
était;;
"
";;
qu’;;
accessoire;;
.;;
Avant;;
tout;;
;;
nous;;
étions;;
là;;
pour;;
le;;
service;;
de;;
l’;;
église;;
.;;
"
";;
Au;;
moins;;
une;;
fois;;
par;;
semaine;;
;;
l’;PER;
abbé;PER;
Micou;PER;
nous;;
disait;;
entre;;
deux;;
"
";;
prises;;
et;;
d’;;
un;;
air;;
solennel;;
:;;
«;;
Demain;;
;;
messieurs;;
;;
pas;;
de;;
classe;;
du;;
matin;;
!;;
"
";;
Nous;;
sommes;;
d’;;
enterrement;;
.;;
"

";;
Nous;;
étions;;
d’;;
enterrement;;
.;;
Quel;;
bonheur;;
!;;
Puis;;
c’;;
étaient;;
des;;
"
";;
baptêmes;;
;;
des;;
mariages;;
;;
une;;
visite;;
de;;
Monseigneur;PER;
;;
le;;
viatique;;
qu’;;
on;;
"
";;
portait;;
à;;
un;;
malade;;
.;;
Oh;;
!;;
le;;
viatique;;
!;;
comme;;
on;;
était;;
fier;;
quand;;
