Token;Label;Quaero;Correction
de;;;
cette;;;
façon;;;
-là;;;
.;;;
"
";;;
«;;;
Mais;;;
où;;;
avez;;;
-vous;;;
pris;;;
tout;;;
ce;;;
que;;;
vous;;;
venez;;;
de;;;
me;;;
dire;;;
,;;;
maître;;;
Tixier;PER;;
,;;;
puisque;;;
vous;;;
ne;;;
savez;;;
pas;;;
lire;;;
?;;;
"
";;;
—;;;
Je;;;
vous;;;
l';;;
ai;;;
dit;;;
,;;;
mon;;;
capitaine;;;
";";;;
je;;;
fais;;;
attention;;;
à;;;
tout;;;
ce;;;
que;;;
j';;;
entends;;;
,;;;
et;;;
la;;;
nuit;;;
je;;;
le;;;
repasse;;;
dans;;;
ma;;;
tête;;;
.;;;
»;;;
"
";;;
Puis;;;
il;;;
ôta;;;
son;;;
chapeau;;;
,;;;
et;;;
,;;;
regardant;;;
le;;;
ciel;;;
,;;;
il;;;
continua;;;
:;;;
"
";;;
«;;;
Je;;;
lève;;;
souvent;;;
les;;;
yeux;;;
pour;;;
penser;;;
à;;;
celui;;;
qui;;;
est;;;
là;;;
-;;;
haut;;;
,;;;
et;;;
je;;;
les;;;
abaisse;;;
sur;;;
la;;;
terre;;;
pour;;;
le;;;
bénir;;;
.;;;
Quand;;;
je;;;
vois;;;
le;;;
ciel;;;
avec;;;
son;;;
beau;;;
soleil;;;
et;;;
ses;;;
étoiles;;;
,;;;
je;;;
dis;;;
que;;;
celui;;;
qui;;;
a;;;
fait;;;
tout;;;
ça;;;
s';;;
y;;;
entend;;;
mieux;;;
que;;;
nous;;;
,;;;
et;;;
qu';;;
il;;;
n';;;
y;;;
a;;;
rien;;;
à;;;
redire;;;
à;;;
son;;;
ouvrage;;;
.;;;
Le;;;
soleil;;;
réchauffe;;;
les;;;
méchants;;;
comme;;;
les;;;
bons;;;
";";;;
la;;;
pluie;;;
fait;;;
pousser;;;
le;;;
blé;;;
de;;;
tout;;;
le;;;
monde;;;
,;;;
sans;;;
préférence;;;
pour;;;
personne;;;
:;;;
c';;;
est;;;
pour;;;
nous;;;
faire;;;
comprendre;;;
qu';;;
il;;;
faut;;;
être;;;
bon;;;
comme;;;
Dieu;MISC;;
pour;;;
lui;;;
plaire;;;
.;;;
"
";;;
—;;;
Mais;;;
à;;;
ce;;;
compte-là;;;
,;;;
maître;;;
Tixier;PER;;
,;;;
les;;;
méchants;;;
seraient;;;
aussi;;;
bien;;;
traités;;;
que;;;
les;;;
bons;;;
.;;;
"
";;;
—;;;
Le;MISC;;
Seigneur;MISC;;
est;;;
mort;;;
pour;;;
eux;;;
aussi;;;
,;;;
mon;;;
officier;;;
";";;;
mais;;;
on;;;
n';;;
est;;;
pas;;;
heureux;;;
en;;;
faisant;;;
le;;;
mal;;;
,;;;
demandez;;;
à;;;
notre;;;
curé;;;
!;;;
Il;;;
vous;;;
dira;;;
qu';;;
il;;;
n';;;
y;;;
a;;;
point;;;
de;;;
repos;;;
pour;;;
les;;;
méchants;;;
,;;;
et;;;
que;;;
le;;;
mal;;;
qu';;;
ils;;;
font;;;
les;;;
tourmente;;;
plus;;;
qu';;;
il;;;
ne;;;
nuit;;;
aux;;;
autres;;;
.;;;
D';;;
ailleurs;;;
,;;;
est;;;
-ce;;;
que;;;
nous;;;
n';;;
avons;;;
pas;;;
les;;;
récompenses;;;
et;;;
les;;;
peines;;;
de;;;
l';;;
autre;;;
vie;;;
pour;;;
nous;;;
rassurer;;;
là;;;
-;;;
dessus;;;
?;;;
Laissons;;;
faire;;;
à;;;
la;;;
bonté;;;
de;;;
Dieu;MISC;;
,;;;
et;;;
confions;;;
-nous;;;
dans;;;
sa;;;
justice;;;
.;;;
"
";;;
—;;;
Maître;PER;;
Tixier;PER;;
,;;;
vous;;;
êtes;;;
un;;;
digne;;;
homme;;;
,;;;
et;;;
je;;;
vous;;;
offre;;;
mon;;;
amitié;;;
en;;;
échange;;;
de;;;
la;;;
vôtre;;;
.;;;
Si;;;
vous;;;
l';;;
acceptez;;;
,;;;
je;;;
m';;;
en;;;
tiendrai;;;
fort;;;
honoré;;;
.;;;
"
";;;
—;;;
Mon;;;
capitaine;;;
,;;;
tout;;;
l';;;
honneur;;;
sera;;;
pour;;;
moi;;;
.;;;
Touchez;;;
là;;;
,;;;
et;;;
si;;;
jamais;;;
vous;;;
avez;;;
besoin;;;
de;;;
Sylvain;PER;;
Tixier;PER;;
,;;;
venez;;;
le;;;
trouver;;;
sans;;;
crainte;;;
";";;;
la;;;
nuit;;;
comme;;;
le;;;
jour;;;
,;;;
il;;;
sera;;;
prêt;;;
à;;;
vous;;;
servir;;;
.;;;
Parlons;;;
affaires;;;
,;;;
maintenant;;;
.;;;
Jeanne;PER;;
,;;;
va;;;
chercher;;;
ton;;;
mari;;;
.;;;
»;;;
"
";;;
Maître;PER;;
Tixier;PER;;
vend;;;
ses;;;
juments;;;
.;;;
"
";;;
«;;;
Voyons;;;
,;;;
grand;;;
Louis;PER;;
,;;;
mets;;;
-;;;
toi;;;
là;;;
";";;;
tu;;;
vas;;;
boire;;;
un;;;
coup;;;
et;;;
manger;;;
des;;;
gâteaux;;;
de;;;
ta;;;
femme;;;
.;;;
Louise;PER;;
,;;;
donne;;;
-;;;
lui;;;
un;;;
verre;;;
.;;;
Voilà;;;
monsieur;;;
l';;;
officier;;;
qui;;;
a;;;
grande;;;
envie;;;
de;;;
la;LOC;;
Grise;LOC;;
:;;;
faut;;;
-il;;;
la;;;
lui;;;
vendre;;;
?;;;
"
";;;
—;;;
Notre;;;
maître;;;
,;;;
à;;;
votre;;;
volonté;;;
";";;;
mais;;;
je;;;
vous;;;
avertis;;;
que;;;
,;;;
si;;;
vous;;;
la;;;
vendez;;;
,;;;
la;LOC;;
Blanche;LOC;;
dépérira;;;
.;;;
Vous;;;
savez;;;
bien;;;
qu';;;
elles;;;
ne;;;
peuvent;;;
pas;;;
se;;;
passer;;;
l';;;
une;;;
de;;;
l';;;
autre;;;
";";;;
quand;;;
vous;;;
emmenez;;;
l';;;
une;;;
des;;;
deux;;;
pour;;;
aller;;;
seulement;;;
à;;;
la;;;
ville;;;
,;;;
l';;;
autre;;;
ne;;;
travaille;;;
pas;;;
la;;;
moitié;;;
autant;;;
qu';;;
à;;;
l';;;
ordinaire;;;
,;;;
et;;;
elle;;;
ne;;;
mange;;;
pas;;;
un;;;
seul;;;
brin;;;
de;;;
foin;;;
tant;;;
que;;;
vous;;;
n';;;
êtes;;;
pas;;;
revenu;;;
.;;;
"
";;;
—;;;
C';;;
est;;;
une;;;
raison;;;
,;;;
ça;;;
";";;;
je;;;
n';;;
y;;;
avais;;;
pas;;;
pensé;;;
.;;;
"
";;;
—;;;
Mon;;;
capitaine;;;
,;;;
dit;;;
Étienne;PER;;
Durand;PER;;
,;;;
le;;;
colonel;;;
a;;;
besoin;;;
de;;;
chevaux;;;
de;;;
voiture;;;
:;;;
si;;;
l';;;
on;;;
prenait;;;
la;LOC;;
Grise;LOC;;
et;;;
la;;;
Blanche;;;
,;;;
sauf;;;
meilleur;;;
avis;;;
?;;;
"
";;;
—;;;
Vous;;;
avez;;;
raison;;;
,;;;
Durand;PER;;
";";;;
voyons;;;
,;;;
maître;;;
Tixier;PER;;
,;;;
quel;;;
prix;;;
en;;;
voulez;;;
-vous;;;
?;;;
"
";;;
—;;;
Vous;;;
savez;;;
,;;;
monsieur;;;
l';;;
officier;;;
,;;;
que;;;
j';;;
en;;;
ai;;;
refusé;;;
deux;;;
mille;;;
deux;;;
cents;;;
francs;;;
,;;;
et;;;
je;;;
vous;;;
ai;;;
dit;;;
la;;;
vérité;;;
";";;;
mais;;;
,;;;
comme;;;
je;;;
ne;;;
veux;;;
pas;;;
faire;;;
marchander;;;
un;;;
homme;;;
comme;;;
vous;;;
,;;;
donnez;;;
-moi;;;
deux;;;
mille;;;
francs;;;
nets;;;
et;;;
je;;;
serai;;;
content;;;
.;;;
"
";;;
—;;;
C';;;
est;;;
un;;;
peu;;;
cher;;;
,;;;
maître;;;
Tixier;PER;;
.;;;
"
";;;
—;;;
Je;;;
n';;;
en;;;
peux;;;
rien;;;
rabattre;;;
,;;;
et;;;
je;;;
vous;;;
demanderai;;;
encore;;;
une;;;
pièce;;;
de;;;
vingt;;;
francs;;;
par;;;
jument;;;
pour;;;
les;;;
épingles;;;
de;;;
grand;;;
Louis;PER;;
.;;;
Qu';;;
en;;;
dis;;;
-;;;
tu;;;
,;;;
toi;;;
?;;;
"
";;;
—;;;
Notre;;;
maître;;;
,;;;
répondit;;;
grand;;;
Louis;PER;;
,;;;
je;;;
dis;;;
que;;;
c';;;
est;;;
leur;;;
prix;;;
";";;;
mais;;;
,;;;
si;;;
monsieur;;;
l';;;
officier;;;
sépare;;;
les;;;
pauvres;;;
bêtes;;;
,;;;
elles;;;
dépériront;;;
,;;;
je;;;
l';;;
en;;;
avertis;;;
,;;;
car;;;
elles;;;
ne;;;
se;;;
sont;;;
jamais;;;
quittées;;;
.;;;
"
";;;
—;;;
Allons;LOC;;
,;;;
puisqu';;;
il;;;
faut;;;
en;;;
passer;;;
par;;;
là;;;
,;;;
va;;;
donc;;;
pour;;;
deux;;;
mille;;;
francs;;;
et;;;
les;;;
épingles;;;
.;;;
Vous;;;
,;;;
mon;;;
garçon;;;
,;;;
soyez;;;
tranquille;;;
";";;;
je;;;
vous;;;
promets;;;
que;;;
vos;;;
juments;;;
vivront;;;
dans;;;
la;;;
même;;;
écurie;;;
et;;;
qu';;;
elles;;;
seront;;;
attelées;;;
à;;;
la;;;
même;;;
voiture;;;
.;;;
Maître;PER;;
Tixier;PER;;
,;;;
je;;;
ne;;;
peux;;;
pas;;;
prendre;;;
vos;;;
bêtes;;;
tout;;;
de;;;
suite;;;
";";;;
vous;;;
me;;;
les;;;
amènerez;;;
à;;;
la;;;
foire;;;
de;;;
Vatan;LOC;;
dans;;;
cinq;;;
jours;;;
.;;;
Je;;;
n';;;
achète;;;
pas;;;
comme;;;
un;;;
particulier;;;
,;;;
moi;;;
";";;;
il;;;
faut;;;
que;;;
mon;;;
marché;;;
soit;;;
signé;;;
des;;;
autorités;;;
.;;;
Je;;;
vais;;;
laisser;;;
les;;;
épingles;;;
à;;;
votre;;;
homme;;;
,;;;
pour;;;
qu';;;
il;;;
soigne;;;
bien;;;
mes;;;
juments;;;
.;;;
Adieu;;;
,;;;
maître;;;
Tixier;PER;;
";";;;
merci;;;
de;;;
votre;;;
bon;;;
accueil;;;
.;;;
»;;;
"
";;;
Étienne;PER;;
Durand;PER;;
demanda;;;
la;;;
permission;;;
de;;;
causer;;;
un;;;
instant;;;
avec;;;
Joséphine;PER;;
,;;;
et;;;
partit;;;
plein;;;
d';;;
espoir;;;
avec;;;
son;;;
officier;;;
.;;;
"
";;;
Maître;PER;;
Tixier;PER;;
est;;;
content;;;
de;;;
son;;;
marché;;;
.;;;
"
";;;
Maître;PER;;
Tixier;PER;;
dit;;;
à;;;
Jeanne;PER;;
qu';;;
il;;;
fallait;;;
régaler;;;
tout;;;
le;;;
monde;;;
de;;;
la;;;
maison;;;
avec;;;
les;;;
restes;;;
du;;;
dîner;;;
,;;;
afin;;;
que;;;
chacun;;;
eût;;;
sa;;;
part;;;
de;;;
plaisir;;;
.;;;
"
";;;
A;MISC;;
souper;MISC;;
,;;;
grand;;;
Louis;PER;;
dit;;;
:;;;
"
";;;
«;;;
Notre;;;
maître;;;
,;;;
le;;;
cœur;;;
me;;;
saigne;;;
de;;;
perdre;;;
ma;;;
pauvre;;;
Grise;MISC;;
et;MISC;;
la;MISC;;
Blanche;MISC;;
,;;;
que;;;
j';;;
ai;;;
élevées;;;
et;;;
soignées;;;
depuis;;;
quatre;;;
ans;;;
.;;;
"
";;;
—;;;
Moi;;;
je;;;
ne;;;
me;;;
repens;;;
pas;;;
de;;;
mon;;;
marché;;;
.;;;
C';;;
est;;;
une;;;
bêtise;;;
à;;;
un;;;
paysan;;;
d';;;
avoir;;;
de;;;
si;;;
beaux;;;
chevaux;;;
dans;;;
son;;;
écurie;;;
:;;;
s';;;
il;;;
leur;;;
arrive;;;
un;;;
accident;;;
,;;;
c';;;
est;;;
une;;;
rude;;;
perte;;;
pour;;;
lui;;;
et;;;
dont;;;
il;;;
se;;;
ressent;;;
longtemps;;;
.;;;
"
";;;
J';;;
aurai;;;
pour;;;
huit;;;
cents;;;
francs;;;
deux;;;
beaux;;;
poulains;;;
,;;;
et;;;
le;;;
reste;;;
de;;;
mon;;;
argent;;;
servira;;;
pour;;;
marier;;;
Joséphine;PER;;
.;;;
Enfants;;;
,;;;
les;;;
juments;;;
ne;;;
sont;;;
plus;;;
à;;;
nous;;;
";";;;
ainsi;;;
ne;;;
vous;;;
avisez;;;
pas;;;
de;;;
les;;;
faire;;;
travailler;;;
";";;;
il;;;
faut;;;
me;;;
les;;;
soigner;;;
mieux;;;
que;;;
si;;;
leur;;;
nouveau;;;
maître;;;
était;;;
là;;;
:;;;
entendez;;;
-vous;;;
?;;;
»;;;
"
";;;
La;;;
veille;;;
de;;;
la;;;
foire;;;
,;;;
Étienne;PER;;
Durand;PER;;
vint;;;
voir;;;
les;;;
chevaux;;;
";";;;
mais;;;
il;;;
s';;;
en;;;
occupa;;;
moins;;;
que;;;
de;;;
Joséphine;PER;;
";";;;
il;;;
avait;;;
vu;;;
son;;;
père;;;
,;;;
qui;;;
trouvait;;;
bon;;;
qu';;;
il;;;
épousât;;;
la;;;
fille;;;
de;;;
Tixier;PER;;
";";;;
il;;;
dit;;;
qu';;;
il;;;
reviendrait;;;
dans;;;
huit;;;
mois;;;
,;;;
et;;;
Joséphine;PER;;
,;;;
qui;;;
le;;;
trouvait;;;
à;;;
sa;;;
convenance;;;
,;;;
promit;;;
de;;;
l';;;
attendre;;;
.;;;
"
";;;
Jeanne;PER;;
a;;;
une;;;
petite;;;
fille.--;;;
La;MISC;;
petite;MISC;;
Nannette;MISC;;
.;;;
"
";;;
Jeanne;PER;;
eut;;;
une;;;
petite;;;
fille;;;
:;;;
elle;;;
n';;;
en;;;
cacha;;;
pas;;;
sa;;;
joie;;;
,;;;
quoique;;;
grand;;;
Louis;PER;;
,;;;
qui;;;
désirait;;;
un;;;
garçon;;;
,;;;
fit;;;
un;;;
peu;;;
la;;;
grimace;;;
";";;;
mais;;;
quand;;;
il;;;
eut;;;
embrassé;;;
la;;;
petite;;;
Nannette;LOC;;
(;;;
car;;;
Jeanne;PER;;
voulut;;;
donner;;;
à;;;
sa;;;
fille;;;
le;;;
nom;;;
de;;;
l';;;
excellente;;;
femme;;;
qui;;;
avait;;;
été;;;
pour;;;
elle;;;
une;;;
seconde;;;
mère;;;
);;;
,;;;
il;;;
fut;;;
si;;;
aise;;;
,;;;
qu';;;
il;;;
ne;;;
pensa;;;
plus;;;
au;;;
garçon;;;
.;;;
On;;;
baptisa;;;
l';;;
enfant;;;
,;;;
dont;;;
Louise;PER;;
fut;;;
marraine;;;
avec;;;
Guillaume;PER;;
,;;;
son;;;
beau-frère;;;
.;;;
"
";;;
La;;;
petite;;;
Nannette;LOC;;
était;;;
si;;;
douce;;;
,;;;
si;;;
tranquille;;;
,;;;
qu';;;
on;;;
ne;;;
l';;;
entendait;;;
jamais;;;
crier;;;
.;;;
Quand;;;
elle;;;
avait;;;
tout;;;
ce;;;
qu';;;
il;;;
lui;;;
fallait;;;
,;;;
on;;;
la;;;
posait;;;
sur;;;
le;;;
lit;;;
de;;;
la;;;
maîtresse;;;
,;;;
à;;;
côté;;;
d';;;
elle;;;
,;;;
et;;;
on;;;
ne;;;
la;;;
tenait;;;
jamais;;;
sur;;;
les;;;
bras;;;
.;;;
"
";;;
«;;;
Eh;;;
bien;;;
!;;;
disait;;;
maître;;;
Tixier;PER;;
,;;;
cette;;;
enfant;;;
qui;;;
devait;;;
me;;;
casser;;;
la;;;
tête;;;
,;;;
je;;;
ne;;;
l';;;
ai;;;
pas;;;
encore;;;
entendue;;;
.;;;
Vous;;;
la;;;
laissez;;;
sur;;;
le;;;
lit;;;
comme;;;
une;;;
souche;;;
:;;;
si;;;
elle;;;
était;;;
méchante;;;
,;;;
vous;;;
seriez;;;
toutes;;;
après;;;
";";;;
et;;;
parce;;;
qu';;;
elle;;;
est;;;
douce;;;
,;;;
vous;;;
ne;;;
vous;;;
en;;;
occupez;;;
seulement;;;
pas;;;
.;;;
C';;;
est;;;
toujours;;;
comme;;;
ça;;;
.;;;
"
";;;
—;;;
C';;;
est;;;
bien;;;
vrai;;;
,;;;
mon;;;
père;;;
,;;;
dit;;;
Louise;PER;;
";";;;
mais;;;
Jeanne;PER;;
ne;;;
veut;;;
jamais;;;
que;;;
je;;;
la;;;
prenne;;;
.;;;
"
";;;
—;;;
Ne;;;
l';;;
écoute;;;
pas;;;
,;;;
ma;;;
fille;;;
";";;;
moi;;;
,;;;
je;;;
te;;;
commande;;;
de;;;
la;;;
promener;;;
.;;;
"
";;;
—;;;
Notre;;;
maître;;;
,;;;
elle;;;
en;;;
prendra;;;
l';;;
habitude;;;
,;;;
puis;;;
elle;;;
ne;;;
voudra;;;
plus;;;
rester;;;
au;;;
lit;;;
.;;;
"
";;;
—;;;
Ne;;;
voilà;;;
-t;;;
-il;;;
pas;;;
un;;;
grand;;;
malheur;;;
!;;;
vous;;;
êtes;;;
six;;;
femmes;;;
ici;;;
,;;;
et;;;
vous;;;
ne;;;
pouvez;;;
pas;;;
tenir;;;
cette;;;
petite;;;
les;;;
unes;;;
ou;;;
les;;;
autres;;;
!;;;
Si;;;
c';;;
était;;;
aussi;;;
bien;;;
l';;;
enfant;;;
de;;;
Joséphine;PER;;
,;;;
tu;;;
ne;;;
le;;;
laisserais;;;
pas;;;
comme;;;
ça;;;
!;;;
"
";;;
—;;;
Mais;;;
,;;;
notre;;;
maître;;;
,;;;
ce;;;
n';;;
est;;;
pas;;;
la;;;
même;;;
chose;;;
.;;;
"
";;;
—;;;
Et;;;
moi;;;
je;;;
dis;;;
que;;;
si;;;
,;;;
entends;;;
-;;;
tu;;;
?;;;
»;;;
"
";;;
Étienne;PER;;
Durand;PER;;
revient;;;
du;;;
régiment;;;
pour;;;
épouser;;;
Joséphine;PER;;
.;;;
"
";;;
Étienne;PER;;
Durand;PER;;
revint;;;
au;;;
bout;;;
de;;;
huit;;;
mois;;;
,;;;
comme;;;
il;;;
l';;;
avait;;;
promis;;;
.;;;
Il;;;
passa;;;
au;;;
Grand-Bail;LOC;;
avant;;;
d';;;
aller;;;
chez;;;
son;;;
père;;;
,;;;
tant;;;
il;;;
était;;;
impatient;;;
de;;;
savoir;;;
par;;;
lui-même;;;
si;;;
Joséphine;PER;;
l';;;
avait;;;
attendu;;;
.;;;
On;;;
fut;;;
bien;;;
content;;;
de;;;
le;;;
revoir;;;
,;;;
et;;;
,;;;
un;;;
mois;;;
après;;;
son;;;
retour;;;
,;;;
on;;;
fit;;;
la;;;
noce;;;
chez;;;
ses;;;
parents;;;
,;;;
dont;;;
la;;;
ferme;;;
n';;;
était;;;
qu';;;
à;;;
un;;;
quart;;;
de;;;
lieue;;;
du;;;
Grand-Bail;LOC;;
.;;;
"
";;;
«;;;
Qu';;;
est;;;
devenu;;;
ton;;;
capitaine;;;
?;;;
dit;;;
maître;;;
Tixier;PER;;
en;;;
ramenant;;;
sa;;;
fille;;;
chez;;;
lui;;;
.;;;
"
";;;
—;;;
Il;;;
a;;;
eu;;;
de;;;
l';;;
avancement;;;
,;;;
et;;;
on;;;
l';;;
a;;;
envoyé;;;
en;;;
Afrique;LOC;;
.;;;
»;;;
"
";;;
Un;;;
jour;;;
que;;;
le;;;
père;;;
Tixier;PER;;
dînait;;;
à;;;
sa;;;
petite;;;
table;;;
,;;;
comme;;;
à;;;
son;;;
ordinaire;;;
,;;;
son;;;
gendre;;;
lui;;;
dit;;;
:;;;
"
";;;
«;;;
Quel;;;
profit;;;
trouvez;;;
-vous;;;
donc;;;
,;;;
mon;;;
père;;;
,;;;
à;;;
manger;;;
du;;;
pain;;;
d';;;
orge;;;
?;;;
C';;;
est;;;
une;;;
mauvaise;;;
nourriture;;;
:;;;
il;;;
en;;;
faut;;;
une;;;
très;;;
-;;;
grande;;;
quantité;;;
,;;;
et;;;
il;;;
n';;;
y;;;
a;;;
pas;;;
de;;;
pain;;;
qui;;;
se;;;
pétrisse;;;
plus;;;
mal;;;
ni;;;
qui;;;
soit;;;
plus;;;
difficile;;;
à;;;
conserver;;;
.;;;
"
";;;
—;;;
Et;;;
que;;;
veux;;;
-;;;
tu;;;
que;;;
je;;;
fasse;;;
de;;;
mon;;;
orge;;;
,;;;
Étienne;MISC;;
?;;;
"
";;;
—;;;
Il;;;
n';;;
en;;;
faut;;;
pas;;;
récolter;;;
du;;;
tout;;;
,;;;
ou;;;
du;;;
moins;;;
n';;;
en;;;
récolter;;;
que;;;
bien;;;
peu;;;
.;;;
Dans;;;
un;;;
pays;;;
à;;;
froment;;;
comme;;;
celui-ci;;;
,;;;
c';;;
est;;;
une;;;
duperie;;;
que;;;
de;;;
semer;;;
de;;;
l';;;
orge;;;
.;;;
"
";;;
—;;;
Mais;;;
je;;;
ne;;;
peux;;;
pas;;;
toujours;;;
faire;;;
du;;;
froment;;;
";";;;
la;;;
troisième;;;
année;;;
,;;;
il;;;
faut;;;
bien;;;
occuper;;;
les;;;
terres;;;
.;;;
"
";;;
—;;;
D';;;
abord;;;
,;;;
mon;;;
père;;;
,;;;
vous;;;
en;;;
labourez;;;
trop;;;
";";;;
si;;;
vous;;;
en;;;
faisiez;;;
un;;;
tiers;;;
de;;;
moins;;;
,;;;
elles;;;
seraient;;;
mieux;;;
fumées;;;
,;;;
elles;;;
vous;;;
coûteraient;;;
moins;;;
de;;;
façon;;;
et;;;
vous;;;
récolteriez;;;
autant;;;
.;;;
"
";;;
—;;;
C';;;
est;;;
pourtant;;;
vrai;;;
,;;;
ce;;;
que;;;
tu;;;
dis;;;
là;;;
,;;;
Étienne;PER;;
!;PER;;
mais;;;
il;;;
faut;;;
cependant;;;
que;;;
mes;;;
terres;;;
soient;;;
occupées;;;
.;;;
"
";;;
—;;;
Eh;MISC;;
bien;MISC;;
!;MISC;;
vous;;;
sèmerez;;;
deux;;;
fois;;;
plus;;;
de;;;
trèfle;;;
et;;;
de;;;
sainfoin;;;
";";;;
vous;;;
élèverez;;;
du;;;
bétail;;;
qui;;;
vous;;;
rapportera;;;
de;;;
bon;;;
argent;;;
,;;;
et;;;
vous;;;
pourrez;;;
fumer;;;
davantage;;;
vos;;;
terres;;;
et;;;
les;;;
améliorer;;;
.;;;
C';;;
est;;;
comme;;;
vos;;;
foins;;;
:;;;
"
";;;
vous;;;
les;;;
coupez;;;
beaucoup;;;
trop;;;
tard;;;
,;;;
lorsqu';;;
ils;;;
sont;;;
déjà;;;
durs;;;
.;;;
"
";;;
Ordinairement;;;
,;;;
vers;;;
la;;;
fin;;;
de;;;
mai;;;
,;;;
il;;;
y;;;
a;;;
un;;;
vent;;;
qui;;;
souffle;;;
entre;;;
le;;;
nord;;;
et;;;
le;;;
levant;;;
,;;;
et;;;
qui;;;
donne;;;
du;;;
beau;;;
temps;;;
pour;;;
une;;;
bonne;;;
semaine;;;
au;;;
moins;;;
.;;;
Coupez;;;
votre;;;
foin;;;
alors;;;
";";;;
vous;;;
en;;;
aurez;;;
davantage;;;
,;;;
il;;;
aura;;;
plus;;;
de;;;
goût;;;
,;;;
et;;;
vos;;;
bêtes;;;
le;;;
mangeront;;;
sans;;;
en;;;
gaspiller;;;
";";;;
et;;;
puis;;;
vos;;;
regains;;;
seront;;;
plus;;;
précoces;;;
,;;;
vous;;;
les;;;
serrerez;;;
avant;;;
les;;;
pluies;;;
d';;;
automne;;;
,;;;
qui;;;
les;;;
gâtent;;;
si;;;
souvent;;;
.;;;
Voulez;;;
-vous;;;
me;;;
laisser;;;
essayer;;;
cette;;;
année;;;
?;;;
J';;;
ai;;;
bien;;;
observé;;;
ce;;;
que;;;
j';;;
ai;;;
vu;;;
dans;;;
les;;;
autres;;;
pays;;;
,;;;
et;;;
je;;;
voudrais;;;
mieux;;;
faire;;;
qu';;;
on;;;
ne;;;
fait;;;
ici;;;
.;;;
C';;;
est;;;
comme;;;
les;;;
moutons;;;
,;;;
à;;;
qui;;;
vous;;;
ne;;;
faites;;;
de;;;
litière;;;
que;;;
tous;;;
les;;;
mois;;;
,;;;
et;;;
dont;;;
la;;;
bergerie;;;
n';;;
est;;;
nettoyée;;;
que;;;
deux;;;
fois;;;
par;;;
an;;;
";";;;
croyez;;;
-vous;;;
y;;;
trouver;;;
du;;;
profit;;;
?;;;
Mettez;;;
donc;;;
souvent;;;
de;;;
la;;;
litière;;;
,;;;
et;;;
qu';;;
on;;;
ôte;;;
le;;;
fumier;;;
tous;;;
les;;;
mois;;;
";";;;
le;;;
chaume;;;
ne;;;
manque;;;
pas;;;
ici;;;
,;;;
et;;;
vous;;;
verrez;;;
vos;;;
bêtes;;;
!;;;
»;;;
"
";;;
Le;;;
père;;;
Tixier;PER;;
,;;;
qui;;;
n';;;
était;;;
pas;;;
têtu;;;
,;;;
fit;;;
ce;;;
que;;;
voulait;;;
son;;;
gendre;;;
.;;;
Il;;;
cultiva;;;
aussi;;;
des;;;
betteraves;;;
et;;;
des;;;
carottes;;;
dans;;;
ses;;;
terrains;;;
légers;;;
,;;;
et;;;
il;;;
s';;;
en;;;
trouva;;;
bien;;;
.;;;
"
";;;
Simon;PER;;
tire;;;
au;;;
sort;;;
et;;;
amène;;;
un;;;
mauvais;;;
numéro;;;
.;;;
"
";;;
Le;;;
jour;;;
du;;;
tirage;;;
approchait;;;
:;;;
maître;;;
Tixier;PER;;
consulta;;;
son;;;
gendre;;;
pour;;;
savoir;;;
s';;;
il;;;
valait;;;
mieux;;;
mettre;;;
à;;;
l';;;
assurance;;;
pour;;;
Simon;PER;;
que;;;
de;;;
courir;;;
la;;;
chance;;;
de;;;
tirer;;;
un;;;
bon;;;
numéro;;;
,;;;
quitte;;;
à;;;
chercher;;;
un;;;
homme;;;
si;;;
l';;;
on;;;
en;;;
avait;;;
besoin;;;
.;;;
"
";;;
«;;;
Moi;;;
,;;;
dit;;;
Étienne;MISC;;
,;;;
je;;;
vous;;;
conseille;;;
de;;;
ne;;;
faire;;;
ni;;;
l';;;
un;;;
ni;;;
l';;;
autre;;;
.;;;
Si;;;
votre;;;
fils;;;
tire;;;
un;;;
mauvais;;;
numéro;;;
,;;;
laissez;;;
-;;;
le;;;
partir;;;
";";;;
rien;;;
ne;;;
fait;;;
plus;;;
de;;;
bien;;;
à;;;
un;;;
garçon;;;
que;;;
de;;;
voir;;;
un;;;
peu;;;
de;;;
pays;;;
:;;;
ça;;;
lui;;;
ouvre;;;
les;;;
idées;;;
.;;;
"
";;;
Je;;;
serais;;;
bien;;;
fâché;;;
d';;;
être;;;
resté;;;
chez;;;
nous;;;
,;;;
au;;;
lieu;;;
d';;;
aller;;;
au;;;
régiment;;;
.;;;
Je;;;
ne;;;
savais;;;
rien;;;
quand;;;
je;;;
suis;;;
parti;;;
,;;;
et;;;
maintenant;;;
je;;;
sais;;;
lire;;;
,;;;
écrire;;;
et;;;
parfaitement;;;
compter;;;
.;;;
J';;;
ai;;;
oublié;;;
toutes;;;
les;;;
bêtises;;;
qu';;;
on;;;
se;;;
met;;;
dans;;;
la;;;
tête;;;
quand;;;
on;;;
n';;;
est;;;
jamais;;;
sorti;;;
de;;;
son;;;
endroit;;;
,;;;
et;;;
j';;;
ai;;;
de;;;
reste;;;
les;;;
quinze;;;
cents;;;
francs;;;
qu';;;
un;;;
homme;;;
m';;;
aurait;;;
coûté;;;
.;;;
Est;;;
-ce;;;
que;;;
tu;;;
as;;;
peur;;;
de;;;
partir;;;
,;;;
Simon;PER;;
?;;;
"
";;;
—;;;
Mais;;;
non;;;
