Token;Label;Quaero;Correction
';;;
"
";;;
-;;;
le;;;
n';;;
en;;;
fais;;;
as;;;
davantage;;;
,;;;
monsiour;;;
l';;;
offi-;;;
"
";;;
cier;;;
";";;;
seulement;;;
,;;;
au;;;
lieu;;;
d';;;
un;;;
pt6;;;
il;;;
y;;;
on;;;
a;;;
quu-;;;
"
";;;
rante;;;
";";;;
au;;;
lieu;;;
dune;;;
dinde;;;
j';;;
on;;;
mets;;;
quinze;;;
,;;;
et;;;
"
";;;
ainsi;;;
de;;;
tout;;;
";";;;
puis;;;
l';;;
on;;;
detonce;;;
deux;;;
pibces;;;
da;;;
"
";;;
vin;;;
pour;;;
qu';;;
il;;;
soit;;;
plus;;;
t0;;;
t;;;
tir6;;;
.;;;
"
";;;
--;;;
I61;PER;;
h6l;PER;;
comme;;;
vous;;;
y;;;
allez;;;
dans;;;
votre;;;
"
";;;
paysl;;;
Et;;;
quand;;;
marieres;;;
-vous;;;
cette;;;
jolie;;;
blonda;;;
"
";;;
qui;;;
me;;;
donne;;;
une;;;
assiette;;;
';;;
"
";;;
--;;;
Si;;;
maltre;PER;;
Tixier;PER;;
veut;;;
m';;;
ecouter;;;
,;;;
dit;;;
ktienna;PER;;
"
";PER;;
Durand;PER;;
,;;;
le;;;
mar6chal;;;
des;;;
logis;;;
ehef;;;
,;;;
et;;;
que;;;
Jos6-;PER;;
"
";PER;;
phineo;PER;;
n';;;
ait;;;
pns;;;
oublie;;;
son;;;
ancien;;;
ami;;;
Tiennaud;ORG;;
,;;;
"
";;;
qui;;;
samusait;;;
i;;;
la;;;
faire;;;
asauler;;;
quand;;;
elle;;;
etait;;;
"
";;;
petite;;;
,;;;
ga;;;
ne;;;
tardera;;;
pas;;;
.;;;
Si;;;
tu;;;
veux;;;
m';;;
attendre;;;
,;;;
"
";;;
losephine;LOC;;
,;;;
tu;;;
ne;;;
t';;;
en;;;
repentiras;LOC;;
pas;;;
";";;;
tu;;;
seras;;;
bien;;;
"
";;;
heureuse;;;
avec;;;
moi;;;
.;;;
"
";;;
-Can';;;
est;;;
pas;;;
derefus;;;
,;;;
Etienne;MISC;;
,;;;
dit;;;
le;;;
pbreTixier;;;
:;;;
"
";;;
vous;;;
etes;;;
de;;;
braves;;;
gns;;;
et;;;
ga;;;
me;;;
va;;;
";";;;
mais;;;
il;;;
me;;;
faut;;;
"
";;;
un;;;
gendre;;;
qui;;;
demeure;;;
avece;MISC;;
moi;MISC;;
,;;;
je;;;
t';;;
en;;;
avertis;;;
.;;;
"
";;;
-;;;
Justement;;;
,;;;
il;;;
y;;;
a;;;
trop;;;
de;;;
monde;;;
chez;;;
nous;;;
"
";;;
pour;;;
ue;ORG;;
j';;;
y;;;
trouve;;;
place;;;
.;;;
Voyons;;;
,;;;
Josphine;PER;;
,;;;
"
";;;
est;;;
-ce;;;
que;;;
je;;;
te;;;
fais;;;
peur;;;
,;;;
que;;;
tu;;;
d6tournes;;;
l;;;
"
";;;
t8ta;;;
n1A0;PER;;
"
";;;
TROISIM;;;
ARTI;ORG;;
.;;;
"
";;;
loa6phina;;;
rougit;;;
et;;;
ne;;;
randit;;;
rien;;;
";";;;
mais;;;
"
";;;
Ionnna;PER;;
dit;;;
:;;;
"
";;;
a;;;
tianno;PER;;
,;;;
revenez;;;
uprbs;;;
uvoir;;;
fini;;;
votra;;;
toms;;;
"
";;;
de;;;
vie;;;
,;;;
at;;;
n;;;
vous;;;
ueepo;MISC;;
na;MISC;;
lu;;;
reto;;;
.;;;
a;;;
"
";;;
ofloior;;;
demana;PER;;
 ;PER;;
maltre;PER;;
flxlar;PER;;
s';;;
il;;;
aest;;;
henraeux;;;
.;;;
"
";;;
a;;;
Vous;;;
n';;;
avz;;;
laie;;;
d';;;
tro;;;
fort;;;
huraux;;;
,;;;
mattre;PER;;
"
";PER;;
Tixiar;LOC;;
,;;;
dit;;;
le;;;
eapituin;;;
";";;;
];;;
e;PER;;
onnuia;PER;;
bion;PER;;
des;;;
gns;LOC;;
];;;
"
";;;
plus;;;
riveles;;;
qus;;;
vous;;;
et;;;
qui;;;
n';;;
ontpts;;;
le;;;
hon;;;
esprit;;;
"
";;;
de;;;
savoir;;;
s;;;
contntor;LOC;;
do;LOC;;
lour;LOC;;
sort;;;
.;;;
"
";;;
-;;;
Ma;;;
loi;;;
,;;;
onsiaur;PER;;
l';PER;;
oflicer;PER;;
,;;;
quand;;;
tout;;;
mon;;;
"
";;;
nondo;;;
so;;;
porto;;;
bian;;;
ot;;;
ost;;;
 ;;;
louvrge;;;
,;;;
qu;;;
les;;;
];;;
"
";;;
Mls;PER;;
sont;;;
bian;;;
venunts;;;
et;;;
les;;;
hergories;;;
on;;;
hon;;;
"
";;;
itat;;;
,;;;
jo;PER;;
no;PER;;
vois;;;
puas;;;
trop;;;
ce;;;
qui;;;
pourruit;;;
me;;;
man-;;;
];;;
"
";;;
qutor;;;
.;;;
"
";;;
-;;;
Muis;PER;;
la;;;
grelo;;;
,;;;
les;;;
maludies;;;
"
";;;
-;;;
Que;;;
voulez;;;
-vous;;;
,;;;
monieurl;MISC;;
Dieu;MISC;;
a;;;
bion;;;
fit;;;
];;;
"
";;;
ce;;;
qu';;;
il;;;
u;;;
fait;;;
";";;;
nous;;;
suavons;;;
ga;;;
mieux;;;
que;;;
les;;;
au-;;;
];;;
"
";;;
tres;;;
,;;;
nous;;;
qui;;;
travaillons;;;
i;MISC;;
la;MISC;;
terre;MISC;;
et;;;
qui;;;
soignons;;;
"
";;;
le;;;
betail;LOC;;
.;;;
lLa;PER;;
grle;PER;;
et;;;
les;;;
autres;;;
fleaux;;;
sont;;;
des;;;
"
";;;
preuves;;;
que;;;
Dieu;MISC;;
nous;;;
envoie;;;
,;;;
et;;;
il;;;
ne;;;
faut;;;
pas;;;
];;;
"
";;;
en;;;
murmurer;;;
.;;;
Les;;;
maladies;;;
nous;;;
avertissent;;;
que;;;
];;;
"
";;;
notre;;;
corps;;;
ne;;;
peut;;;
pas;;;
toujours;;;
durer;;;
,;;;
ou;;;
bien;;;
];;;
"
";;;
que;;;
nous;;;
le;;;
gouvernons;;;
mal;;;
.;;;
"
";;;
-;;;
Ne;;;
trouvea;;;
-vous;;;
done;;;
puas;PER;;
quil;PER;;
aurait;;;
mieux;;;
];;;
"
";;;
valu;;;
mourir;;;
sans;;;
souffrir;;;
"
";;;
-;;;
Ohl;PER;;
que;;;
non;;;
";";;;
le;;;
mal;;;
quo;;;
lon;;;
endure;;;
fait;;;
];;;
"
";;;
penser;;;
a;;;
Dieu;MISC;;
,;;;
qulon;;;
n';;;
est;;;
dejh;;;
que;;;
trop;;;
port6;;;
"
";;;
oublier;;;
.;;;
Si;;;
le;;;
corps;;;
ne;;;
ressentait;;;
aueun;LOC;;
mal;;;
,;;;
on;;;
];;;
"
";;;
ne;;;
sanrait;;;
pas;;;
quand;;;
on;;;
abuse;;;
de;;;
ses;;;
forees;;;
.;;;
Et;;;
];;;
"
";;;
si;;;
,;;;
quand;;;
on;;;
se;;;
heurte;;;
quelquo;;;
part;;;
,;;;
la;;;
douleur]JRAMNR;;;
P0uUAR;LOC;;
RT;LOC;;
MER;LOC;;
.;;;
"
";;;
1I;ORG;;
"
";ORG;;
na;ORG;;
naus;ORG;;
avertiasuait;;;
pus;;;
du;;;
dangar;;;
,;;;
on;;;
sa;;;
hriasrait;;;
"
";;;
um;;;
voerr;;;
uns;;;
a';;;
n;;;
douter;;;
,;;;
"
";;;
-;;;
Suve;PER;;
-vous;;;
bien;;;
,;;;
mattr;MISC;;
Tixior;MISC;;
,;;;
q;;;
vous;;;
"
";;;
parlez;;;
lh;PER;;
eomma;PER;;
un;;;
livro;;;
.;;;
"
";;;
-J;;;
na;;;
sui;;;
pourtant;;;
pus;PER;;
lio;PER;;
,;;;
mulheureuaemant;PER;;
"
";PER;;
nur;PER;;
moil;;;
mnisj;;;
fais;;;
uttantion;;;
 ;;;
tout;;;
ea;;;
ue;;;
jon-;;;
"
";;;
tend;;;
,;;;
at;PER;;
ja;PER;;
uarla;PER;;
souvont;;;
avea;;;
ntrae;;;
aeurd;;;
,;;;
qui;;;
est;;;
"
";;;
un;;;
suvuant;;;
homma;;;
";";;;
puis;;;
jao;PER;;
rumine;;;
tout;;;
ga;;;
la;;;
nuit;;;
,;;;
"
";;;
ar;;;
 ;;;
mon;;;
ge;;;
on;;;
ne;;;
dart;;;
plus;;;
gubro;;;
,;;;
et;;;
jai;PER;;
re-;PER;;
"
";PER;;
oonnu;PER;;
qu;;;
Diau;LOC;;
a;;;
fit;;;
tout;;;
pour;;;
le;;;
mieux;;;
dans;;;
es;;;
"
";;;
monde;;;
.;;;
"
";;;
--;;;
Moi;MISC;;
,;MISC;;
je;MISC;;
ne;MISC;;
suis;MISC;;
pus;MISC;;
tout;MISC;;
h;MISC;;
fait;;;
de;;;
cet;;;
avis;;;
-;;;
l;;;
";";;;
"
";;;
je;;;
me;;;
demando;;;
pourquoi;;;
nos;;;
ne;;;
somes;MISC;;
pa;MISC;;
nis;MISC;;
"
";MISC;;
uvee;;;
uno;;;
bonne;;;
toison;;;
sur;;;
le;;;
dos;;;
pour;;;
nous;;;
pr-;;;
"
";;;
servor;;;
du;;;
froid;;;
qui;;;
nous;;;
fuit;;;
tant;;;
aouffrir;PER;;
";";;;
et;;;
aussi;;;
"
";;;
pourquoi;;;
nous;;;
n';;;
avons;;;
pas;;;
d';;;
urmes;;;
naturelles;;;
,;;;
"
";;;
omme;;;
les;PER;;
beufs;PER;;
,;;;
par;;;
exemple;;;
,;;;
pour;;;
nous;;;
d6-;;;
"
";;;
feudre;;;
contre;;;
nos;;;
ennemis;;;
.;;;
Il;;;
me;;;
semble;;;
qque;MISC;;
Dieu;MISC;;
"
";;;
ne;;;
nous;;;
a;;;
pas;;;
fuvorises;;;
.;;;
"
";;;
-;;;
Et;;;
cette;;;
tete;;;
,;;;
et;;;
cet;;;
esprit;;;
qui;;;
n';;;
est;;;
jamais;;;
en;;;
"
";;;
repos;;;
,;;;
reponlit;PER;;
Tixier;PER;;
,;;;
les;;;
comptea;;;
-vous;;;
done;;;
pour;;;
"
";;;
rien;;;
1;;;
Tenes;MISC;;
,;;;
il;;;
y;;;
a;;;
des;;;
gens;;;
qui;;;
ss;;;
mettent;;;
de;;;
"
";;;
drles;PER;;
ides;PER;;
dans;;;
la;;;
tte;ORG;;
";";;;
ils;;;
feraient;;;
bien;;;
mieux;;;
"
";;;
de;;;
remereier;;;
le;;;
bon;MISC;;
Dieu;MISC;;
qui;;;
les;;;
a;;;
crees;;;
que;;;
de;;;
"
";;;
eritiquer;;;
son;;;
ouvrage;;;
.;;;
Moi;;;
,;;;
je;;;
n';;;
en;;;
cherche;;;
pas;;;
si;;;
"
";;;
long;;;
pour;;;
le;;;
b6nir;;;
:;;;
il;;;
me;;;
suffit;;;
de;;;
regarder;;;
les;;;
"
";;;
animaux;;;
qui;;;
sont;;;
autour;;;
de;;;
moi;;;
pour;;;
comprendre;;;
"
";;;
que;;;
je;;;
suis;;;
mieux;;;
partage;;;
qu';;;
eux;;;
.;;;
Voyos;PER;;
,;;;
mon;;;
"
";;;
eapitaine;;;
,;;;
avez;;;
-vous;;;
jamais;;;
vu;;;
des;;;
chevaux;;;
(;;;
et;;;
"
";;;
pourtant;;;
cet;;;
aniraal;;;
n';;;
est;;;
pas;;;
bet;;;
);;;
semer;;;
de;;;
l';;;
a-;;;
"
";;;
voine;;;
,;;;
lar6eolter;;;
et;;;
la;;;
mettre;;;
A;MISC;;
l';MISC;;
abri;MISC;;
pour;MISC;;
l';MISC;;
hiver;MISC;;
?;;;
"
";;;
Ont;;;
-ils;;;
jamais;;;
eu;;;
l';;;
ide;;;
d';;;
atteler;;;
les;;;
hommes;;;
i1A;;;
"
";;;
TR0OIsIkMR;PER;;
PARTI;PER;;
.;;;
"
";;;
la;;;
ehurrue;MISC;;
at;MISC;;
da;MISC;;
les;MISC;;
fair;MISC;;
truvailler;;;
pour;;;
auxt;PER;;
It;PER;;
];;;
"
";;;
oas;PER;;
huts;PER;;
qui;;;
vaus;PER;;
asamhlnt;PER;;
si;PER;;
hien;PER;;
arm6;PER;;
,;;;
uh;LOC;;
];;;
"
";;;
enfnt;;;
les;;;
eonluit;;;
avau;;;
une;;;
bgutte;;;
,;;;
aet;;;
je;;;
oeroia;;;
];;;
"
";;;
bian;;;
qu;;;
vouas;MISC;;
ne;;;
shungerie;;;
pa;PER;;
votro;PER;;
gruand;PER;;
sabr;PER;;
];;;
"
";;;
oontro;;;
laeur;;;
corn0s;;;
.;;;
"
";;;
-;;;
Mtais;;;
il;;;
m;;;
asemhl;;;
que;;;
vous;;;
tmvaille;;;
pour;;;
];;;
"
";;;
vos;;;
cehvaux;;;
pendunt;PER;;
unae;PER;;
onne;;;
purtia;PER;;
da;PER;;
l';;;
anneek;;;
];;;
"
";;;
-;;;
loutez;;;
donel;PER;;
e';PER;;
est;;;
trop;;;
juste;;;
.;;;
lo;;;
les;;;
priv;;;
];;;
"
";;;
do;;;
lour;;;
lilert6;MISC;;
i;MISC;;
mon;;;
profit;;;
";";;;
il;;;
faut;;;
lien;;;
q';;;
ils;;;
];;;
"
";;;
aiont;PER;;
hea;PER;;
moi;;;
leur;;;
nourriture;;;
,;;;
pisu';;;
ils;;;
ne;;;
peu-;;;
];;;
"
";;;
vant;;;
pus;;;
allor;;;
lu;;;
herchar;;;
i;;;
leur;;;
tuntaisio;;;
";";;;
et;;;
mieux;;;
];;;
"
";;;
ja;;;
les;;;
nousris;;;
,;;;
plus;;;
ils;;;
truavaillont;;;
:;;;
e';PER;;
est;;;
done;PER;;
duns;;;
"
";;;
mon;;;
int6r0;MISC;;
t;MISC;;
quo;MISC;;
jo;MISC;;
teh;MISC;;
de;;;
rovlter;;;
beaueoup;;;
de;;;
];;;
"
";;;
trbfle;;;
et;;;
davoine;PER;;
.;;;
Muis;PER;;
,;;;
pour;;;
en;;;
revenir;;;
 ;;;
cs;;;
que;;;
];;;
"
";;;
nous;;;
disions;;;
tout;;;
ilheure;;;
,;;;
quimporte;;;
quel';;;
homme;;;
];;;
"
";;;
n';;;
ait;;;
ni;;;
plunes;;;
ni;;;
toison;;;
,;;;
sil;;;
a;;;
lesprit;;;
de;;;
liler;;;
le;;;
];;;
"
";;;
hanvre;;;
et;;;
la;;;
laine;;;
Qu';;;
importe;;;
qu';;;
il;;;
naisse;;;
sans;;;
"
";;;
armes;;;
,;;;
sil;;;
sait;;;
s';;;
on;;;
faire;;;
avee;;;
toutt;;;
';;;
Tene;PER;;
,;;;
mon-;;;
];;;
"
";;;
siour;;;
lofficier;;;
,;;;
c';;;
est;;;
tre;;;
ingrat;;;
et;;;
offener;PER;;
Dieu;PER;;
];;;
"
";;;
cque;PER;;
de;PER;;
penaer;PER;;
quil;PER;;
nous;;;
a;;;
moins;;;
bien;;;
traites;;;
que;;;
"
";;;
les;;;
animaux;;;
privs;;;
da;;;
raison;;;
,;;;
nous;;;
qui;;;
le;;;
connais-;;;
];;;
"
";;;
sons;;;
et;;;
asavons;;;
le;;;
prier;;;
.;;;
"
";;;
IL';ORG;;
offiofar;;;
e';;;
tonne;;;
d';;;
entenire;PER;;
parlar;;;
mltre;;;
fiier;;;
"
";;;
da;;;
ostte;;;
fagan;;;
-;;;
a.;;;
"
";;;
a;;;
Mais;;;
oi;;;
avez;;;
-vous;;;
pris;;;
tout;;;
ce;;;
que;;;
vous;;;
ve-;PER;;
"
";PER;;
noz;PER;;
do;PER;;
mo;PER;;
dire;;;
,;;;
mattre;PER;;
Tixier;PER;;
,;;;
puisque;;;
vous;;;
ne;;;
"
";;;
savez;;;
pas;;;
liref;PER;;
"
";;;
LL;ORG;;
i;ORG;;
ous;;;
lai;;;
dit;;;
,;;;
mon;;;
eapitaine;;;
:;;;
je;;;
fis;;;
attn-;;;
"
";;;
tion;;;
 ;;;
tout;;;
ee;;;
que;;;
jentends;;;
,;;;
et;;;
la;;;
nuit;;;
je;;;
le;;;
re-;;;
"
";;;
pas8e;;;
dans;;;
ma;;;
tete;;;
.;;;
JRANNR;;;
APOUSB;MISC;;
RT;;;
MkRR;MISC;;
.;;;
"
";;;
1A8;;;
"
";;;
uia;;;
il;;;
0tu;;;
san;;;
ohupeau;;;
,;;;
et;;;
,;;;
regasdunt;PER;;
lo;PER;;
il;;;
,;;;
il;;;
"
";;;
ontinuu;;;
"
";;;
a;;;
lo;PER;;
leva;;;
souvent;;;
les;;;
yeux;;;
pour;;;
ponser;PER;;
h;;;
salui;;;
"
";;;
qui;;;
at;PER;;
li;PER;;
-;PER;;
haut;PER;;
,;;;
at;;;
o;;;
les;;;
uluissa;;;
sur;;;
la;;;
terse;PER;;
pei;PER;;
"
";PER;;
lo;PER;;
hnir;PER;;
.;;;
Quanl;PER;;
ja;PER;;
voia;PER;;
le;PER;;
ciel;PER;;
avaee;;;
ason;PER;;
heau;PER;;
soleil;;;
"
";;;
et;;;
ses;;;
toilea;PER;;
,;;;
j;PER;;
dis;;;
que;;;
aelui;;;
qui;;;
a;;;
fit;;;
tout;;;
ga;;;
sy;;;
"
";;;
entend;;;
mieux;;;
quo;;;
nous;;;
,;;;
ot;ORG;;
qu';;;
il;;;
n';;;
y;;;
a;;;
rin;PER;;
i;PER;;
re-;;;
"
";;;
dire;;;
h;;;
ason;;;
ouvage;;;
.;;;
lLs;ORG;;
asoleil;ORG;;
richnuffe;ORG;;
lea;;;
ma-;;;
"
";;;
ehunts;PER;;
eomma;PER;;
les;PER;;
hons;PER;;
";";;;
la;;;
pluie;;;
fait;;;
mpousser;;;
l;;;
"
";;;
Mle;;;
de;;;
tout;;;
la;;;
monde;;;
,;;;
sans;;;
prtereneo;;;
pur;;;
pe;;;
"
";;;
sonna;;;
:;;;
oest;;;
pour;;;
nous;;;
faire;;;
cumprndra;;;
qu';;;
il;;;
"
";;;
faut;;;
tre;PER;;
bon;PER;;
eomme;;;
Dieu;;;
pour;;;
lui;;;
plaire;;;
.;;;
"
";;;
-;;;
Mais;;;
h;;;
ce;;;
compte-l;;;
,;;;
mattre;;;
Tixier;PER;;
,;;;
les;;;
m6-;LOC;;
"
";;;
chants;;;
seraiant;;;
aussi;;;
bien;;;
traites;;;
que;;;
les;;;
hons;;;
.;;;
"
";;;
-;;;
Le;MISC;;
Seigneur;MISC;;
est;;;
mort;;;
pour;;;
eux;;;
aussi;;;
,;;;
mon;;;
"
";;;
offlcier;;;
";";;;
mais;;;
on;;;
n';;;
est;;;
pas;;;
leureux;;;
en;;;
faisunt;LOC;;
le;;;
"
";;;
mal;;;
,;;;
demandes;;;
i;;;
notr;;;
cur6l;;;
Il;;;
vous;;;
diru;;;
qu';;;
il;;;
"
";;;
n';;;
y;;;
a;;;
point;;;
de;;;
repos;;;
pour;;;
les;;;
mchants;;;
,;;;
et;;;
que;;;
le;;;
"
";;;
mul;PER;;
quils;PER;;
font;;;
les;;;
turmente;;;
plus;;;
quil;;;
ne;;;
nuit;;;
"
";;;
aux;;;
autres;;;
.;;;
D';;;
ailleurs;;;
,;;;
est;;;
-ce;;;
que;;;
nous;;;
n';;;
avons;;;
pas;;;
"
";;;
les;;;
rcompenses;;;
et;;;
les;;;
peines;;;
de;;;
l';;;
autre;;;
vie;;;
pe;;;
"
";;;
nous;;;
rassurer;;;
lh;;;
-;;;
dessus;;;
t;;;
Laissons;;;
faire;;;
h;;;
la;;;
bont6;ORG;;
"
";;;
de;;;
Dieu;MISC;;
,;;;
et;;;
confions;;;
-nous;;;
dans;;;
sa;;;
justice;;;
.;;;
"
";;;
-;;;
attre;;;
Tixier;PER;;
,;;;
vous;;;
etes;;;
un;;;
digne;;;
homme;;;
,;;;
et;;;
"
";;;
je;;;
vous;;;
offre;;;
mon;;;
amitie;;;
en;;;
echange;;;
de;;;
la;;;
vtre;LOC;;
.;;;
"
";;;
Si;MISC;;
vous;MISC;;
laeeeptez;MISC;;
,;;;
je;;;
men;ORG;;
tiendrai;ORG;;
fort;;;
honore;;;
.;;;
"
";;;
--;;;
Mon;PER;;
capitine;PER;;
,;;;
tout;;;
lhonneur;;;
serapour;PER;;
mei;PER;;
.;;;
"
";;;
Touches;;;
la;;;
,;;;
et;;;
si;;;
jamais;;;
vous;;;
avez;;;
besoin;;;
de;;;
Syl-;MISC;;
"
";;;
vain;;;
Tixier;PER;;
,;;;
venez;;;
le;;;
trouver;;;
sans;;;
erainte;;;
";";;;
la;;;
nuit;;;
"
";;;
comme;;;
le;;;
jour;;;
,;;;
il;;;
sera;;;
pret;;;
 ;;;
vous;;;
servir;;;
.;;;
Parlns;;;
"
";;;
affuaires;;;
,;;;
maintenant;;;
.;;;
leanne;LOC;;
,;;;
va;;;
chereher;LOC;;
tonmari.n1;;;
"
";;;
OISIkMIl;LOC;;
PARIIII;ORG;;
,;;;
"
";;;
altre;;;
Tixler;PER;;
vandt;PER;;
ses;;;
jumaents;;;
.;;;
"
";;;
aVoyons;MISC;;
,;;;
grund;PER;;
louis;PER;;
,;;;
mets;;;
-;;;
tei;;;
lh;;;
";";;;
tu;;;
vuas;;;
hoira;;;
];;;
"
";;;
un;;;
eop;;;
et;;;
mungar;;;
des;;;
gltnux;;;
de;;;
ta;;;
famme.lLoulse;;;
,;;;
];;;
"
";;;
donna;;;
-;;;
lui;;;
un;;;
vorre;;;
.;;;
Voilh;PER;;
mousiaur;PER;;
l';;;
oflloiar;;;
qui;;;
a;;;
];;;
"
";;;
granda;PER;;
anvio;PER;;
da;PER;;
la;PER;;
Grias;PER;;
:;;;
fut;;;
-il;;;
la;;;
lui;;;
vondrak;;;
];;;
"
";;;
-;;;
Notr;;;
maitre;;;
,;;;
h;;;
vutra;;;
volont;;;
";";;;
mais;;;
je;;;
vous;;;
];;;
"
";;;
uvortis;;;
que;;;
,;;;
si;;;
vous;;;
la;;;
venlez;;;
,;;;
la;;;
MBlanole;MISC;;
d6p6-;;;
];;;
"
";;;
rira;;;
.;;;
Vous;;;
asuavcz;;;
bien;;;
u';;;
alles;;;
no;;;
puvont;;;
pus;;;
su;;;
];;;
"
";;;
puaser;;;
l';;;
una;;;
de;;;
l';;;
autre;;;
";";;;
quand;;;
vous;;;
emmsnez;;;
lune;;;
];;;
"
";;;
des;;;
deux;;;
pour;;;
aller;;;
seulement;;;
h;;;
ln;;;
ville;;;
,;;;
l';;;
autra;ORG;;
];;;
"
";;;
no;;;
travaillo;;;
pas;;;
la;;;
moiti;;;
autant;;;
qu;;;
';;;
lordinaire;;;
,;;;
];;;
"
";;;
at;;;
alle;;;
ne;;;
muange;;;
pas;;;
un;;;
seul;;;
brin;;;
de;;;
foin;;;
tant;;;
que;;;
];;;
"
";;;
vous;;;
n';;;
tes;;;
puas;MISC;;
revonu;MISC;;
.;;;
"
";;;
-C';;;
oest;;;
une;;;
raison;;;
,;;;
ga;;;
";";;;
je;;;
n';;;
y;;;
avais;;;
pas;;;
pens;;;
.;;;
];;;
"
";;;
--;;;
Mon;PER;;
cupitaine;PER;;
,;;;
dit;;;
Etienne;PER;;
UDurand;PER;;
,;;;
le;;;
colo-;;;
];;;
"
";;;
nel;;;
a;;;
besoin;;;
de;;;
chevaux;;;
do;;;
voiture;;;
:;;;
si;;;
lon;;;
pre-;;;
];;;
"
";;;
nait;;;
la;LOC;;
Grise;LOC;;
et;;;
la;;;
Bluanehe;LOC;;
,;;;
suaufmeilleur;;;
avis;;;
?;;;
];;;
"
";;;
-;;;
Vous;;;
avez;;;
raison;;;
,;;;
Durand;PER;;
";";;;
voyons;;;
,;;;
maltre;PER;;
"
";PER;;
Tixier;PER;;
,;;;
quel;;;
prix;;;
en;;;
voulea;;;
-vous;;;
?;;;
"
";;;
-;;;
Vous;;;
suves;;;
,;;;
monsieur;;;
lofficier;PER;;
,;;;
que;;;
j';;;
en;;;
ai;;;
"
";;;
refus6;;;
deux;;;
mille;;;
deux;;;
cents;;;
franes;;;
,;;;
et;;;
je;;;
vous;;;
ai;;;
];;;
"
";;;
dit;;;
Ia;PER;;
v6rit;;;
";";;;
mais;;;
,;;;
comme;;;
je;;;
ne;;;
veux;;;
pas;;;
faire;;;
];;;
"
";;;
inarchander;;;
un;;;
homme;;;
comme;;;
vous;;;
,;;;
donnez;;;
-moi;;;
];;;
"
";;;
deux;;;
mille;;;
francs;;;
nets;;;
et;;;
je;;;
serai;;;
content;;;
.;;;
"
";;;
-;;;
Cest;;;
un;;;
peu;;;
ceher;MISC;;
,;;;
mattre;PER;;
Tixier;PER;;
.;;;
"
";;;
-le;;;
nen;PER;;
peux;;;
ren;PER;;
rabattre;PER;;
,;;;
et;;;
je;;;
vous;;;
de-;;;
];;;
"
";;;
manderai;;;
eneore;;;
une;;;
pibee;;;
de;;;
vingt;;;
franes;;;
parju-;;;
];;;
"
";;;
ment;;;
pour;;;
lcs;PER;;
6pinglcs;PER;;
do;PER;;
grand;PER;;
Louis;PER;;
.;;;
Qa';PER;;
en;;;
];;;
"
";;;
dis;;;
-;;;
tu;;;
,;;;
toit;LOC;;
"
";LOC;;
-;LOC;;
Notre;LOC;;
maftre;LOC;;
,;;;
repondit;;;
grand;;;
Louis;PER;;
,;;;
je;;;
disJEANNE;;;
NPOUSR;MISC;;
BT;;;
MIkB.;;;
"
";;;
1A;;;
"
";;;
qa;;;
';;;
est;;;
leur;;;
prix;;;
";";;;
mais;;;
,;;;
si;;;
mansiaur;ORG;;
l';;;
aillisiar;;;
s6-;;;
"
";;;
pura;;;
les;;;
pauvres;;;
btes;;;
,;;;
elle;;;
dpriront;;;
,;;;
ja;;;
l';;;
en;;;
"
";;;
uvertis;;;
,;;;
oar;PER;;
elles;;;
ne;;;
s;;;
sont;;;
jamais;;;
quitt6es;;;
.;;;
"
";;;
-;;;
Allons;;;
,;;;
mpuisqu';;;
il;;;
faut;;;
an;;;
paiser;;;
par;;;
lh;;;
,;;;
va;;;
"
";;;
dona;;;
pour;;;
deux;;;
milla;;;
franas;;;
at;;;
les;;;
6pingles;;;
,;;;
Vous;MISC;;
,;MISC;;
"
";MISC;;
mon;MISC;;
gargon;MISC;;
,;;;
soyez;PER;;
tranquillae;PER;;
";";;;
jo;;;
vous;;;
promets;;;
"
";;;
que;;;
vos;;;
jumante;;;
vivront;;;
duns;PER;;
ln;PER;;
memne;PER;;
6ouria;;;
et;;;
"
";;;
quelles;;;
seront;;;
atteldes;;;
h;;;
la;;;
mmo;;;
viture;;;
.;;;
Muitra;PER;;
"
";PER;;
Tixisr;PER;;
,;;;
je;;;
ne;;;
poeux;;;
pas;;;
prendro;;;
vos;;;
htes;;;
tout;;;
de;;;
"
";;;
suite;;;
";";;;
vous;;;
me;;;
les;;;
ambeniwsrez;;;
a;;;
la;;;
foire;;;
de;;;
VWatan;MISC;;
"
";;;
dans;;;
cinq;;;
jours;;;
.;;;
e;LOC;;
n';;;
achte;;;
pus;;;
comme;;;
un;;;
purti-;;;
"
";;;
culier;PER;;
,;;;
moi;;;
";";;;
il;;;
fuut;;;
que;;;
mon;;;
mareh;;;
soit;;;
signe;;;
des;;;
"
";;;
autorit6s;;;
.;;;
Js;PER;;
vais;;;
laisser;;;
laes;;;
6pingles;;;
a;;;
votre;;;
homme;;;
,;;;
"
";;;
poeur;;;
quil;;;
soigne;;;
bien;;;
mes;;;
juments;;;
.;;;
Adieu;;;
,;;;
mal-;;;
"
";;;
tre;PER;;
Tixier;PER;;
";";;;
merei;PER;;
de;;;
votre;;;
bon;;;
aesoueil;LOC;;
.;;;
"
";;;
tienne;;;
Durand;PER;;
demanda;;;
la;;;
permission;;;
de;;;
cau;MISC;;
"
";;;
ser;;;
un;;;
instant;;;
avee;;;
Josphine;PER;;
,;;;
et;;;
partit;;;
plein;;;
d';;;
es-;PER;;
"
";PER;;
poir;PER;;
avee;PER;;
