Token;Label;Quaero;Correction
de;;;
";;;
";;;
la;;;
petite;;;
Jeanne;PER;;
0;;;
qui;;;
a;;;
dit;;;
que;;;
0;;;
s';;;
il;;;
y;;;
avait;;;
un;;;
bon;;;
";;;
";;;
cailloutage;;;
devant;;;
la;;;
porte;;;
de;;;
la;;;
maison;;;
0;;;
elle;;;
se-;;;
";;;
";;;
rait;;;
plus;;;
saine;;;
et;;;
plus;;;
propre;;;
.;;;
";;;
;;;
";;;
—;;;
Mon;MISC;;
garçon;MISC;;
0;;;
tu;;;
as;;;
bien;;;
raison;;;
de;;;
faire;;;
ce;;;
";;;
";;;
que;;;
la;;;
petite;;;
Jeanne;PER;;
te;;;
commande;;;
.;;;
";;;
;;;
";;;
—;;;
Notre;;;
maître;;;
0;;;
dit;;;
Jeanne;PER;;
toute;;;
rouge;;;
0;;;
je;;;
ne;;;
lui;;;
";;;
";;;
ai;;;
rien;;;
commandé;;;
";";;
il;;;
l’;;;
a;;;
fait;;;
de;;;
sa;;;
bonne;;;
volonté;;;
0;;;
";;;
;;;
";;;
—;;;
C';;;
est;;;
encore;;;
mieux;;;
0;;;
ma;;;
fille;;;
.;;;
»;;;
";;;
;;;
 ;;;
;;;
";;;
JRANNE;PER;;
EN;PER;;
SERVICR;PER;;
.;;;
95;;;
";;;
;;;
";;;
Jonune;MISC;;
et;;;
grand;;;
Louis;PER;;
achètent;;;
des;;;
torres;;;
au;;;
père;;;
Golin;PER;;
.;;;
";;;
;;;
";;;
a;;;
Mes;MISC;;
amis;MISC;;
0;;;
dit;;;
maître;;;
Tixier;PER;;
0;;;
vous;;;
ne;;;
savez;;;
pas;;;
";;;
";;;
es;;;
que;;;
le;;;
père;PER;;
Colis;PER;;
vient;;;
de;;;
me;;;
dire;;;
?;;;
Il;;;
se;;;
trouve;;;
";;;
;;;
";;;
|;;;
trop;;;
enssé;;;
pour;;;
continuer;;;
à;;;
cultiver;;;
ses;;;
terres;;;
";";;
";;;
;;;
";;;
|_e';;;
est;;;
trop;;;
fort;;;
pour;;;
lui;;;
maintenant;;;
";";;
il;;;
ne;;;
veut;;;
";;;
;;;
";;;
garder;;;
que;;;
son;;;
jardin;;;
0;;;
afin;;;
de;;;
s';;;
occuper;;;
un;;;
pou;;;
.;;;
";;;
;;;
";;;
:;;;
Comme;;;
il;;;
a;;;
perdu;;;
tous;;;
les;;;
siens;;;
et;;;
qu';;;
il;;;
est;;;
seul;;;
";;;
;;;
";;;
au;;;
monde;;;
0;;;
il;;;
veut;;;
vendre;;;
son;;;
bien;;;
en;;;
viager;;;
.;;;
Ma;PER;;
";;;
";PER;;
Jeanne;PER;;
0;;;
j';;;
ai;;;
pensé;;;
à;;;
toi;;;
pour;;;
cette;;;
bonne;;;
pièce;;;
de;;;
";;;
";;;
terre;;;
où;;;
il;;;
avait;;;
ses;;;
avoines;;;
cette;;;
année;;;
:;;;
il;;;
en;;;
veut;;;
";;;
";;;
trente;;;
écus;;;
par;;;
an;;;
";";;
c';;;
est;;;
bien;;;
un;;;
peu;;;
lourd;;;
0;;;
et;;;
";;;
";;;
pourtant;;;
ce;;;
serait;;;
dommage;;;
de;;;
manquer;;;
une;;;
si;;;
";;;
";;;
bonne;;;
occasion;;;
.;;;
Écoute;MISC;;
:;MISC;;
tu;MISC;;
me;MISC;;
l';MISC;;
affermeras;MISC;;
qua-;;;
";;;
";;;
rante;;;
-0;;;
cinq;;;
francs;;;
";";;
il;;;
t';;;
en;;;
restera;;;
autant;;;
à;;;
donner;;;
";;;
";;;
sur;;;
tes;;;
gages;;;
0;;;
juste;;;
la;;;
moitié;;;
de;;;
ce;;;
que;;;
tu;;;
gagnes;;;
0;;;
";;;
";;;
et;;;
l';;;
autre;;;
moitié;;;
suffira;;;
pour;;;
tes;;;
dépenses;;;
.;;;
Qu';;;
en;;;
";;;
";;;
dis;;;
-0;;;
tu;;;
?;;;
";;;
;;;
";;;
—;;;
Notre;;;
maître;;;
0;;;
si;;;
vous;;;
croyez;;;
que;;;
c';;;
est;;;
pour;;;
";;;
";;;
mon;;;
avantage;;;
0;;;
il;;;
faut;;;
m';;;
acheter;;;
ce;;;
champ;;;
.;;;
Faites;;;
";;;
";;;
donc;;;
comme;;;
pour;;;
vous;;;
.;;;
";;;
;;;
";;;
—;;;
Moi;MISC;;
0;MISC;;
dit;MISC;;
grand;MISC;;
Louis;MISC;;
0;;;
je;;;
m';;;
arrangerais;;;
bien;;;
";;;
";;;
de;;;
son;;;
demi-arpent;;;
de;;;
vigne;;;
dans;;;
les;;;
Pierres-;LOC;;
";;;
";LOC;;
Folles;LOC;;
0;;;
et;;;
aussi;;;
de;;;
sa;;;
pièce;;;
de;;;
seigle;;;
.;;;
";;;
;;;
";;;
—;;;
Ve;;;
done;;;
le;;;
trouver;;;
demain;;;
matin;;;
.;;;
Il;;;
veut;;;
";;;
";;;
vendre;;;
sans;;;
que;;;
ça;;;
s';;;
ébruite;;;
0;;;
et;;;
0;;;
comme;;;
il;;;
fait;;;
";;;
";;;
grand;;;
cas;;;
de;;;
toi;;;
0;;;
tu;;;
auras;;;
de;;;
lui;;;
ce;;;
que;;;
tu;;;
voudras;;;
.;;;
»;;;
";;;
;;;
";;;
Le;;;
jeudi;;;
suivant;;;
0;;;
maître;;;
Tixier;PER;;
mena;;;
Jeanne;PER;;
";;;
";;;
et;;;
grand;;;
Louis;PER;;
chez;;;
le;;;
notaire;;;
pour;;;
signer;;;
les;;;
";;;
;;;
";;;
actes;;;
.;;;
";;;
;;;
";;;
56;;;
SECONDE;;;
PARTIE;;;
";;;
;;;
";;;
Marguerite;PER;;
vout;PER;;
rentrer;;;
au;;;
Grand-Bail;LOC;;
.;;;
";;;
;;;
";;;
Vers;;;
le;;;
commencement;;;
des;;;
vandanges;PER;;
0;;;
Jeanna;PER;;
";;;
";;;
était;;;
seule;;;
à;;;
la;;;
maison;;;
avec;;;
la;;;
maîtresse;;;
0;;;
qui;;;
n6;;;
";;;
";;;
quittait;;;
plus;;;
guère;;;
le;;;
lit;;;
depuis;;;
que;;;
les;;;
chaleurs;;;
";;;
";;;
étaient;;;
passées;;;
.;;;
Elle;;;
vit;;;
entrer;;;
Marguerite;PER;;
0;;;
l';;;
an-;;;
";;;
";;;
cienne;;;
bergère;;;
";";;
elle;;;
était;;;
si;;;
changée;;;
que;;;
Jeanne;PER;;
";;;
";;;
out;;;
de;;;
la;;;
peine;;;
à;;;
lu;;;
reconnaître;;;
.;;;
";;;
;;;
";;;
«;;;
Tiens;MISC;;
!;MISC;;
te;;;
voilà;;;
ici;;;
0;;;
toi;;;
!;;;
lui;;;
dit;;;
-elle;;;
.;;;
";;;
;;;
";;;
—;;;
Mon;MISC;;
Dieu;MISC;;
0;;;
vui;;;
0;;;
ma;;;
Jeanne;PER;;
0;;;
et;;;
je;;;
suis;;;
bien;;;
";;;
";;;
dans;;;
la;;;
peine;;;
.;;;
";;;
;;;
";;;
—;;;
Est;LOC;;
-ce;;;
que;;;
tu;;;
n';;;
es;;;
plus;;;
en;;;
place;;;
?;;;
";;;
;;;
";;;
—;;;
Non;;;
";";;
j';;;
ai;;;
eu;;;
la;;;
fièvre;;;
à;;;
la;;;
fin;;;
de;;;
la;;;
moisson;;;
0;;;
";;;
";;;
et;;;
ceux;;;
de;;;
la;LOC;;
Périnnerie;LOC;;
0;;;
où;;;
j';;;
étais;;;
0;;;
m';;;
ont;;;
renvoyée;;;
.;;;
";;;
";;;
Je;;;
me;;;
suis;;;
retirée;;;
dans;;;
le;;;
bourg;;;
0;;;
chez;;;
la;;;
mère;PER;;
";;;
";PER;;
Feuillet;PER;;
";";;
la;;;
pauvre;;;
femme;;;
m';;;
a;;;
bien;;;
soignée;;;
0;;;
mais;;;
";;;
";;;
le;;;
peu;;;
d';;;
argent;;;
que;;;
j';;;
avais;;;
y;;;
a;;;
passé;;;
0;;;
et;;;
il;;;
m';;;
a;;;
fallu;;;
";;;
";;;
vendre;;;
ma;;;
robe;;;
de;;;
cotonnade;;;
violette;;;
et;;;
mon;;;
ta-;;;
";;;
";;;
blier;;;
noir;;;
.;;;
Si;;;
je;;;
ne;;;
trouve;;;
pas;;;
une;;;
place;;;
tout;;;
de;;;
";;;
";;;
suite;;;
0;;;
je;;;
serai;;;
obligée;;;
d';;;
aller;;;
demander;;;
mon;;;
pain;;;
.;;;
";;;
;;;
";;;
—;;;
Eh;MISC;;
bien;MISC;;
!;MISC;;
Marguerite;PER;;
0;;;
je;;;
te;;;
l';;;
avais;;;
bien;;;
dit;;;
{;;;
";;;
;;;
";;;
—;;;
Ah;MISC;;
oui;MISC;;
!;MISC;;
tu;;;
avais;;;
bien;;;
raison;;;
!;;;
j';;;
y;;;
ai;;;
souvent;;;
";;;
";;;
songé;;;
0;;;
pendant;;;
que;;;
j';;;
étais;;;
au;;;
lit;;;
avec;;;
la;;;
fièvre;;;
et;;;
";;;
";;;
que;;;
je;;;
voyais;;;
mon;;;
pauvre;;;
argent;;;
s';;;
en;;;
aller;;;
.;;;
»;;;
";;;
;;;
";;;
La;;;
maîtresse;;;
0;;;
qui;;;
ne;;;
dormait;;;
pas;;;
0;;;
écarta;;;
son;;;
";;;
";;;
rideau;;;
et;;;
dit;;;
durement;;;
à;;;
Marguerite;PER;;
:;;;
";;;
;;;
";;;
«;;;
Que;;;
viens;;;
-0;;;
tu;;;
faire;;;
ici;;;
0;;;
toi;;;
?;;;
0;;;
";;;
;;;
";;;
—;;;
Maîtresse;PER;;
0;;;
si;;;
vous;;;
vouliez;;;
me;;;
reprendre;;;
0;;;
vous;;;
";;;
";;;
me;;;
feriez;;;
une;;;
grande;;;
charité;;;
.;;;
";;;
;;;
";;;
—;;;
Tu;;;
sais;;;
bien;;;
ce;;;
que;;;
le;;;
maître;;;
t';;;
a;;;
dit;;;
";";;
tu;;;
le;;;
";;;
";;;
connais;;;
0;;;
il;;;
ne;;;
revient;;;
jamais;;;
sur;;;
sa;;;
parole;;;
.;;;
»;;;
";;;
;;;
 ;;;
;;;
";;;
IRANNE;MISC;;
EN;;;
SERVICE;;;
0;;;
7;;;
";;;
;;;
";;;
M.;;;
le;;;
ouré;;;
engage;;;
la;;;
mère;;;
Tixier;PER;;
à;;;
raprendro;PER;;
Marguerite;PER;;
.;;;
";;;
;;;
";;;
M.;;;
le;;;
curé;;;
entra;;;
et;;;
alla;;;
s';;;
asssoir;;;
comme;;;
d';;;
ordi-;;;
";;;
";;;
naire;;;
au;;;
chevet;;;
de;;;
la;;;
mère;;;
Tixier;PER;;
.;;;
";;;
;;;
";;;
a;;;
N';;;
est;;;
-ce;;;
pas;;;
1à;;;
Marguerite;PER;;
0;;;
votre;;;
ancienne;;;
";;;
";;;
bergère;;;
?;;;
";;;
;;;
";;;
—;;;
Qui;;;
0;;;
monsieur;;;
le;;;
curé;;;
.;;;
";;;
;;;
";;;
—;;;
Elle;;;
a;;;
donc;;;
quitté;;;
le;;;
pays;;;
?;;;
Je;;;
ne;;;
l';;;
ai;;;
plus;;;
";;;
";;;
vus;;;
à;;;
l';;;
église;;;
.;;;
";;;
;;;
";;;
—;;;
Non;;;
0;;;
monsieur;;;
0;;;
elle;;;
était;;;
à;;;
la;LOC;;
Périnnerie;LOC;;
0;;;
de;;;
";;;
";;;
l';;;
autre;;;
côté;;;
du;;;
bourg;;;
?;;;
";;;
;;;
";;;
—;;;
Elle;;;
a;;;
donc;;;
été;;;
malade;;;
?;;;
";;;
;;;
";;;
—;;;
Oui;;;
0;;;
monsieur;;;
0;;;
dit;;;
Marguerite;PER;;
0;;;
et;;;
je;;;
n';;;
ai;;;
plus;;;
";;;
";;;
de;;;
place;;;
";";;
je;;;
demandais;;;
à;;;
la;;;
maîtresse;;;
de;;;
me;;;
re-;;;
";;;
";;;
prendre;;;
et;;;
elle;;;
ne;;;
le;;;
veut;;;
pas;;;
";";;
priez;;;
-0;;;
la;;;
donc;;;
pour;;;
";;;
";;;
moi;;;
0;;;
monsieur;;;
le;;;
curé;;;
0;;;
je;;;
vous;;;
en;;;
prie;;;
!;;;
";;;
;;;
";;;
—;;;
Ce;;;
n';;;
est;;;
pas;;;
à;;;
l';;;
entrée;;;
de;;;
l';;;
hiver;;;
qu';;;
on;;;
se;;;
";;;
";;;
chargo;;;
de;;;
bouches;;;
inutiles;;;
0;;;
dit;;;
la;;;
maîtresse;;;
.;;;
";;;
;;;
";;;
—;;;
Votre;MISC;;
bergère;MISC;;
se;;;
marie;;;
pour;;;
la;;;
Toussaint;PER;;
:;;;
";;;
";;;
si;;;
le;;;
maître;;;
veut;;;
me;;;
reprendre;;;
0;;;
il;;;
me;;;
donnera;;;
ce;;;
";;;
";;;
qu';;;
il;;;
voudra;;;
0;;;
et;;;
je;;;
forai;;;
tout;;;
comme;;;
la;;;
petite;;;
";;;
";;;
Jeanne;PER;;
me;;;
dira;;;
.;;;
";;;
;;;
";;;
—;;;
Marguerite;PER;;
0;;;
continua;;;
la;;;
inère;;;
Tixier;PER;;
0;;;
je;;;
t';;;
ai;;;
";;;
";;;
dit;;;
que;;;
le;;;
maître;;;
ne;;;
voudrait;;;
pas;;;
te;;;
reprendre;;;
.;;;
";;;
;;;
";;;
—;;;
Maîtresse;PER;;
0;;;
si;;;
vous;;;
le;;;
lui;;;
demandiez;;;
bien;;;
!;;;
";;;
;;;
";;;
—;;;
Tiens;MISC;;
0;;;
le;;;
voilà;;;
qui;;;
vient;;;
0;;;
va;;;
le;;;
lui;;;
demander;;;
";;;
";;;
toi;;;
-0;;;
même;;;
.;;;
";;;
;;;
";;;
—;;;
Je;;;
n’;;;
oserai;;;
jamais;;;
";";;
ma;;;
Jeanne;PER;;
0;;;
vas;;;
-0;;;
y;;;
donc;;;
";";;
";;;
";;;
il;;;
ne;;;
te;;;
refusera;;;
pas;;;
0;;;
toiln;PER;;
.;;;
:;;;
";;;
;;;
";;;
Jeanne;PER;;
sortit;;;
pour;;;
aller;;;
aû;;;
-0;;;
devant;;;
de;;;
maître;;;
";;;
";;;
Tixier;PER;;
";";;
quand;;;
elle;;;
entra;;;
avec;;;
lui;;;
";";;
il;;;
ui;;;
disait;;;
";";;
";;;
;;;
";;;
Los;LOC;;
io;LOC;;
7;;;
";;;
";;;
/;;;
";;;
;;;
";;;
Le;;;
";;;
";;;
a;;;
ee;;;
";;;
;;;
 ;;;
;;;
";;;
98;;;
SECONDE;;;
PARTIE;;;
.;;;
";;;
;;;
";;;
«;;;
Je;;;
te;;;
dis;;;
0;;;
petite;;;
Jeanne;PER;;
0;;;
que;;;
tu;;;
perds;;;
ta;;;
peine;;;
";";;
";;;
";;;
elle;;;
a;;;
voulu;;;
sortir;;;
de;;;
la;;;
maison;;;
0;;;
ellen';MISC;;
y;MISC;;
rentrerapas;MISC;;
0;;;
";;;
;;;
";;;
—;;;
Voyez;PER;;
done;PER;;
comme;;;
elle;;;
est;;;
changée;;;
0;;;
cette;;;
";;;
";;;
punvre;;;
fille;;;
0;;;
dit;;;
M.;PER;;
le;;;
curé;;;
";";;
elle;;;
a;;;
été;;;
bien;;;
malade;;;
0;;;
";;;
";;;
ot;;;
Ja;MISC;;
voilà;MISC;;
dûns;MISC;;
un;;;
grand;;;
embarras;;;
.;;;
";;;
;;;
";;;
—;;;
Allons;LOC;;
0;;;
na;;;
voys;;;
faites;;;
done;;;
pas;;;
si;;;
méchant;;;
0;;;
";;;
";;;
iui;;;
dit;;;
sa;;;
femme;;;
";";;
votre;;;
bergère;;;
doit;;;
se;;;
marier;;;
à;;;
";;;
";;;
la;;;
Toussaint;PER;;
0;;;
et;;;
Marguerite;PER;;
promet;;;
d';;;
être;;;
bien;;;
";;;
;;;
";;;
courageuse;;;
.;;;
";;;
";;;
—;;;
Je;;;
te;;;
dis;;;
encore;;;
une;;;
fois;;;
qu';;;
elle;;;
ne;;;
rentrera;;;
";;;
;;;
";;;
pas;;;
ici;;;
.;;;
";;;
;;;
";;;
—;;;
J1;LOC;;
faudra;;;
done;;;
qu';;;
elle;;;
aille;;;
ehercher;;;
sa;;;
vie;;;
";;;
";;;
de;;;
porte;;;
en;;;
porte;;;
0;;;
dit;;;
Jeanne;PER;;
";";;
vous;;;
ne;;;
savez;;;
pas;;;
0;;;
";;;
";;;
notre;;;
maître;;;
0;;;
ce;;;
quo;;;
e';;;
ost;;;
que;;;
de;;;
tendre;;;
la;;;
main;;;
!;;;
";;;
";;;
C';;;
est;;;
si;;;
dur;;;
0;;;
si;;;
humi‘iont;LOC;;
0;;;
que;;;
je;;;
crois;;;
qu';;;
il;;;
vau-;;;
";;;
";;;
drait;;;
mieux;;;
être;;;
mort;;;
.;;;
J';;;
ai;;;
tant;;;
vu;;;
pleurer;;;
ma;;;
";;;
";;;
pauvre;;;
mère;;;
quand;;;
il;;;
fallait;;;
faire;;;
une;;;
tournée;;;
0;;;
";;;
";;;
que;;;
je;;;
n';;;
ai;;;
pas;;;
oublié;;;
la;;;
peine;;;
que;;;
ta;;;
nous;;;
faisait;;;
";";;
";;;
";;;
et;;;
j';;;
étais;;;
pourtant;;;
bien;;;
petite;;;
dans;;;
ce;;;
tomps;;;
-là;;;
.;;;
";;;
";;;
Que;;;
de;;;
fois;;;
nous;;;
avons;;;
passé;;;
la;;;
journés;;;
sans;;;
man-;;;
";;;
";;;
ger;LOC;;
0;;;
quand;;;
.;;;
il;;;
faisait;;;
mauvais;;;
temps;;;
0;;;
pour;;;
n6;ORG;;
pas;;;
";;;
";;;
demander;;;
du;;;
pain;;;
à;;;
nos;;;
voisins;;;
!;;;
»;;;
";;;
;;;
";;;
AL;LOC;;
.;;;
le;;;
euré;;;
veut;;;
que;;;
l';;;
on;;;
pardonne;;;
toujours;;;
.;;;
";;;
;;;
";;;
«;;;
Maître;PER;;
Tixier;PER;;
0;;;
dit;;;
M.;PER;;
le;;;
curé;;;
0;;;
il;;;
ne;;;
faut;;;
pas;;;
";;;
";;;
être;;;
sans;;;
pitié;;;
comme;;;
cela;;;
.;;;
";;;
";;;
‘;;;
—;;;
Monsieur;PER;;
le;;;
euré;;;
0;;;
Marguerite;PER;;
m';;;
a;;;
choqué;;;
";;;
";;;
en;;;
nous;;;
quittant;;;
sans;;;
raison;;;
:;;;
car;;;
ma;;;
femme;;;
était;;;
";;;
";;;
trop;;;
bonne;;;
pour;;;
elle;;;
0;;;
qui;;;
est;;;
une;;;
fainéante;;;
au;;;
";;;
";;;
fond;;;
";";;
et;;;
elle;;;
a;;;
mortifié;;;
Jesnne;LOC;;
0;;;
que;;;
je;;;
regarde;;;
";;;
";;;
comme;;;
ma;;;
fille;;;
.;;;
";;;
;;;
 ;;;
;;;
";;;
JEANNF;PER;;
EN;PER;;
SERVIGR;PER;;
99;;;
";;;
;;;
";;;
—;;;
Vous;;;
voyez;;;
qu';;;
elle;;;
en;;;
a;;;
été;;;
bien;;;
punie;;;
0;;;
et;;;
la;;;
";;;
";;;
vailà;;;
à;;;
l';;;
aumûne;;;
comme;;;
Jeanne;PER;;
y;;;
a;;;
été;;;
";";;
seule-;;;
";;;
";;;
ment;;;
Jeanne;PER;;
n';;;
était;;;
pas;;;
en;;;
âge;;;
de;;;
travailler;;;
0;;;
ce;;;
";;;
";;;
qui;;;
est;;;
bien;;;
différent;;;
.;;;
";;;
;;;
";;;
—;;;
Moi;;;
0;;;
je;;;
n';;;
offense;;;
>;;;
personne;;;
0;;;
monsieur;;;
le;;;
curé;;;
0;;;
";;;
";;;
et;;;
je;;;
ne;;;
veux;;;
pas;;;
qu';;;
on;;;
m';;;
offense;;;
";";;
aussi;;;
0;;;
quand;;;
";;;
";;;
on;;;
me;;;
fait;;;
une;;;
injure;;;
0;;;
je;;;
ne;;;
l';;;
oublie;;;
jamais;;;
.;;;
";;;
;;;
";;;
—;;;
Et;;;
vous;;;
avez;;;
grand;;;
tort;;;
0;;;
car;;;
il;;;
faut;;;
toujours;;;
";;;
";;;
pardonner;;;
.;;;
Si;;;
Dieu;MISC;;
noue;;;
retirait;;;
son;;;
soleil;;;
chaque;;;
";;;
";;;
fois;;;
que;;;
nous;;;
l';;;
offonsons;;;
0;;;
nous;;;
n';;;
aurions;;;
guère;;;
";;;
";;;
d';;;
épis;;;
mûrs;;;
pour;;;
la;;;
moisson;;;
.;;;
";;;
;;;
";;;
—;;;
Il;;;
me;;;
semble;;;
pourtant;;;
que;;;
0;;;
quand;;;
on;;;
a;;;
la;;;
";;;
";;;
conscience;;;
bien;;;
nette;;;
0;;;
on;;;
peut;;;
sans;;;
péchor;PER;;
en;;;
vou-;;;
";;;
";;;
loir;;;
à;;;
ceux;;;
de;;;
qui;;;
on;;;
à;;;
reçu;;;
quelque;;;
injure;;;
.;;;
";;;
;;;
";;;
—;;;
C';;;
est;;;
de;;;
l';;;
orgueil;;;
0;;;
cela;;;
0;;;
maître;;;
Tixier;PER;;
.;;;
Per-;ORG;;
";;;
";;;
sonne;;;
ne;;;
peut;;;
dire;;;
qu';;;
il;;;
ne;;;
péchera;;;
pus;;;
ni;;;
qu';;;
il;;;
";;;
";;;
n';;;
a;;;
pas;;;
offensé;;;
Dieu;MISC;;
";";;
c';;;
est;;;
pourquoi;;;
il;;;
faut;;;
tou-;;;
";;;
";;;
jours;;;
faire;;;
miséricorde;;;
à;;;
notre;;;
prochain;;;
0;;;
Le;MISC;;
par-;MISC;;
";;;
";MISC;;
don;MISC;;
profite;;;
à;;;
tout;;;
le;;;
monde;;;
:;;;
il;;;
soulage;;;
le;;;
cœur;;;
";;;
";;;
qui;;;
pardonne;;;
";";;
il;;;
ramène;;;
au;;;
bien;;;
celui;;;
qui;;;
a;;;
";;;
";;;
commis;;;
la;;;
faute;;;
.;;;
";;;
;;;
";;;
—;;;
Qu';;;
elle;;;
vienne;;;
done;;;
à;;;
la;;;
Toussaint;PER;;
0;;;
monsieur;;;
";;;
";;;
le;;;
curé;;;
0;;;
puisque;;;
vous;;;
le;;;
voulez;;;
.;;;
";;;
;;;
";;;
—;;;
Mais;;;
d';;;
ici;;;
là;;;
0;;;
que;;;
voulez;;;
-vous;;;
qu’;;;
elle;;;
de-;;;
";;;
";;;
vienne;LOC;;
0;;;
cette;;;
pauvre;;;
fille;;;
?;;;
Père;PER;;
Tixier;PER;;
0;;;
il;;;
ne;;;
faut;;;
";;;
";;;
jamais;;;
faire;;;
le;;;
bien;;;
à;;;
demi;;;
.;;;
";;;
;;;
";;;
—;;;
D';;;
ailleurs;;;
0;;;
dit;;;
la;;;
maîtresss;;;
0;;;
je;;;
lui;;;
ferai;;;
";;;
";;;
broyer;;;
le;;;
chanvre;;;
pendant;;;
qu';;;
il;;;
y;;;
a;;;
encore;;;
un;;;
peu;;;
";;;
";;;
de;;;
soleil;;;
0;;;
car;;;
ta;;;
bergère;;;
n’;;;
est;;;
plus;;;
bonne;;;
à;;;
rien;;;
";;;
";;;
depuis;;;
qu’;;;
elle;;;
a;;;
le;;;
mariage;;;
en;;;
tête;;;
.;;;
";;;
;;;
";;;
—;;;
Qu';;;
il;;;
en;;;
soit;;;
done;;;
fait;;;
à;;;
vatre;PER;;
volonté;;;
0;;;
mon-;;;
";;;
";;;
sieur;;;
le;;;
curé;;;
.;;;
Allons;;;
0;;;
va;;;
chercher;;;
tes;;;
effets;;;
0;;;
Mar-;MISC;;
";;;
;;;
";;;
100;;;
.;;;
SECONDE;MISC;;
PARTIE;MISC;;
0;;;
";;;
;;;
";;;
guerite;;;
";";;
et;;;
toi;;;
0;;;
Jeanne;PER;;
0;;;
je;;;
te;;;
charge;;;
de;;;
veiller;;;
sur;;;
";;;
";;;
elle;;;
";";;
si;;;
tu;;;
n';;;
en;;;
es;;;
pas;;;
contente;;;
0;;;
tu;;;
la;;;
meitras;LOC;;
à;;;
la;;;
";;;
;;;
";;;
porte;;;
.;;;
»;;;
";;;
";;;
Marguerite;PER;;
remeroie;PER;;
Jeanne;PER;;
.;;;
";;;
;;;
";;;
Marguerite;PER;;
courut;;;
au;;;
bourg;;;
chercher;;;
son;;;
paquet;;;
0;;;
";;;
";;;
et;;;
elle;;;
revint;;;
pour;;;
le;;;
souper;;;
";";;
avant;;;
de;;;
se;;;
coucher;;;
0;;;
";;;
";;;
elle;;;
alla;;;
trouver;;;
Jeanne;PER;;
à;;;
lu;;;
boulangerie;;;
.;;;
";;;
;;;
";;;
«;;;
Ma;PER;;
Jeanne;PER;;
0;;;
lui;;;
dit;;;
-elle;;;
0;;;
oublie;;;
ce;;;
que;;;
je;;;
t';;;
ai;;;
";;;
";;;
dit;;;
0;;;
st;;;
demande;;;
-moi;;;
tout;;;
ce;;;
que;;;
tu;;;
voudras;;;
0;;;
je;;;
le;;;
";;;
";;;
ferai;;;
";";;
tu;;;
n';;;
auras;;;
jamais;;;
do;;;
reproches;;;
à;;;
mon;;;
sujet;;;
0;;;
";;;
";;;
ot;;;
je;;;
t';;;
aiderai;;;
à;;;
faire;;;
ton;;;
ouvrage;;;
.;;;
";;;
;;;
";;;
—;;;
Marguerite;PER;;
0;;;
je;;;
n';;;
ai;;;
pas;;;
besoin;;;
que;;;
l';;;
on;;;
";;;
";;;
m';;;
aide;;;
0;;;
je;;;
fais;;;
bien;;;
mon;;;
ouvrage;;;
toute;;;
seule;;;
";";;
sois;;;
";;;
";;;
pieuse;;;
et;;;
n';;;
aie;;;
plus;;;
de;;;
paresse;;;
0;;;
c';;;
est;;;
tout;;;
ce;;;
que;;;
";;;
";;;
je;;;
to;;;
demande;;;
.;;;
";;;
;;;
";;;
—;;;
Jeanne;PER;;
0;;;
il;;;
faudra;;;
que;;;
tu;;;
viennes;;;
avec;;;
moi;;;
";;;
;;;
";;;
remercier;;;
M.;PER;;
le;PER;;
curé;PER;;
.;;;
";;;
;;;
";;;
—;;;
Tu;;;
peux;;;
bien;;;
y;;;
aller;;;
sans;;;
moi;;;
.;;;
.;;;
";;;
;;;
";;;
—;;;
Est;LOC;;
-ce;;;
que;;;
je;;;
l';;;
oserais;;;
!;;;
je;;;
n';;;
ai;;;
pas;;;
mis;;;
le;;;
";;;
";;;
pied;;;
à;;;
l';;;
église;;;
depuis;;;
que;;;
je;;;
suis;;;
sortie;;;
d';;;
ici;;;
";";;
il;;;
ne;;;
";;;
";;;
voudrait;;;
pas;;;
seulement;;;
me;;;
voir;;;
.;;;
";;;
;;;
";;;
—;;;
Pourtant;;;
0;;;
c';;;
est;;;
lui;;;
qui;;;
est;;;
cause;;;
qu';;;
on;;;
t';;;
a;;;
";;;
";;;
reprise;;;
.;;;
";;;
;;;
";;;
—;;;
C';;;
est;;;
égal;;;
0;;;
je;;;
te;;;
dis;;;
qu';;;
il;;;
ne;;;
me;;;
laisserait;;;
";;;
";;;
pas;;;
entrer;;;
chez;;;
lui;;;
.;;;
";;;
;;;
";;;
—;;;
On;;;
voit;;;
bien;;;
que;;;
tu;;;
ne;;;
le;;;
connais;;;
guère;;;
:;;;
";;;
";;;
n';;;
aie;;;
:;;;
pas;;;
peur;;;
0;;;
il;;;
te;;;
recevra;;;
bien;;;
0;;;
quoique;;;
tu;;;
aies;;;
";;;
";;;
des;;;
torts;;;
:;;;
il;;;
dit;;;
que;;;
ce;;;
ne;;;
sont;;;
pas;;;
les;;;
bons;;;
qui;;;
";;;
";;;
ont;;;
besoin;;;
de;;;
lui;;;
.;;;
»;;;
";;;
;;;
";;;
JEANNE;MISC;;
EN;MISC;;
SERVICE;MISC;;
.;;;
101;;;
";;;
;;;
";;;
Tout;;;
lo;;;
mondo;;;
aime;;;
Jeanne;PER;;
.;;;
";;;
;;;
";;;
Tous;;;
ceux;;;
qui;;;
venaient;;;
au;;;
Grand-Bail;LOC;;
aimaient;;;
";;;
";;;
Jeanne;PER;;
0;;;
parce;;;
qu';;;
elle;;;
était;;;
avenante;;;
pour;;;
tout;;;
";;;
";;;
le;;;
monde;;;
