Token;Label;Quaero;Correction
hal;;;
je;;;
ty;;;
psents;;;
0;;;
petito;PER;;
Jenne;PER;;
.;;;
Ton;;;
";;;
";;;
mualtroe;;;
0;;;
qui;;;
ne;;;
fait;;;
grAee;PER;;
 ;PER;;
porsonno;PER;;
quund;PER;;
onvu;PER;;
";;;
";;;
sur;;;
ses;;;
terres;;;
0;;;
aura;;;
donc;;;
son;;;
pros;;;
-0;;;
verbal;;;
u;;;
son;;;
";;;
";;;
url;;;
Il;;;
tait;;;
si;;;
fle;ORG;;
de;;;
naoirjmais;PER;;
t;PER;;
pris;;;
:;;;
il;;;
";;;
";;;
rbienquilaillodevantlejugde;PER;;
puix;PER;;
aomms;;;
";;;
";;;
les;;;
autres;;;
.;;;
";;;
";;;
-Non;;;
petit;;;
pre;MISC;;
Colis;MISC;;
0;;;
dit;;;
Jeanne;PER;;
0;;;
vous;;;
ne;;;
";;;
 ";;;
peetfont;;;
 ;;;
mnsttro;;;
:;;;
enest;;;
passa;;;
";;;
";;;
fute;;;
si;;;
j;;;
ni;;;
pas;;;
veill6;MISC;;
sur;;;
ases;;;
httes;;;
";";;
mais;;;
0;;;
";;;
";;;
voyes;;;
-0;;;
ee;;;
0;;;
je;;;
n6tais;;;
occupe;;;
que;;;
de;;;
ce;;;
chien;;;
en-;;;
";;;
";;;
rag6;MISC;;
0;;;
et;;;
javis;;;
peur;;;
quil;;;
ne;;;
mordtt;;;
mes;;;
chiennes;;;
";;;
";;;
qui;;;
alent;;;
leur;;;
pesant;;;
d';;;
or;;;
";";;
si;;;
elles;;;
avaient;;;
6t6;;;
];;;
";;;
";;;
mordues;;;
0;;;
il;;;
en;;;
serait;;;
arriv6;MISC;;
du;;;
malheur;;;
dans;;;
le;;;
];;;
";;;
";;;
paya;;;
.;;;
KEstimes;MISC;;
vous;;;
-0;;;
meme;;;
le;;;
dommage;;;
que;;;
vous;;;
];;;
";;;
";;;
gte;;;
tire;;;
e;;;
isrsai;;;
asi-;;;
];;;
";;;
";;;
tt;;;
queo;;;
je;;;
serai;;;
rentr6e;;;
h;;;
la;;;
maison;;;
.;;;
";;;
";;;
-Du;;;
tout;;;
0;;;
petite;;;
0;;;
du;;;
tout;;;
";";;
je;;;
veux;;;
que;;;
l;;;
pre;;;
];;;
";;;
";;;
Tixier;PER;;
ait;;;
sa;;;
condamnation;;;
tout;;;
eomm;PER;;
nun;PER;;
autr;PER;;
0;;;
];;;
";;;
";;;
pour;;;
lui;;;
apprendre;;;
i;;;
voir;;;
un;;;
peu;;;
plus;;;
d';;;
indul-;;;
];;;
";;;
";;;
gnte;;;
pour;;;
les;;;
pauvres;;;
gens;;;
qui;;;
sont;;;
pris;;;
sur;;;
ses]nCON;;;
FAITIR;MISC;;
.;;;
";;;
";;;
tarras;;;
.;;;
Ia;;;
vaia;;;
allar;;;
en;;;
villa;;;
tout;;;
oxprbs;;;
.;;;
Iu;LOC;;
voia;;;
";;;
";;;
qe;;;
;;;
ai;;;
deux;;;
bons;;;
tmoin;;;
.;;;
";;;
";;;
i;;;
";;;
";;;
E;LOC;;
:;;;
:;;;
";;;
";;;
EL;;;
";;;
";;;
M-;PER;;
";;;
;;;
";;;
:;;;
-0;;;
";;;
";;;
l;;;
";;;
";;;
Ag;;;
";;;
;;;
";;;
7A;;;
";;;
";;;
C;;;
:;;;
:;;;
";;;
";;;
a;;;
";;;
";;;
II;PER;;
";;;
;;;
";PER;;
L;PER;;
";;;
";PER;;
-0;PER;;
E;PER;;
";;;
";;;
1;;;
";;;
";;;
II;LOC;;
";;;
";;;
/.;;;
";;;
";;;
k;;;
";;;
";;;
n;;;
";;;
";;;
IW;LOC;;
";;;
";;;
;;;
";;;
;;;
";;;
k.;;;
";;;
";;;
";";;
";;;
";;;
3d;MISC;;
";;;
;;;
";MISC;;
2E;MISC;;
";;;
;;;
";MISC;;
";";;
=;;;
.;;;
";;;
;;;
";;;
W;MISC;;
";;;
";MISC;;
K;MISC;;
";;;
";;;
3;;;
";;;
";;;
is;;;
.;;;
";;;
";;;
gt;ORG;;
";;;
";;;
.;;;
";;;
;;;
";;;
-0;;;
:;;;
.;;;
";;;
;;;
";;;
l;;;
";;;
";;;
:;;;
:;;;
";;;
";;;
iIe;;;
";;;
";;;
P;ORG;;
";;;
";ORG;;
IL;ORG;;
";;;
";ORG;;
-,J;ORG;;
";";ORG;
";;;
;;;
";ORG;;
LiEelE;LOC;;
;;;
.;;;
0;;;
";;;
";;;
SI;LOC;;
";;;
;;;
;;;
";LOC;;
IA;LOC;;
";;;
";;;
";";;
g;;;
";;;
";;;
as;;;
-0;;;
Rr;;;
";;;
";;;
erEEg'----;;;
";;;
 ";;;
6;MISC;;
t;MISC;;
mu0;MISC;;
.;;;
";;;
";;;
Jeane;PER;;
0;;;
dns;MISC;;
son;;;
chagrin;;;
0;;;
a;;;
te0ors;LOC;;
a;;;
grand;;;
Iols;LOC;;
.;;;
";;;
";;;
a;;;
Mon;PER;;
Dieul;PER;;
que;;;
j';;;
ai;;;
dono;;;
de;;;
chsgrinl;;;
 ;;;
se;;;
dit;;;
";;;
";;;
Jeanne;PER;;
guand;PER;;
elle;;;
fut;;;
seule.3RANN;MISC;;
RN;MISC;;
SEVI6GR;MISC;;
.;;;
";;;
";;;
Touta;PER;;
eoup;PER;;
ella;;;
pansa;;;
quogrand;;;
Louia;PER;;
dtaitl';PER;;
ami;;;
";;;
";;;
du;;;
re;PER;;
Calis;PER;;
0;;;
at;;;
elle;;;
aspra;LOC;;
qu';;;
il;;;
la;;;
tirrit;LOC;;
do;LOC;;
lh;LOC;;
0;;;
";;;
";;;
Rlle;PER;;
flt;PER;;
rentrer;;;
bien;;;
vite;;;
ses;;;
htes;;;
et;;;
dit;;;
h;;;
la;;;
mal-;;;
";;;
";;;
treE0;;;
:;;;
";;;
";;;
a;;;
Iai;PER;;
bien;;;
onvio;PER;;
d';PER;;
allar;MISC;;
un;;;
instant;;;
h;;;
la;;;
villo;;;
";;;
";;;
voir;;;
lassemhla;;;
.;;;
Si;;;
vous;;;
la;;;
voulao;LOC;;
0;;;
ja;LOC;;
vais;;;
faira;;;
la;;;
";;;
";;;
souper;;;
0;;;
et;;;
];;;
;;;
irai;;;
au;;;
hourg;LOC;;
ohereher;LOC;;
la;;;
mbra;MISC;;
Feuillet;MISC;;
";;;
";;;
pour;;;
vous;;;
tonir;;;
compagnia;;;
:;;;
il;;;
nest;;;
gure;;;
qua;;;
";;;
";;;
oin;ORG;;
heuras;ORG;;
0;;;
at;;;
ce;;;
soir;;;
il;;;
fera;;;
ulair;PER;;
ds;PER;;
lune;PER;;
.;;;
";;;
";;;
-0;;;
Va;;;
0;;;
mua;;;
eunne;;;
0;;;
et;;;
amuse;;;
-0;;;
toi;;;
hian;;;
.;;;
No;;;
tin-;;;
";;;
";;;
quite;;;
pus;;;
du;;;
soupor;;;
0;;;
j;PER;;
lo;PER;;
ferai;PER;;
fairo;PER;;
par;;;
la;;;
mbrae;PER;;
";;;
";PER;;
Feuillot;PER;;
";";;
d';;;
ailleurs;;;
0;;;
ils;;;
n';;;
auront;;;
pas;;;
gnd';;;
faim;;;
";;;
";;;
tous;;;
en;;;
revenunt;;;
.;;;
Allons;;;
0;;;
fais;;;
-0;;;
toi;;;
bian;;;
brave;;;
.;;;
n;;;
";;;
";;;
leanna;PER;;
s';;;
ajusta;;;
deo;;;
son;;;
mieux;;;
et;;;
partit;;;
pour;;;
la;;;
";;;
";;;
ville;;;
0;;;
en;;;
pssant;;;
par;;;
lo;;;
bourg;;;
.;;;
Quand;;;
alle;LOC;;
fut;;;
sur;;;
";;;
";;;
la;;;
grande;;;
place;;;
0;;;
elle;;;
n';;;
eut;;;
pas;;;
de;;;
peine;;;
i;;;
recon-;;;
";;;
";;;
naitre;;;
gand;PER;;
lLouis;PER;;
0;;;
et;;;
elle;;;
le;;;
tira;;;
par;;;
aa;PER;;
manehe;PER;;
.;;;
";;;
";;;
Il;;;
se;;;
retourna;;;
tout;;;
en;;;
colere;;;
";";;
mais;;;
aussitt;;;
qu';;;
il;;;
vit;;;
";;;
";;;
la;;;
petite;;;
leanne;;;
0;;;
il;;;
se;;;
mit;;;
a;;;
rire;;;
d';;;
aise;;;
et;;;
lui;;;
dit;;;
:;;;
";;;
";;;
a;;;
e;;;
ne;;;
mattendais;;;
gure;;;
h;;;
te;;;
vor;;;
icil;;;
";;;
";;;
-0;;;
Mon;;;
pauvre;;;
grand;;;
Louis;PER;;
0;;;
vene;PER;;
done;PER;;
sur;;;
le;;;
";;;
";;;
bano;;;
lhbas;;;
";";;
jai;PER;;
quelque;PER;;
ehose;PER;;
a;;;
vous;;;
dire;;;
0;;;
et;;;
je;;;
";;;
";;;
suis;;;
vane;PER;;
si;;;
vite;;;
que;;;
j';;;
en;;;
suis;;;
tout;;;
essoufilee;;;
.;;;
";;;
";;;
Quand;;;
ils;;;
furent;;;
assis;;;
0;;;
Jeanne;PER;;
dit;;;
 ;;;
grand;;;
Louis;PER;;
:;;;
";;;
";;;
a;;;
J';MISC;;
ai;MISC;;
promis;MISC;;
de;MISC;;
madresser;MISC;;
 ;MISC;;
vous;;;
si;;;
jamais;;;
je;;;
";;;
";;;
me;;;
trouvais;;;
dans;;;
la;;;
peine;;;
0;;;
at;MISC;;
my;MISC;;
voila;MISC;;
";";;
il;;;
n';;;
y;;;
a;;;
[;;;
";;;
";;;
que;;;
vous;;;
0;;;
grand;;;
Louis;PER;;
0;;;
qui;;;
puissiez;;;
men;MISC;;
tirer;;;
.;;;
s;;;
";;;
";;;
Alors;;;
elle;;;
lui;;;
raeonta;;;
ce;;;
qui;;;
lui;;;
etait;;;
arrive;;;
avee;;;
";;;
";;;
le;;;
pre;MISC;;
Colis;MISC;;
0;;;
et;;;
comment;;;
il;;;
n';;;
avait;;;
voulu;;;
enten-;;;
";;;
";;;
dra;;;
 ;;;
rien;;;
.;;;
";;;
";;;
-cc:::SCOND;;;
PARIIE;MISC;;
0;;;
";;;
";;;
pou;;;
.;;;
fler;MISC;;
at;MISC;;
un;MISC;;
pau;MISC;;
dur;MISC;;
pour;;;
eeux;;;
qui;;;
fant;;;
mal;;;
0;;;
v;;;
";;;
";;;
tra;;;
humili6;;;
et;;;
qu;;;
j';;;
on;;;
aorai;;;
lua;MISC;;
eauae;MISC;;
.;;;
Vais;;;
qui;;;
";;;
";;;
tes;;;
ami;;;
avae;PER;;
la;;;
pte;MISC;;
Colis;MISC;;
0;;;
il;;;
Iut;LOC;;
aller;;;
le;;;
trouven;;;
";;;
";;;
tout;;;
da;;;
suite;;;
0;;;
mn;;;
hon;PER;;
grund;PER;;
Louis;PER;;
:;;;
il;;;
eat;;;
lh;;;
sur;;;
";;;
";;;
eatto;;;
plaae;LOC;;
";";;
pronettez;;;
-0;;;
lui;;;
de;;;
mua;;;
part;;;
tout;;;
eo;;;
qu';;;
il;;;
";;;
";;;
vous;;;
dmundera;;;
:;;;
rien;;;
ne;;;
me;;;
cotora;;;
potr;;;
6pur-;;;
";;;
";;;
gner;;;
ee;;;
ohagrin;;;
i;;;
notro;;;
muitro;;;
qui;;;
est;;;
si;;;
hon;;;
pour;;;
";;;
";;;
moi;;;
.;;;
";;;
";;;
-0;;;
No;;;
t';;;
inquibto;;;
pus;;;
0;;;
petite;;;
leunna;;;
";";;
jo;PER;;
vuis;PER;;
l;PER;;
";;;
";PER;;
hereher;PER;;
0;;;
et;;;
je;;;
lentortillerai;;;
si;;;
bion;;;
qu';;;
il;;;
no;;;
sora;;;
";;;
";;;
plus;;;
ustion;;;
de;;;
rien;;;
";";;
il;;;
faudr;;;
quil;;;
uit;;;
la;;;
tto;ORG;;
";;;
";;;
bion;;;
dure;;;
s';;;
il;;;
ne;;;
fait;;;
pe;;;
co;;;
que;;;
je;;;
veux;;;
.;;;
ITiens;MISC;;
0;;;
";;;
";;;
Solungo;LOC;;
aost;LOC;;
li;LOC;;
-0;;;
bas;;;
uvee;;;
lophine;;;
";";;
va;LOC;;
-0;LOC;;
t';LOC;;
on;;;
uupres;;;
";;;
";;;
d';;;
olles;;;
:;;;
il;;;
faudra;;;
nous;;;
attandro;;;
tous;;;
sous;;;
lo;PER;;
grus;PER;;
";;;
";;;
ormeau;;;
qui;;;
est;;;
uau;;;
hout;;;
de;;;
ln;PER;;
plase;PER;;
0;;;
poui;PER;;
retour-;;;
";;;
";;;
noer;PER;;
onsemblo;PER;;
h;;;
li;;;
muison;;;
vers;;;
les;;;
neuf;;;
heures;;;
.;;;
Tu;;;
";;;
";;;
le;;;
diras;;;
aux;;;
autres;;;
0;;;
n;;;
";;;
";;;
Jeanne;PER;;
eut;;;
bien;;;
vite;;;
rejoint;;;
Solange;PER;;
et;;;
su;;;
ssur;PER;;
.;;;
";;;
";;;
lEn;;;
se;;;
promenant;;;
0;;;
elles;;;
trouverent;;;
multre;PER;;
Tixier;PER;;
0;;;
";;;
";;;
qui;;;
leur;;;
dit;;;
avoir;;;
lou6;LOC;;
une;;;
bergre;;;
qui;;;
6tait;;;
forte;;;
";;;
";;;
eomme;;;
un;;;
homme;;;
0;;;
et;;;
qui;;;
saurait;;;
bien;;;
tendre;;;
les;;;
";;;
";;;
gerbes;;;
et;;;
fire;;;
toute;;;
espeee;;;
douvrage;;;
au;;;
besoin;;;
.;;;
";;;
";;;
En;;;
revenant;;;
0;;;
grand;;;
Louis;PER;;
dith;PER;;
Jeanne;PER;;
:;;;
";;;
";;;
a;;;
Sois;MISC;;
tranquille;MISC;;
0;;;
le;;;
pr;MISC;;
Colis;MISC;;
ne;;;
fera;;;
pas;;;
de;;;
";;;
";;;
plainte;;;
";";;
il;;;
m';;;
a;;;
meme;;;
bien;;;
promis;;;
que;;;
personne;;;
";;;
";;;
ne;;;
saurait;;;
qu';;;
il;;;
tavait;;;
prise;;;
dans;;;
son;;;
avoine;;;
.;;;
";;;
";;;
-0;;;
Merei;;;
0;;;
grand;;;
Louis;PER;;
0;;;
vous;;;
mave;;;
tire;;;
dd';;;
unae;;;
";;;
";;;
grande;;;
peine;;;
.;;;
IRAMM;MISC;;
N;;;
sRRVIGR;;;
.;;;
";;;
";;;
ennn;MISC;;
Gntinue;MISC;;
de;;;
danner;PER;;
haeuuaueup;PER;;
do;PER;;
aatlatiattian;PER;;
";;;
 ";PER;;
aes;PER;;
maltres;PER;;
.;;;
";;;
";;;
M.;;;
la;;;
aur6;LOC;;
venait;;;
auuvant;;;
voir;;;
la;;;
maitrasse;;;
0;;;
ui;;;
";;;
";;;
6tait;;;
parualysfe;;;
et;;;
na;;;
pouvait;;;
plua;;;
marohor;;;
ni;;;
rien;;;
";;;
";;;
fhira;;;
.;;;
Chuqua;MISC;;
fois;;;
quallo;PER;;
ls;PER;;
vayuit;PER;;
0;;;
ella;;;
lui;;;
disait;;;
:;;;
";;;
";;;
a;;;
Qus;PER;;
a;;;
vous;;;
ui;;;
dobligutions;;;
0;;;
monsieur;;;
la;;;
";;;
";;;
ur6;ORG;;
0;;;
davoir;;;
pans;;;
nous;;;
donnar;;;
 ;;;
petite;;;
Jeunnal;MISC;;
";;;
";MISC;;
eost;MISC;;
un;;;
vui;;;
tr6sor;;;
pour;;;
notra;PER;;
mison;PER;;
.;;;
u';;;
ost;;;
-ce;;;
";;;
";;;
que;;;
je;;;
daviandruis;PER;;
done;PER;;
-0;PER;;
duns;PER;;
l'6tat;PER;;
oi;;;
jo;;;
suis;;;
0;;;
at;;;
";;;
";;;
avoo;;;
des;;;
fllles;;;
si;;;
janes;;;
0;;;
si;;;
javais;PER;;
uno;PER;;
servante;;;
";;;
";;;
aoomme;;;
il;;;
y;;;
en;;;
a;;;
tant;;;
n;;;
";;;
";;;
De;;;
son;;;
et6;;;
0;;;
ennne;;;
remereiait;;;
aussi;;;
le;;;
cure;;;
de;;;
";;;
";;;
lavoir;;;
plaeee;;;
ches;;;
des;;;
multres;;;
qui;;;
l';;;
avuient;;;
adop-;;;
";;;
";;;
te;;;
comme;;;
leur;;;
enfant;;;
0;;;
et;;;
chez;;;
qui;;;
elle;;;
n';;;
avait;;;
";;;
";;;
jamais;;;
que;;;
de;;;
hons;;;
exemples;;;
sous;;;
les;;;
yeux;;;
.;;;
Elle;;;
";;;
";;;
s';;;
echappait;;;
do;;;
temps;;;
en;;;
temps;;;
pour;;;
aller;;;
voir;;;
les;;;
";;;
";;;
dames;;;
Dumont;PER;;
.;;;
Comme;;;
elle;;;
cherchait;;;
tout;;;
ee;;;
ui;;;
";;;
";;;
pouvait;;;
faire;;;
plaisir;;;
 ;;;
la;;;
maltresse;;;
0;;;
ello;PER;;
avuait;;;
de-;;;
";;;
";;;
mand6;;;
h;;;
Mlle;;;
Isaure;;;
des;;;
livres;;;
et;;;
du;;;
papier;;;
pour;;;
";;;
";;;
onseigner;;;
a;;;
lire;;;
et;;;
A;MISC;;
6erire;MISC;;
 ;MISC;;
la;MISC;;
petite;MISC;;
Louise;PER;;
.;;;
";;;
";;;
rand;PER;;
euis;PER;;
faft;PER;;
un;;;
hon;;;
eailloatage;;;
devant;;;
la;;;
poerte;LOC;;
.;;;
";;;
";;;
Les;;;
foins;;;
et;;;
la;;;
moisson;;;
se;;;
passrent;;;
sans;;;
aeci;;;
";;;
";;;
dents;;;
.;;;
eanne;;;
faisait;;;
de;;;
si;;;
bonne;;;
asoupe;PER;;
aux;;;
mois-;;;
";;;
";;;
sonneurs;;;
0;;;
et;;;
son;;;
pain;;;
avait;;;
si;;;
bon;;;
got;;;
0;;;
qu';;;
ils;;;
di-;;;
";;;
";;;
saient;;;
n';;;
avoir;;;
jamais;;;
6t6;;;
mieux;;;
r6gals;;;
.;;;
Des;;;
le;;;
";;;
";;;
matin;;;
0;;;
elle;;;
tirit;PER;;
delean;PER;;
et;;;
la;;;
jetait;;;
 ;;;
pleins;;;
seaux;;;
";;;
";;;
dans;;;
la;;;
maison;;;
";";;
puis;;;
elle;;;
balayait;;;
pour;;;
0terla;;;
boue;;;
";;;
";;;
et;;;
le;;;
fumier;;;
que;;;
chacun;;;
apportait;;;
aux;;;
pieds;;;
.;;;
SisnCOMDR;ORG;;
PARTI;ORG;;
.;;;
";;;
";;;
nnl;PER;;
euie;PER;;
ls;PER;;
it;PER;;
fsir;PER;;
0;;;
il;;;
allait;;;
lui;;;
charho;;;
";;;
";;;
l';;;
eau;;;
.;;;
Jn;MISC;;
jour;;;
il;;;
lui;;;
dit;;;
:;;;
";;;
 ";;;
uii;;;
ianns;;;
0;;;
a;;;
m';;;
annui;;;
d;;;
ts;;;
voir;;;
tu;;;
f-;MISC;;
];;;
";;;
";;;
ge;;;
et;;;
eur;ORG;;
rien;;;
onaeorol;;;
tu;;;
as;;;
heau;;;
nettoyar;;;
l;;;
];;;
";;;
";;;
matin;;;
0;;;
h;;;
midi;;;
il;;;
y;;;
on;;;
a;;;
autant;;;
.;;;
";;;
";;;
-0;;;
Cest;;;
bion;;;
vrai;;;
0;;;
gnd;PER;;
louis;PER;;
";";;
maias;PER;;
0;;;
si;;;
j;;;
];;;
";;;
";;;
n';;;
tais;;;
paa;PER;;
les;;;
ordures;;;
h;;;
fand;;;
tous;;;
les;;;
jours;;;
0;;;
nous;;;
];;;
";;;
";;;
arions;;;
0;;;
asans;PER;;
oompuruaiohn;PER;;
0;;;
omme;;;
les;;;
bestiaux;;;
];;;
";;;
";;;
dans;;;
l';;;
tahle;;;
.;;;
Sil;;;
y;;;
avait;;;
ssulement;;;
un;;;
hon;;;
aail-;;;
];;;
";;;
";;;
e;;;
eet;PER;;
 ;PER;;
e;;;
ete;ORG;;
";;;
";;;
restaerait;;;
0;;;
at;PER;;
la;PER;;
muison;PER;;
ne;;;
serait;;;
pas;;;
si;;;
anle.n;;;
];;;
";;;
";;;
Ls;LOC;;
lendemain;;;
0;;;
comme;;;
il;;;
avait;;;
beaucoup;;;
plu;;;
le;;;
];;;
";;;
";;;
matin;;;
0;;;
et;;;
que;;;
les;;;
gerbes;;;
taient;;;
trop;;;
mouill6as;;;
];;;
";;;
";;;
pour;;;
tre;;;
rentres;;;
0;;;
grand;;;
Louis;PER;;
0;;;
aprs;;;
uavoir;;;
aid6;;;
];;;
";;;
";;;
les;;;
mettre;;;
dehout;PER;;
afln;PER;;
quelles;;;
pussent;;;
s6cher;;;
0;;;
];;;
";;;
";;;
revint;;;
vers;;;
trois;;;
heures;;;
0;;;
et;;;
0;;;
cmme;;;
il;;;
navait;;;
rian;;;
];;;
";;;
 ";;;
faire;;;
0;;;
il;;;
attela;;;
son;;;
tomhereuau;;;
et;;;
fit;;;
plusieurs;;;
];;;
";;;
";;;
vayuges;PER;;
i;PER;;
la;;;
carrire;;;
voisine;;;
";";;
il;;;
en;;;
rapporta;;;
des;;;
];;;
";;;
";;;
pierrailleset;PER;;
fltdevantla;PER;;
maison;;;
un;;;
hbon;PER;;
eailloutago;PER;;
.;;;
];;;
";;;
";;;
a;;;
Tu;MISC;;
as;MISC;;
fit;MISC;;
lh;MISC;;
un;MISC;;
fmeux;MISC;;
ouvrag;MISC;;
0;;;
dit;;;
maftre;;;
];;;
";;;
";;;
Tixier;PER;;
en;;;
soupant;;;
";";;
e'6tait;;;
bien;;;
necessaire;;;
0;;;
et;;;
je;;;
ne;;;
];;;
";;;
";;;
ssis;PER;;
ps;PER;;
peuruei;PER;;
je;;;
n';;;
y;;;
ai;;;
jamais;;;
pens6;;;
.;;;
CGom-;;;
];;;
";;;
";;;
ment;;;
l';;;
ide;;;
ten;;;
est-elle;;;
done;;;
venuet;PER;;
";;;
";PER;;
-0;;;
C;;;
n';;;
est;;;
pas;;;
mon;;;
idee;;;
a;;;
moi;;;
0;;;
e';LOC;;
est;;;
clle;;;
de;;;
];;;
";;;
";;;
la;;;
petite;;;
Jeanne;PER;;
0;;;
qui;;;
a;;;
dit;;;
que;;;
0;;;
sil;;;
y;;;
avait;;;
un;;;
bon;;;
];;;
";;;
";;;
cailloutage;;;
devant;;;
la;;;
porte;;;
de;;;
la;;;
maison;;;
0;;;
elle;;;
se-;;;
];;;
";;;
";;;
rait;;;
plus;;;
saine;;;
et;;;
plus;;;
propre;;;
.;;;
";;;
";;;
--;;;
Mon;MISC;;
gaon;MISC;;
0;;;
tu;;;
as;;;
bien;;;
raison;;;
de;;;
faire;;;
ee;;;
];;;
";;;
";;;
que;;;
la;;;
petite;;;
eanne;;;
te;;;
commande;;;
.;;;
";;;
";;;
-Notre;;;
mattro;;;
0;;;
dit;;;
Jeanne;PER;;
toute;;;
rouge;;;
0;;;
je;;;
ne;;;
lui;;;
];;;
";;;
";;;
ai;;;
rien;;;
eommand6;ORG;;
";";;
il;;;
la;;;
fit;;;
d;;;
sa;;;
bonne;;;
volonte;;;
.;;;
];;;
";;;
";;;
-0;;;
Cest;;;
eneora;;;
mieux;;;
0;;;
ma;;;
fille;;;
.;;;
IARNR;;;
N;LOC;;
shVIR;;;
.;;;
";;;
";;;
lennne;;;
at;;;
grand;;;
ouls;;;
ahttant;;;
das;;;
terres;;;
an;;;
ra;;;
lin;;;
.;;;
";;;
";;;
MIssi;MISC;;
.;;;
eimtsosis;PER;;
0;;;
ge;;;
-0;;;
ee;;;
";;;
";;;
ea;;;
qu;;;
le;;;
pbrs;;;
Colis;MISC;;
vient;;;
da;;;
m;;;
dirot;;;
Il;;;
se;;;
trouve;;;
";;;
";;;
trop;;;
anss6;;;
pour;;;
eontinuer;;;
a;;;
cultiver;;;
ses;;;
torros;;;
";";;
";;;
";;;
eest;;;
trop;;;
fort;;;
pour;;;
lui;;;
maintenant;;;
";";;
il;;;
ne;;;
veut;;;
";;;
";;;
gusler;;;
quo;;;
son;;;
jurdin;PER;;
0;;;
ufn;PER;;
d;PER;;
sosuper;PER;;
un;;;
pe;;;
";;;
";;;
Comma;;;
il;;;
a;;;
perdu;;;
tous;;;
les;;;
siens;;;
et;;;
qu';;;
il;;;
ast;;;
seul;;;
";;;
";;;
uu;;;
monde;;;
0;;;
il;;;
veut;;;
vendre;;;
son;;;
bion;;;
on;;;
viuager;;;
.;;;
Ma;PER;;
";;;
";PER;;
Ieanne;PER;;
0;;;
jai;MISC;;
penas6;MISC;;
i;MISC;;
toi;MISC;;
pour;;;
cette;;;
honne;;;
piee;;;
du;;;
";;;
";;;
terre;;;
oi;;;
il;;;
avait;;;
sos;ORG;;
avoines;;;
cette;;;
annee;;;
:;;;
il;;;
en;;;
veut;;;
";;;
";;;
trente;;;
eeus;;;
par;;;
an;;;
";";;
oest;;;
bien;;;
un;;;
peu;;;
lourd;;;
0;;;
et;;;
";;;
";;;
pourtant;;;
oe;;;
serait;;;
dommage;;;
de;;;
manquer;;;
une;;;
si;;;
";;;
";;;
honne;;;
oceuasion;;;
.;;;
Ecoute;MISC;;
:;MISC;;
tu;MISC;;
me;MISC;;
l';MISC;;
affermeras;MISC;;
quu-;;;
";;;
";;;
rante;;;
-0;;;
cinqq;;;
fruancs;;;
";";;
il;;;
t';;;
en;;;
restera;;;
autant;;;
i;MISC;;
donne;;;
";;;
";;;
sur;;;
tes;;;
gge;;;
0;;;
juate;PER;;
la;PER;;
moiti6;PER;;
de;;;
ce;;;
que;;;
t;;;
gee;;;
";;;
";;;
et;;;
lautre;;;
moiti6;;;
suffira;;;
pour;;;
tes;;;
d6penses;;;
.;;;
Qen;;;
";;;
";;;
dis;;;
-0;;;
tut;;;
";;;
";;;
-0;;;
Notre;;;
maltre;;;
0;;;
si;;;
vous;;;
croyez;;;
que;;;
cest;PER;;
pour;;;
";;;
";;;
mon;;;
avuntage;;;
0;;;
il;;;
faut;;;
m';;;
acheter;;;
ce;;;
champ;;;
.;;;
Faites;;;
";;;
";;;
donc;;;
comme;;;
pour;;;
vous;;;
.;;;
";;;
";;;
-0;;;
Moi;;;
0;;;
dit;;;
grand;;;
Louis;PER;;
0;;;
j;;;
mareangerais;;;
bien;;;
";;;
";;;
de;;;
son;;;
demi-arpent;;;
de;;;
vigne;;;
dans;;;
les;;;
Pierres-;LOC;;
";;;
";LOC;;
Folles;LOC;;
0;;;
et;;;
aussi;;;
de;;;
sa;;;
pibce;;;
de;;;
seigle;;;
.;;;
";;;
";;;
-0;;;
Va;;;
done;;;
le;;;
trouver;;;
demain;;;
matin;;;
.;;;
Il;;;
veul;;;
";;;
";;;
vendre;;;
sans;;;
que;;;
ga;;;
s';;;
ebruite;;;
0;;;
et;;;
0;;;
comme;;;
ilfait;;;
";;;
";;;
grand;;;
cas;;;
detoi;;;
0;;;
tu;;;
auras;;;
delui;;;
ce;;;
que;;;
tuvoudras.n;;;
";;;
";;;
Le;;;
jeudi;;;
suivant;;;
0;;;
mattre;PER;;
Tixier;PER;;
mena;;;
lJeanne;PER;;
";;;
";;;
et;;;
grand;;;
Louis;PER;;
eheg;;;
le;;;
notaire;;;
pour;;;
signer;;;
les;;;
";;;
";;;
actes.sR0N;;;
PATIR;PER;;
";;;
";PER;;
Marguertte;PER;;
vut;;;
rentrar;PER;;
a;;;
rand;;;
-0;;;
all;;;
.;;;
";;;
";;;
Vers;;;
le;;;
aommonoamont;;;
des;;;
vandunges;;;
0;;;
eanna;PER;;
";;;
";;;
6tait;;;
seule;;;
a;;;
la;;;
maiason;;;
avao;;;
la;;;
maitresso;PER;;
0;;;
qui;;;
a;;;
";;;
";;;
quittait;;;
plus;;;
gubra;;;
lo;;;
lit;;;
dpuis;;;
quo;;;
les;;;
ohulours;;;
";;;
";;;
etaient;;;
asses;;;
.;;;
Elle;;;
vit;;;
ontrer;PER;;
urguarito;PER;;
0;;;
l';;;
an-;;;
";;;
";;;
oienna;PER;;
bargre;PER;;
";";;
elle;;;
6tait;;;
si;;;
ohuang6o;;;
qu;;;
Jeanno;PER;;
";;;
";;;
out;;;
de;;;
la;;;
peino;PER;;
a;;;
la;;;
reaonnalro;;;
