Token;Label_Maj;Quaero_Maj
enfants;;
.;;
Ce;;
fut;;
Isaure;PER;
;;
la;;
petite;;
demoiselle;;
aux;;
cheveux;;
blonds;;
;;
qui;;
vit;;
Jeanne;PER;
la;;
première;;
:;;
"
";;
«;;
Maman;PER;
;;
voici;;
la;;
jolie;;
petite;;
fille;;
qui;;
a;;
rapporté;;
le;;
bracelet;;
.;;
»;;
"
";;
Et;;
elle;;
se;;
leva;;
pour;;
aller;;
lui;;
ouvrir;;
la;;
grille;;
";";;
mais;;
son;;
frère;;
Auguste;PER;
;;
qui;;
avait;;
déjà;;
treize;;
ans;;
;;
courut;;
plus;;
vite;;
qu';;
elle;;
et;;
fit;;
entrer;;
Jeanne;PER;
.;;
"
";;
«;;
Tu;;
viens;;
chercher;;
les;;
cinquante;;
centimes;;
?;;
»;;
dit;;
Isaure;PER;
;;
qui;;
n';;
était;;
pas;;
plus;;
grande;;
que;;
Jeanne;PER;
.;;
"
";;
Puis;;
;;
avec;;
la;;
permission;;
de;;
sa;;
mère;;
;;
elle;;
prit;;
un;;
gros;;
morceau;;
d';;
une;;
tarte;;
aux;;
prunes;;
qui;;
était;;
sur;;
la;;
table;;
;;
et;;
le;;
lui;;
mit;;
dans;;
la;;
main;;
:;;
"
";;
«;;
Mange;;
;;
petite;;
";";;
c';;
est;;
bien;;
bon;;
.;;
»;;
"
";;
Jeanne;PER;
prit;;
la;;
tarte;;
;;
mais;;
elle;;
n';;
y;;
toucha;;
pas;;
.;;
"
";;
«;;
Tu;;
n';;
as;;
donc;;
pas;;
faim;;
?;;
"
";;
—;;
Si;;
fait;;
;;
mademoiselle;;
;;
je;;
n';;
ai;;
pas;;
encore;;
déjeuné;;
.;;
"
";;
—;;
Tu;;
n';;
aimes;;
peut-être;;
pas;;
la;;
tarte;;
?;;
"
";;
—;;
Je;;
ne;;
sais;;
pas;;
;;
je;;
n';;
en;;
ai;;
jamais;;
mangé;;
";";;
mais;;
elle;;
sent;;
bien;;
bon;;
!;;
je;;
crois;;
que;;
c';;
est;;
encore;;
meilleur;;
que;;
la;;
galette;;
.;;
"
";;
—;;
Eh;;
bien;;
;;
pourquoi;;
n';;
en;;
manges;;
-0;;
tu;;
pas;;
?;;
»;;
"
";;
Jeanne;PER;
ne;;
répondit;;
rien;;
.;;
"
";;
Mme;PER;
Dumont;PER;
demanda;;
aussi;;
à;;
Jeanne;PER;
pourquoi;;
elle;;
ne;;
touchait;;
pas;;
à;;
sa;;
portion;;
de;;
tarte;;
.;;
Elle;;
lui;;
répondit;;
en;;
baissant;;
la;;
tête;;
:;;
"
";;
«;;
C';;
est;;
que;;
je;;
voudrais;;
l';;
emporter;;
pour;;
le;;
goûter;;
de;;
maman;;
et;;
de;;
la;PER;
mère;PER;
Nannette;PER;
.;;
"
";;
—;;
Mon;;
enfant;;
;;
il;;
n';;
y;;
a;;
pas;;
de;;
mal;;
à;;
cela;;
;;
au;;
contraire;;
";";;
tu;;
fais;;
bien;;
de;;
partager;;
ce;;
que;;
tu;;
as;;
de;;
bon;;
avec;;
la;PER;
mère;PER;
Nannette;PER;
;;
qui;;
vient;;
au;;
secours;;
de;;
votre;;
grande;;
misère;;
";";;
mais;;
en;;
voici;;
un;;
autre;;
petit;;
morceau;;
;;
que;;
tu;;
vas;;
manger;;
là;;
;;
devant;;
moi;;
.;;
»;;
"
";;
Quand;;
Jeanne;PER;
eut;;
fini;;
de;;
manger;;
;;
on;;
lui;;
fit;;
boire;;
un;;
peu;;
de;;
vin;;
et;;
d';;
eau;;
;;
et;;
on;;
lui;;
donna;;
une;;
pièce;;
de;;
cinquante;;
centimes;;
toute;;
neuve;;
.;;
"
";;
La;PER;
petite;PER;
Jeanne;PER;
sauve;;
la;;
cane;;
de;;
la;;
meunière;;
.;;
"
";;
Comme;;
Jeanne;PER;
;;
en;;
s';;
en;;
retournant;;
;;
passait;;
auprès;;
du;;
moulin;;
;;
elle;;
vit;;
un;;
jeune;;
chien;;
qui;;
tenait;;
une;;
cane;;
par;;
la;;
tête;;
";";;
il;;
la;;
secouait;;
si;;
fort;;
qu';;
il;;
n';;
aurait;;
pas;;
tardé;;
à;;
lui;;
arracher;;
le;;
cou;;
;;
si;;
la;PER;
petite;PER;
Jeanne;PER;
;;
qui;;
était;;
courageuse;;
;;
n';;
eût;;
frappé;;
sur;;
lui;;
de;;
toutes;;
ses;;
forces;;
.;;
Il;;
lâcha;;
la;;
cane;;
qui;;
resta;;
comme;;
morte;;
;;
étendue;;
par;;
terre;;
.;;
Elle;;
la;;
ramassa;;
et;;
la;;
mit;;
dans;;
son;;
tablier;;
pour;;
la;;
porter;;
à;;
la;;
meunière;;
.;;
On;;
fit;;
prendre;;
quelques;;
gorgées;;
de;;
vin;;
à;;
la;;
pauvre;;
bête;;
;;
et;;
on;;
la;;
mit;;
dans;;
une;;
corbeille;;
pleine;;
de;;
plumes;;
.;;
Cette;;
cane;;
avait;;
dix-huit;;
canetons;;
qui;;
étaient;;
restés;;
au;;
bord;;
de;;
l';;
eau;;
";";;
la;;
meunière;;
alla;;
les;;
chercher;;
et;;
en;;
donna;;
deux;;
à;;
Jeanne;PER;
en;;
lui;;
disant;;
:;;
"
";;
«;;
Tiens;MISC;
;;
ma;;
petite;;
;;
voilà;;
deux;;
canetons;;
que;;
je;;
te;;
donne;;
;;
parce;;
que;;
tu;;
as;;
sauvé;;
la;;
vie;;
à;;
ma;;
cane;;
.;;
Si;;
tu;;
les;;
soignes;;
bien;;
;;
ils;;
deviendront;;
beaux;;
;;
et;;
tu;;
pourras;;
les;;
vendre;;
pour;;
avoir;;
un;;
fichu;;
et;;
un;;
tablier;;
.;;
Je;;
vais;;
aller;;
te;;
chercher;;
deux;;
œufs;;
pour;;
ton;;
souper;;
.;;
»;;
"
";;
La;;
petite;;
Jeanne;;
mit;;
les;;
œufs;;
et;;
les;;
canetons;;
dans;;
son;;
tablier;;
;;
et;;
rentra;;
tout;;
de;;
suite;;
.;;
Elle;;
commença;;
par;;
montrer;;
à;;
sa;;
mère;;
les;;
deux;;
petits;;
canards;;
;;
et;;
elle;;
raconta;;
comment;;
la;;
meunière;;
les;;
lui;;
avait;;
donnés;;
.;;
Elle;;
posa;;
les;;
œufs;;
sur;;
la;;
table;;
;;
et;;
tira;;
de;;
sa;;
poche;;
la;;
pièce;;
de;;
cinquante;;
centimes;;
et;;
le;;
morceau;;
de;;
tarte;;
aux;;
prunes;;
;;
qu';;
on;;
avait;;
enveloppé;;
dans;;
une;;
feuille;;
de;;
papier;;
.;;
Elle;;
répéta;;
aussi;;
tout;;
ce;;
qu';;
on;;
lui;;
avait;;
dit;;
chez;;
Mme;;
Dumont;;
.;;
"
";;
«;;
Je;;
vais;;
acheter;;
du;;
beurre;;
et;;
du;;
sel;;
pour;;
notre;;
semaine;;
avec;;
ces;;
cinquante;;
centimes;;
-là;;
;;
dit;;
Catherine;PER;
.;;
"
";;
—;;
Pas;;
encore;;
;;
répondit;;
la;;
mère;;
de;;
Nannette;;
";";;
vous;;
travaillez;;
aujourd'hui;;
pour;;
moi;;
;;
il;;
est;;
bien;;
juste;;
que;;
je;;
trempe;;
votre;;
soupe;;
en;;
même;;
temps;;
que;;
la;;
mienne;;
";";;
et;;
j';;
ai;;
là;;
un;;
fromage;;
mou;;
qui;;
va;;
bien;;
régaler;;
la;;
petite;;
Jeanne;PER;
.;;
"
";;
—;;
Pourtant;;
;;
mère;;
Nannette;;
;;
puisque;;
vous;;
me;;
logez;;
pour;;
rien;;
;;
je;;
vous;;
dois;;
mes;;
services;;
.;;
"
";;
—;;
Si;;
je;;
ne;;
vous;;
récompensais;;
pas;;
quand;;
vous;;
travaillez;;
pour;;
moi;;
;;
Catherine;PER;
;;
ce;;
serait;;
comme;;
si;;
je;;
vous;;
faisais;;
payer;;
votre;;
loyer;;
.;;
Je;;
n';;
entends;;
pas;;
ça;;
.;;
»;;
"
";;
Isaure;PER;
va;;
voir;;
la;;
petite;;
Jeanne;PER;
.;;
"
";;
Quelques;;
jours;;
après;;
;;
Isaure;PER;
dit;;
:;;
"
";;
«;;
Maman;PER;
;;
si;;
nous;;
allions;;
voir;;
la;;
petite;;
Jeanne;PER;
et;;
cette;;
bonne;;
mère;;
Nannette;;
?;;
"
";;
—;;
Je;;
le;;
veux;;
bien;;
;;
»;;
dit;;
Mme;PER;
Dumont;PER;
.;;
"
";;
Et;;
elle;;
se;;
mit;;
en;;
route;;
avec;;
ses;;
deux;;
filles;;
et;;
son;;
fils;;
.;;
En;;
entrant;;
chez;;
la;;
mère;;
Nannette;LOC;loc.adm
;;
elles;;
trouvèrent;;
la;;
veuve;;
Catherine;PER;
occupée;;
à;;
battre;;
le;;
beurre;;
.;;
Mme;PER;
Dumont;PER;
lui;;
demanda;;
où;;
était;;
sa;;
petite;;
fille;;
.;;
"
";;
«;;
Elle;;
est;;
au;;
lit;;
;;
madame;PER;
.;;
"
";;
—;;
Est;LOC;
-ce;;
qu';;
elle;;
est;;
malade;;
?;;
dit;;
vivement;;
Isaure;PER;
en;;
se;;
tournant;;
du;;
côté;;
du;;
lit;;
;;
où;;
l';;
on;;
voyait;;
