Token;Label;Quaero;Correction
narra;;;
longuement;;;
;;;
sans;;;
"
";;;
prendre;;;
haleine;;;
;;;
tout;;;
ce;;;
qu';;;
il;;;
avait;;;
fait;;;
depuis;;;
plus;;;
d';;;
un;;;
an;;;
que;;;
nous;;;
"
";;;
ne;;;
nous;;;
etions;;;
pas;;;
vus;;;
.;;;
"
";;;
Quand;;;
tu;;;
fus;;;
parti;;;
;;;
me;;;
disait;;;
-il;;;
-0;;;
et;;;
les;;;
choses;;;
les;;;
plus;;;
tristes;;;
;;;
il;;;
"
";;;
les;;;
contait;;;
toujours;;;
avec;;;
son;;;
divin;;;
sourire;;;
resigne;;;
;;;
-0;;;
quand;;;
tu;;;
fus;;;
"
";;;
parti;;;
;;;
la;;;
maison;;;
devint;;;
tout;;;
a;;;
fait;;;
lugubre;;;
.;;;
Le;;;
pere;;;
ne;;;
travaillait;;;
"plus;II4";;;
"
";;;
LE;PER;;
PETIT;PER;;
CHOSE;;;
"
";;;
il;;;
passait;;;
tout;;;
son;;;
temps;;;
dans;;;
le;;;
magasin;;;
a;;;
jurer;;;
contre;;;
les;;;
revolution-;;;
"
";;;
naires;;;
et;;;
a;;;
me;;;
crier;;;
que;;;
j';;;
etais;;;
un;;;
ane;;;
;;;
ce;;;
qui;;;
n';;;
avancait;;;
pas;;;
les;;;
affaires;;;
.;;;
"
";;;
Des;;;
billets;;;
protestes;;;
tout;;;
les;;;
matins;;;
;;;
des;;;
descentes;;;
d';;;
huissier;;;
tous;;;
les;;;
"
";;;
deux;;;
joursl;;;
chaque;;;
coup;;;
de;;;
sonnette;;;
nous;;;
faisait;;;
sauter;;;
le;;;
ceur;;;
.;;;
Ahl;ORG;;
"
";ORG;;
tu;ORG;;
t';ORG;;
en;ORG;;
es;ORG;;
alle;ORG;;
au;;;
bon;;;
moment;;;
.;;;
"
";;;
Au;;;
bout;;;
d';;;
un;;;
mois;;;
de;;;
cette;;;
terrible;;;
existence;;;
;;;
mon;;;
pere;;;
partit;;;
"
";;;
pour;;;
la;LOC;;
Bretagne;LOC;;
au;;;
compte;;;
de;;;
la;;;
Compagnie;ORG;;
vinicole;ORG;;
;;;
et;;;
MIP;MISC;;
Eyssette;MISC;;
"
";;;
chez;;;
l';;;
oncle;;;
Baptiste;PER;;
.;;;
Je;;;
les;;;
embarquai;;;
tous;;;
les;;;
deux;;;
.;;;
Tu;;;
penses;;;
si;;;
"
";;;
j';;;
en;;;
ai;;;
verse;;;
de;;;
ces;;;
larmes;;;
...;;;
Derriere;PER;;
eux;;;
;;;
tout;;;
notre;;;
pauvre;;;
mobilier;;;
"
";;;
fut;;;
vendu;;;
;;;
oui;;;
;;;
mon;;;
cher;;;
;;;
vendu;;;
dans;;;
la;;;
rue;;;
;;;
sous;;;
mes;;;
yeux;;;
;;;
devant;;;
"
";;;
notre;;;
porte;;;
";";;;
et;;;
c';;;
est;;;
bien;;;
penible;;;
;;;
val;;;
de;;;
voir;;;
son;;;
foyer;;;
s';;;
en;;;
aller;;;
ainsi;;;
"
";;;
piece;;;
par;;;
piece;ORG;;
.;;;
On;;;
ne;;;
se;;;
figure;;;
pas;;;
combien;;;
elles;;;
font;;;
partie;;;
de;;;
nous-;;;
"
";;;
memes;;;
;;;
toutes;;;
ces;;;
choses;;;
de;;;
bois;;;
ou;;;
d';;;
etoffe;;;
que;;;
nous;;;
avons;;;
dans;;;
nos;;;
"
";;;
maisons;;;
.;;;
Tiensl;ORG;;
quand;;;
on;;;
a;;;
enleve;;;
l';;;
armoire;;;
au;;;
linge;;;
;;;
tu;;;
sais;;;
;;;
celle;;;
qui;;;
"
";;;
a;;;
sur;;;
ses;;;
panneaux;;;
des;;;
Amours;MISC;;
roses;MISC;;
avec;;;
des;;;
violons;;;
;;;
j';;;
ai;;;
eu;;;
envie;;;
de;;;
"
";;;
courir;;;
apres;;;
l';;;
acheteur;;;
et;;;
de;;;
crier;;;
bien;;;
fort;;;
:;;;
 ;;;
Arretez;;;
-0;;;
leln;;;
Tu;;;
comprends;;;
"
";;;
ca;MISC;;
;;;
n';;;
est;;;
-ce;;;
pas;;;
?;;;
"
";;;
De;;;
tout;;;
notre;;;
mobilier;;;
;;;
je;;;
ne;;;
gardai;;;
qu';;;
une;;;
chaise;;;
;;;
un;;;
matelas;;;
et;;;
"
";;;
un;;;
balai;;;
";";;;
ce;;;
balai;;;
me;;;
fut;;;
tres;;;
utile;;;
;;;
tu;;;
vas;;;
voir;;;
.;;;
;;;
installai;;;
ces;;;
richesses;;;
"
";;;
dans;;;
un;;;
coin;;;
de;;;
notre;;;
maison;;;
de;;;
la;;;
rue;LOC;;
Lanterne;LOC;;
;;;
dont;;;
le;;;
loyer;;;
etait;;;
"
";;;
paye;;;
encore;;;
pour;;;
deux;;;
mois;;;
;;;
et;;;
me;;;
voilh;;;
occupant;;;
a;;;
moi;;;
tout;;;
seul;;;
ce;;;
"
";;;
grand;;;
appartement;;;
nu;;;
;;;
froid;;;
;;;
sans;;;
rideaux;;;
.;;;
Ahl;;;
mon;;;
ami;;;
;;;
quelle;;;
"
";;;
tristessel;;;
Chaque;;;
soir;;;
;;;
quand;;;
je;;;
revenais;;;
de;;;
mon;;;
bureau;;;
;;;
c';;;
etait;;;
un;;;
"
";;;
nouveau;;;
chagrin;;;
et;;;
comme;;;
une;;;
surprise;;;
de;;;
me;;;
retrouver;;;
seul;;;
entre;;;
"
";;;
ces;;;
quatre;;;
murailles;;;
.;;;
J';;;
allais;;;
d';;;
une;;;
piece;;;
h;;;
l';;;
autre;;;
;;;
fermant;;;
les;;;
portes;;;
"
";;;
tres;;;
fort;;;
;;;
pour;;;
faire;;;
du;;;
bruit;;;
.;;;
Quelquefois;;;
il;;;
me;;;
semblait;;;
qu';;;
on;;;
m';;;
appe-;;;
"
";;;
lait;;;
au;;;
magasin;;;
;;;
et;;;
je;;;
criais;;;
:;;;
a;;;
J';;;
y;;;
vaisln;;;
Quand;;;
j';;;
entrais;;;
chez;;;
notre;;;
"
";;;
mere;;;
;;;
je;;;
croyais;;;
toujours;;;
que;;;
j';;;
allais;;;
la;;;
trouver;;;
tricotant;;;
tristement;;;
dans;;;
"
";;;
son;;;
fauteuil;;;
;;;
pres;;;
de;;;
la;;;
fenetre;;;
...;;;
"
";;;
Pour;;;
comble;;;
de;;;
malheur;;;
;;;
les;;;
babarottes;;;
reparurent;;;
.;;;
Ces;;;
horribles;;;
"
";;;
petites;;;
betes;;;
;;;
que;;;
nous;;;
avions;;;
eu;;;
tant;;;
de;;;
peine;;;
a;;;
combattre;;;
en;;;
arrivant;;;
"
";;;
a;;;
Lyon;LOC;;
;;;
apprirent;;;
sans;;;
doute;;;
votre;;;
depart;;;
et;;;
tenterent;;;
une;;;
nouvelle;;;
"
";;;
invasion;;;
;;;
bien;;;
plus;;;
terrible;;;
encore;;;
que;;;
la;;;
premiere;;;
.;;;
D';;;
abord;;;
j';;;
essayai;;;
"
";;;
de;;;
resister;;;
.;;;
Je;;;
passai;;;
mes;;;
soirees;;;
dans;;;
la;;;
cuisine;;;
;;;
ma;;;
bougie;;;
d';;;
une;;;
"
";;;
main;;;
;;;
mon;;;
balai;;;
de;;;
l';;;
autre;;;
;;;
a;;;
me;;;
battre;;;
comme;;;
un;;;
lion;;;
;;;
mais;;;
toujours;;;
"
";;;
en;;;
pleurant;;;
.;;;
Malheureusement;;;
;;;
j';;;
etais;;;
seul;;;
;;;
et;;;
j';;;
avais;;;
beau;;;
me;;;
mul-;;;
"
";;;
tiplier;;;
;;;
ce;;;
n';;;
etait;;;
plus;;;
comme;;;
au;;;
temps;;;
d';;;
Annou;LOC;;
.;;;
Du;;;
reste;;;
;;;
les;;;
baba-;;;
"
";;;
rottes;;;
;;;
elles;;;
aussi;;;
;;;
arrivaient;;;
en;;;
plus;;;
grand;;;
nombre;;;
.;;;
Je;;;
suis;;;
sur;;;
queDE;;;
LA;MISC;;
PART;MISC;;
DU;MISC;;
CURE;MISC;;
DE;MISC;;
SAINT-NIZIER;MISC;;
"
";;;
rs5;;;
"
";;;
toutes;;;
celles;;;
de;;;
Lyon;LOC;;
;;;
-0;;;
et;;;
Dieu;MISC;;
sait;;;
s';;;
il;;;
y;;;
en;;;
a;;;
dans;;;
cette;;;
grosse;;;
ville;;;
"
";;;
humidel;;;
-0;;;
s';;;
etaient;;;
levees;;;
en;;;
masse;;;
pour;;;
venir;;;
assieger;;;
notre;;;
maison;;;
.;;;
"
";;;
La;;;
cuisine;;;
en;;;
etait;;;
toute;;;
noire;;;
;;;
je;;;
fus;;;
oblige;;;
de;;;
la;;;
leur;;;
abandonner;;;
.;;;
"
";;;
Quelquefois;;;
je;;;
les;;;
regardais;;;
avec;;;
terreur;;;
par;;;
le;;;
trou;;;
de;;;
la;;;
serrure;;;
.;;;
"
";;;
Il;;;
y;;;
en;;;
avait;;;
des;;;
milliards;;;
de;;;
mille;;;
.;;;
Tu;;;
crois;;;
peut;;;
-0;;;
etre;;;
que;;;
ces;;;
maudites;;;
"
";;;
betes;;;
s';;;
en;;;
tinrent;;;
lal;ORG;;
Ahl;;;
bien;;;
ouil;;;
tu;;;
ne;;;
connais;;;
pas;;;
ces;;;
gens;;;
du;LOC;;
Nord;LOC;;
.;;;
"
";;;
C';;;
est;;;
envahissant;;;
comme;;;
tout;;;
.;;;
De;;;
la;;;
cuisine;;;
;;;
malgre;ORG;;
portes;ORG;;
et;;;
ser-;;;
"
";;;
rures;;;
;;;
elles;;;
passerent;;;
dans;;;
la;;;
salle;;;
a;;;
manger;;;
;;;
oi;;;
j';;;
avais;;;
fait;;;
mon;;;
lit;;;
.;;;
"
";;;
e;;;
le;;;
transportai;;;
dans;;;
le;;;
magasin;;;
;;;
puis;;;
dans;;;
le;;;
salon;;;
.;;;
Tu;;;
risl;;;
j';;;
aurais;;;
"
";;;
voulu;;;
t';;;
y;;;
voir;;;
.;;;
"
 ";;;
De;;;
piece;;;
en;;;
piece;LOC;;
;;;
les;;;
damnees;;;
babarottes;;;
me;;;
pousserent;;;
jusqu';;;
a;;;
"
";;;
notre;;;
ancienne;;;
petite;;;
chambre;;;
;;;
au;;;
fond;;;
du;;;
corridor;;;
.;;;
La;;;
;;;
elles;;;
me;;;
"
";;;
laisserent;;;
deux;;;
ou;;;
trois;;;
jours;;;
de;;;
repit;;;
";";;;
puis;;;
un;;;
matin;;;
;;;
en;;;
m';;;
eveillant;;;
;;;
"
";;;
j';;;
en;;;
apergus;LOC;;
une;;;
centaine;;;
qui;;;
grimpaient;;;
silencieusement;;;
le;;;
long;;;
de;;;
"
";;;
mon;;;
balai;;;
;;;
pendant;;;
qu';;;
un;;;
autre;;;
corps;;;
de;;;
troupe;;;
se;;;
dirigeait;;;
en;;;
bon;;;
"
";;;
ordre;;;
vers;;;
mon;;;
lit;;;
.;;;
Prive;;;
de;;;
mes;;;
armes;;;
;;;
force;;;
dans;;;
mes;;;
derniers;;;
redans;;;
;;;
"
";;;
je;;;
n';;;
avais;;;
plus;;;
qu';;;
a;;;
fuir;;;
.;;;
C';;;
est;;;
ce;;;
que;;;
je;;;
fis;;;
.;;;
;;;
abandonnai;;;
aux;;;
baba-;;;
"
";;;
rottes;;;
le;;;
matelas;;;
;;;
la;;;
chaise;;;
;;;
le;;;
balai;;;
;;;
et;;;
je;;;
m';;;
en;;;
fus;;;
de;;;
cette;;;
horrible;;;
"
";;;
maison;;;
de;;;
la;;;
rue;LOC;;
Lanterne;LOC;;
;;;
pour;;;
n';;;
y;;;
plus;;;
revenir;;;
.;;;
"
";;;
Je;;;
passai;;;
encore;;;
quelques;;;
mois;;;
a;;;
Lyon;LOC;;
;;;
mais;;;
bien;;;
longs;;;
;;;
bien;;;
"
";;;
noirs;;;
;;;
bien;;;
larmoyants;;;
.;;;
A;;;
mon;;;
bureau;;;
;;;
on;;;
ne;;;
m';;;
appelait;;;
plus;;;
que;;;
"
";;;
sainte;PER;;
Madeleine;PER;;
.;;;
Je;;;
n';;;
allais;;;
nulle;;;
part;;;
.;;;
e;;;
n';;;
avais;;;
pas;;;
un;;;
ami;;;
.;;;
IMa;ORG;;
seule;;;
"
";;;
distraction;;;
;;;
c';;;
etait;;;
tes;;;
lettres;;;
...;;;
Ahl;MISC;;
mon;MISC;;
Daniel;MISC;;
;;;
quelle;;;
jolie;;;
fagon;;;
"
";;;
tu;;;
as;;;
de;;;
dire;;;
les;;;
chosesl;;;
e;;;
suis;;;
sur;;;
que;;;
tu;;;
pourrais;;;
ecrire;;;
dans;;;
les;;;
"
";;;
journaux;;;
;;;
si;;;
tu;;;
voulais;;;
.;;;
Ce;;;
n';;;
est;;;
pas;;;
comme;;;
moi;;;
.;;;
Figure;;;
-0;;;
toi;;;
qu';;;
a;;;
force;;;
"
";;;
d';;;
ecrire;;;
sous;;;
la;;;
dictee;MISC;;
j';MISC;;
en;MISC;;
suis;MISC;;
arrive;;;
a;;;
etre;;;
ha;;;
peu;;;
pres;;;
aussi;;;
intelligent;;;
"
";;;
qu';;;
une;;;
machine;;;
a;;;
coudre;;;
.;;;
Impossible;;;
de;;;
rien;;;
trouver;;;
par;;;
moi;;;
-0;;;
meme;;;
.;;;
"
";;;
M.;;;
Eyssette;LOC;;
avait;;;
bien;;;
raison;;;
de;;;
me;;;
dire;;;
:;;;
acques;;;
;;;
tu;;;
es;;;
un;;;
ane;;;
.;;;
"
";;;
Apres;LOC;;
tout;;;
;;;
ce;;;
n';;;
est;;;
pas;;;
si;;;
mal;;;
d';;;
etre;;;
un;;;
ane;;;
.;;;
Les;;;
anes;;;
sont;;;
de;;;
braves;;;
"
";;;
betes;;;
;;;
patientes;;;
;;;
fortes;;;
;;;
laborieuses;;;
;;;
le;;;
ceur;;;
bon;;;
et;;;
les;;;
reins;;;
solides;;;
..;;;
"
";;;
Mais;;;
revenons;;;
a;;;
mon;;;
histoire;;;
.;;;
"
 ";;;
Dans;;;
toutes;;;
tes;;;
lettres;;;
;;;
tu;;;
me;;;
parlais;;;
de;;;
la;;;
reconstruction;;;
du;;;
foyer;;;
;;;
"
";;;
et;;;
;;;
grace;PER;;
a;;;
ton;;;
eloquence;;;
;;;
j';;;
avais;;;
comme;;;
toi;;;
pris;;;
feu;;;
pour;;;
cette;;;
grande;;;
"
";;;
idee;;;
.;;;
Malheureusement;;;
;;;
ce;;;
que;;;
je;;;
gagnais;;;
a;;;
Lyon;LOC;;
suffisait;;;
a;;;
peine;;;
pour;;;
"
";;;
me;;;
faire;;;
vivre;;;
.;;;
C';;;
est;;;
alors;;;
que;;;
la;;;
pensee;;;
me;;;
vint;;;
de;;;
m';;;
embarquer;;;
pour;;;
"
";;;
Paris;LOC;;
.;;;
Il;;;
me;;;
semblait;;;
que;;;
la;;;
je;;;
serais;;;
plus;;;
a;;;
meme;;;
de;;;
venir;;;
en;;;
aide;;;
 ;;;
la;;;
"
";;;
famille;;;
;;;
et;;;
que;;;
je;;;
trouverais;;;
tous;;;
les;;;
materiaux;;;
necessaires;;;
a;;;
notre;;;
"
";;;
fameuse;;;
reconstruction;;;
.;;;
Mon;;;
voyage;;;
fut;;;
donc;;;
decide;;;
";";;;
seulement;;;
jer6;;;
"
";;;
LE;PER;;
PETIT;PER;;
CHOSE;;;
"
";;;
pris;;;
mes;;;
precautions;;;
.;;;
Je;;;
ne;;;
voulais;;;
pas;;;
tomber;;;
dans;;;
les;;;
rues;;;
de;;;
Paris;LOC;;
"
";;;
comme;;;
un;;;
pierrot;;;
sans;;;
plumes;;;
.;;;
C';;;
est;;;
bon;;;
pour;;;
toi;;;
;;;
mon;;;
Daniel;PER;;
:;;;
il;;;
y;;;
a;;;
"
";;;
des;;;
graces;;;
d';;;
etat;;;
pour;;;
les;;;
jolis;;;
garcons;;;
";";;;
mais;;;
moi;;;
;;;
un;;;
grand;;;
pleurardl;;;
"
";;;
a;;;
;;;
allai;;;
donc;;;
demander;;;
quelques;;;
lettres;;;
de;;;
recommandation;;;
a;;;
"
";;;
notre;;;
ami;;;
le;;;
cure;;;
de;;;
Saint-Nizier;LOC;;
.;;;
C';;;
est;;;
un;;;
homme;;;
tres;;;
bien;;;
pose;;;
dans;;;
"
";;;
le;;;
faubourg;LOC;;
Saint-Germain;LOC;;
.;;;
Il;;;
me;;;
donna;;;
deux;;;
lettres;;;
;;;
l';;;
une;;;
pour;;;
un;;;
"
";;;
comte;;;
;;;
l';;;
autre;;;
pour;;;
un;;;
duc;;;
.;;;
Je;;;
me;;;
mets;;;
bien;;;
;;;
comme;;;
tu;;;
vois;;;
.;;;
De;;;
la;;;
;;;
"
";;;
je;;;
m';;;
en;;;
fus;;;
trouver;;;
un;;;
tailleur;;;
;;;
qui;;;
sur;;;
ma;;;
bonne;;;
mine;;;
;;;
consentit;;;
a;;;
"
";;;
me;;;
faire;;;
credit;;;
d';;;
un;;;
bel;;;
habit;;;
noir;;;
avec;;;
ses;;;
dependances;;;
;;;
gilet;;;
;;;
pan-;;;
"
";;;
talon;;;
;;;
et;;;
cetera;;;
.;;;
e;;;
mis;;;
mes;;;
lettres;;;
de;;;
recommandation;;;
dans;;;
mon;;;
habit;;;
"
";;;
mon;;;
habit;;;
dans;;;
une;;;
serviette;;;
;;;
et;;;
me;;;
voila;;;
parti;;;
;;;
avec;;;
trois;;;
louis;PER;;
en;;;
"
";;;
poche;;;
:;;;
g;;;
francs;;;
pour;;;
mon;;;
voyage;;;
et;;;
 ;;;
pour;;;
voir;;;
venir;;;
.;;;
"
";;;
a;;;
Le;;;
lendemain;;;
de;;;
mon;;;
arrivee;;;
a;;;
Paris;LOC;;
;;;
des;;;
sept;;;
heures;;;
du;;;
matin;;;
;;;
"
";;;
j';;;
etais;;;
dans;;;
les;;;
rues;;;
;;;
en;;;
habit;;;
noir;;;
et;;;
en;;;
gants;;;
jaunes;;;
.;;;
Pour;;;
ta;;;
gouverne;;;
;;;
"
";;;
petit;;;
Daniel;PER;;
;;;
ce;;;
que;;;
je;;;
faisais;;;
la;;;
etait;;;
tres;;;
ridicule;;;
.;;;
A;;;
sept;;;
heures;;;
du;;;
"
";;;
matin;;;
;;;
a;;;
Paris;LOC;;
;;;
tous;;;
les;;;
habits;;;
noirs;;;
sont;;;
couches;;;
;;;
ou;;;
doivent;;;
1'etre;;;
.;;;
"
";;;
Moi;MISC;;
;;MISC;
je;MISC;;
l';MISC;;
ignorais;MISC;;
";";;;
et;;;
j';;;
etais;;;
tres;;;
fier;;;
de;;;
promener;;;
le;;;
mien;;;
parmi;;;
ces;;;
"
";;;
grandes;;;
rues;;;
;;;
en;;;
faisant;;;
sonner;;;
mes;;;
escarpins;;;
neufs;;;
.;;;
Je;;;
croyais;;;
aussi;;;
"
";;;
qu';;;
en;;;
sortant;;;
de;;;
bonne;;;
heure;;;
j';;;
aurais;;;
plus;;;
de;;;
chances;;;
pour;;;
rencontrer;;;
"
";;;
la;;;
Fortune;MISC;;
.;;;
Encore;;;
une;;;
erreur;;;
:;;;
la;;;
Fortune;MISC;;
a;;;
Paris;LOC;;
;;;
ne;;;
se;;;
leve;;;
pas;;;
matin;;;
.;;;
"
";;;
Me;PER;;
voila;PER;;
donc;;;
trottant;;;
par;;;
le;;;
faubourg;LOC;;
Saint-Germain;LOC;;
avec;;;
mes;;;
"
";;;
lettres;;;
de;;;
recommandation;;;
en;;;
poche;;;
.;;;
"
";;;
aJ';LOC;;
allai;;;
d';;;
abord;;;
chez;;;
le;;;
comte;;;
;;;
rue;LOC;;
de;LOC;;
Lille;LOC;;
";";;;
puis;;;
chez;;;
le;;;
duc;;;
;;;
rue;LOC;;
"
";LOC;;
Saint-Guillaume;LOC;;
.;;;
Aux;;;
deux;;;
endroits;;;
;;;
je;;;
trouvai;;;
les;;;
gens;;;
de;;;
service;;;
en;;;
"
";;;
train;;;
de;;;
laver;;;
les;;;
cours;;;
et;;;
de;;;
faire;;;
reluire;;;
les;;;
cuivres;;;
des;;;
sonnettes;;;
.;;;
"
";;;
Quand;;;
je;;;
dis;;;
a;;;
ces;;;
faquins;;;
que;;;
je;;;
venais;;;
parler;;;
a;;;
leurs;;;
maitres;;;
de;;;
la;;;
part;;;
"
";;;
du;;;
cure;;;
de;;;
Saint-Nizier;LOC;;
;;;
ils;;;
me;;;
rirent;;;
au;;;
nez;;;
en;;;
m';;;
envoyant;;;
des;;;
seaux;;;
"
";;;
d';;;
eau;;;
dans;;;
les;;;
jambes;;;
...;;;
Que;;;
veux;;;
-0;;;
tu;;;
;;;
mon;;;
cher;;;
c';;;
est;;;
ma;;;
faute;;;
;;;
aussi;;;
:;;;
"
";;;
il;;;
n';;;
y;;;
a;;;
que;;;
les;;;
pedicures;;;
qui;;;
vont;;;
chez;;;
les;;;
gens;;;
a;;;
cette;;;
heure;;;
-0;;;
la;;;
.;;;
Je;;;
"
";;;
me;;;
le;;;
tins;;;
pour;;;
dit;;;
.;;;
"
";;;
Tel;;;
que;;;
je;;;
te;;;
connais;;;
;;;
toi;;;
;;;
je;;;
suis;;;
sur;;;
qu';;;
a;;;
ma;;;
place;;;
tu;;;
n';;;
aurais;;;
"
";;;
jamais;;;
ose;;;
retourner;;;
dans;;;
ces;;;
maisons;;;
et;;;
affronter;;;
les;;;
regards;;;
moqueurs;;;
"
";;;
de;;;
la;;;
valetaille;;;
.;;;
Eh;;;
bienl;;;
moi;;;
;;;
j';;;
y;;;
retournai;;;
avec;;;
aplomb;;;
le;;;
jour;;;
meme;;;
;;;
"
";;;
dans;;;
l';;;
apres-midi;;;
;;;
et;;;
;;;
comme;;;
le;;;
matin;;;
;;;
je;;;
demandai;;;
aux;;;
gens;;;
de;;;
service;;;
"
";;;
de;;;
m';;;
introduire;;;
aupres;;;
de;;;
leurs;;;
maitres;;;
;;;
toujours;;;
de;;;
la;;;
part;;;
du;;;
cure;;;
"
";;;
de;;;
Saint-Nizier;LOC;;
.;;;
Bien;;;
m';;;
en;;;
prit;;;
d';;;
avoir;;;
ete;MISC;;
brave;MISC;;
:;;;
ces;;;
deux;;;
messieurs;;;
"
";;;
etaient;;;
visibles;;;
et;;;
je;;;
fus;;;
tout;;;
de;;;
suite;;;
introduit;;;
.;;;
e;PER;;
trouvai;;;
deux;;;
hommes;;;
"
";;;
et;;;
deux;;;
accueils;;;
bien;;;
differents;;;
.;;;
Le;;;
comte;;;
de;;;
la;;;
rue;LOC;;
de;LOC;;
Lille;LOC;;
me;;;
recutDE;;;
LA;MISC;;
PART;MISC;;
DU;MISC;;
CURE;MISC;;
DE;MISC;;
SAINT-NIzIER;MISC;;
"
";MISC;;
rr;MISC;;
"
";MISC;;
tres;MISC;;
froidement;MISC;;
.;;;
Sa;;;
longue;;;
figure;;;
maigre;;;
;;;
serieuse;;;
jusqu';;;
a;;;
la;;;
solennite;;;
;;;
"
";;;
m';;;
intimidait;;;
beaucoup;;;
;;;
et;;;
je;;;
ne;;;
trouvai;;;
pas;;;
quatre;;;
mots;;;
a;;;
lui;;;
dire;;;
.;;;
"
";;;
Lui;;;
de;;;
son;;;
c6te;;;
me;;;
parla;;;
a;;;
peine;;;
.;;;
Il;;;
regarda;;;
la;;;
lettre;;;
du;;;
cure;;;
de;;;
Saint-;LOC;;
"
";LOC;;
Nizier;LOC;;
;;;
la;;;
mit;;;
dans;;;
sa;;;
poche;;;
;;;
me;;;
demanda;;;
de;;;
lui;;;
laisser;;;
mon;;;
adresse;;;
;;;
"
";;;
et;;;
me;;;
congedia;;;
d';;;
un;;;
geste;;;
glacial;;;
;;;
en;;;
me;;;
disant;;;
:;;;
aJe;;;
m';;;
occuperai;;;
de;;;
"
";;;
vous;;;
";";;;
inutile;;;
que;;;
vous;;;
reveniez;;;
.;;;
Si;;;
je;;;
trouve;;;
quelque;;;
chose;;;
;;;
je;;;
vous;;;
"
";;;
ecrirai;;;
.;;;
"
";;;
aLe;;;
diable;;;
soit;;;
de;;;
l';;;
hommel;;;
Je;;;
sortis;;;
de;;;
chez;;;
lui;;;
;;;
transi;;;
jusqu';;;
aux;;;
"
";;;
moelles;;;
.;;;
Heureusement;;;
la;;;
reception;;;
qu';;;
on;;;
me;;;
fit;;;
rue;LOC;;
Saint-Guillaume;LOC;;
"
";;;
avait;;;
de;;;
quoi;;;
me;;;
rechauffer;;;
le;;;
ceur;;;
.;;;
J';;;
y;;;
trouvai;;;
le;;;
duc;;;
le;;;
plus;;;
rejoui;;;
;;;
"
";;;
le;;;
plus;;;
epanoui;;;
;;;
le;;;
plus;;;
bedonnant;;;
;;;
le;;;
plus;;;
avenant;;;
du;;;
monde;;;
.;;;
Et;;;
comme;;;
"
";;;
il;;;
l';;;
aimait;;;
;;;
son;;;
cher;;;
cure;;;
de;;;
Saint-Nizierl;PER;;
Et;;;
comme;;;
tout;;;
ce;;;
qui;;;
venait;;;
"
";;;
de;;;
la;;;
serait;;;
sr;;;
d';;;
etre;;;
bien;;;
accueilli;;;
rue;;;
Saint-Guillaumel;;;
...;;;
Ahl;;;
le;;;
"
";;;
bon;;;
hommel;;;
le;;;
brave;;;
ducl;;;
Nous;MISC;;
fumes;MISC;;
amis;MISC;;
tout;MISC;;
de;MISC;;
suite;MISC;;
.;;;
Il;;;
m';;;
offrit;;;
"
";;;
une;;;
pincee;;;
de;;;
tabac;;;
a;;;
la;;;
bergamote;;;
;;;
me;;;
tira;;;
le;;;
bout;;;
de;;;
l';;;
oreille;;;
;;;
et;;;
me;;;
"
";;;
renvoya;;;
avec;;;
une;;;
tape;;;
sur;;;
la;;;
joue;;;
et;;;
d';;;
excellentes;;;
paroles;;;
:;;;
"
";;;
a;;;
e;;;
me;;;
charge;;;
de;;;
votre;;;
affaire;;;
.;;;
Avant;;;
peu;;;
;;;
j';;;
aurai;;;
ce;;;
qu';;;
il;;;
vous;;;
faut;;;
.;;;
"
";;;
D';;;
ici;;;
la;;;
;;;
venez;;;
me;;;
voir;;;
aussi;;;
souvent;;;
que;;;
vous;;;
voudrez.n;;;
"
";;;
a;;;
e;;;
m';;;
en;;;
allai;;;
ravi;;;
.;;;
"
 ";;;
Je;;;
passai;;;
deux;;;
jours;;;
sans;;;
y;;;
retourner;;;
;;;
par;;;
discretion;;;
.;;;
Le;;;
troisieme;;;
"
";;;
jour;;;
;;;
je;;;
poussai;;;
jusqu';;;
a;;;
l';;;
hotel;;;
de;;;
la;;;
rue;LOC;;
Saint-Guillaume;LOC;;
.;;;
Un;;;
grand;;;
"
";;;
escogriffe;;;
bleu;;;
et;;;
or;;;
me;;;
demanda;;;
mon;;;
nom;;;
.;;;
Je;;;
repondis;;;
d';;;
un;;;
air;;;
"
";;;
suffisant;;;
:;;;
"
 ";;;
Dites;;;
que;;;
c';;;
est;;;
de;;;
la;;;
part;;;
du;;;
cure;;;
de;;;
Saint;LOC;;
-0;LOC;;
Nizier.n;LOC;;
"
";;;
aIl;;;
revint;;;
au;;;
bout;;;
d';;;
un;;;
moment;;;
.;;;
"
";;;
Monsieur;PER;;
le;;;
duc;;;
est;;;
tres;;;
occupe;;;
.;;;
Il;;;
prie;;;
monsieur;;;
de;;;
l';;;
excuser;;;
et;;;
"
";;;
de;;;
vouloir;;;
passer;;;
un;;;
autre;;;
jour;;;
.;;;
"
 ";;;
Tu;;;
penses;;;
si;;;
je;;;
l';;;
excusai;;;
;;;
ce;;;
pauvre;;;
ducln;;;
"
";;;
aLe;;;
lendemain;;;
;;;
je;;;
revins;;;
a;;;
la;;;
meme;;;
heure;;;
.;;;
Je;;;
trouvai;;;
le;;;
grand;;;
"
";;;
escogriffe;;;
bleu;;;
de;;;
la;;;
veille;;;
;;;
perche;LOC;;
comme;;;
un;;;
ara;;;
sur;;;
le;;;
perron;;;
.;;;
Du;;;
"
";;;
plus;;;
loin;;;
qu';;;
il;;;
m';;;
apergut;;;
;;;
il;;;
me;;;
fit;;;
gravement;;;
:;;;
